position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2026-01-07,Ewen Jaouen,200,923757,"['France', 'Germany']",12000000,Stade Reims,20,2005-12-29,,,,False,
Goalkeeper,right,,2022-01-07,Nick Pope,198,192080,['England'],5000000,: Ablöse €11.50m,34,1992-04-19,,,,False,
Goalkeeper,left,,2026-01-07,Aidan Harris,,1019170,['England'],200000,Newcastle United U21,19,2006-12-16,,,,False,
Goalkeeper,right,,2020-03-07,Mark Gillespie,191,142389,['England'],100000,Motherwell FC,34,1992-03-27,,,,False,
Centre-Back,right,,2025-12-08,Malick Thiaw,194,521964,"['Germany', 'Finland']",45000000,AC Milan,24,2001-08-08,,,,False,
Centre-Back,left,,2022-01-07,Sven Botman,193,361093,['Netherlands'],35000000,LOSC Lille,26,2000-12-01,,,,False,
Centre-Back,right,,2018-07-26,Fabian Schär,186,135343,['Switzerland'],4000000,Deportivo de La Coruña,34,1991-12-20,,,,False,
Centre-Back,left,,2022-01-31,Dan Burn,201,134270,['England'],4000000,Brighton & Hove Albion,34,1992-09-05,,,,False,
Left-Back,left,,2024-01-07,Lewis Hall,179,670858,['England'],40000000,: Ablöse €33.00m,21,2004-08-09,,,,False,
Left-Back,left,,2025-01-07,Alex Murphy,188,900601,['Ireland'],1500000,Newcastle United U21,22,2004-06-25,,,,False,
Right-Back,right,Knee injury - Return unknown,2023-08-08,Tino Livramento,182,503981,"['England', 'Scotland']",45000000,Southampton FC,23,2002-12-11,,,,False,
Right-Back,right,,2026-01-07,Leo Shahar,,940858,"['England', 'Israel']",,Newcastle United U21,19,2007-03-18,,,,False,
Defensive Midfield,right,,2026-07-24,Aladji Bamba,181,975347,"['France', 'Guinea']",18000000,AS Monaco,20,2006-07-14,,,,False,
Central Midfield,right,,2022-01-30,Bruno Guimarães,182,520624,"['Brazil', 'Spain']",70000000,: Ablöse €50.10m,28,1997-11-16,,,,False,
Central Midfield,right,,2025-08-17,Jacob Ramsey,180,503749,['England'],35000000,Aston Villa,25,2001-05-28,,,,False,
Central Midfield,right,,2019-07-23,Joelinton,186,333241,['Brazil'],25000000,TSG 1899 Hoffenheim,29,1996-08-14,,,,False,
Central Midfield,right,,2023-01-07,Lewis Miley,189,922769,['England'],25000000,Newcastle United U21,20,2006-01-05,,,,False,
Central Midfield,right,,2021-08-13,Joe Willock,186,340329,"['England', 'Montserrat']",14000000,Arsenal FC,26,1999-08-20,,,,False,
Central Midfield,both,,2026-09-07,Sean Steur,183,1111063,['Netherlands'],7000000,Ajax Amsterdam,18,2008-11-01,,,,False,
Left Winger,left,,2026-05-07,Bazoumana Touré,178,1067904,"[""Cote d'Ivoire""]",50000000,TSG 1899 Hoffenheim,20,2006-02-03,,,,False,
Left Winger,right,,2023-07-23,Harvey Barnes,182,398065,"['England', 'Scotland']",32000000,Leicester City,28,1997-09-12,,,,False,
Right Winger,right,,2025-11-07,Anthony Elanga,178,583189,"['Sweden', 'Cameroon']",32000000,Nottingham Forest,24,2002-04-27,,,,False,
Right Winger,right,,2017-07-19,Jacob Murphy,179,199527,"['England', 'Ireland']",12000000,: Ablöse €11.30m,31,1995-02-24,,,,False,
Centre-Forward,right,,2025-08-30,Nick Woltemade,198,455661,['Germany'],55000000,VfB Stuttgart,24,2002-02-14,,,,False,
Centre-Forward,right,,2024-08-08,William Osula,191,609556,"['Denmark', 'England']",28000000,Sheffield United,22,2003-04-08,,,,False,
Centre-Forward,right,,2025-01-09,Yoane Wissa,176,388165,"['DR Congo', 'France']",25000000,Brentford FC,29,1996-03-09,,,,False,
