position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2019-06-07,David Raya,186,262749,['Spain'],30000000,Blackburn Rovers,27,1995-09-15,Arsenal FC,,,False,
Goalkeeper,right,,2022-07-14,Thomas Strakosha,193,222209,"['Albania', 'Greece']",3500000,SS Lazio,28,1995-03-19,AEK Athens,,,False,
Goalkeeper,right,,2022-01-07,Matthew Cox,183,741236,['England'],500000,Brentford FC B,20,2003-02-05,Brentford FC,,,False,
Goalkeeper,right,,2018-01-07,Ellery Balcombe,190,456292,"['England', 'St. Vincent & Grenadinen']",300000,Brentford FC B,23,1999-10-15,Brentford FC,,,False,
Centre-Back,right,,2021-07-21,Kristoffer Ajer,198,328658,['Norway'],16000000,: Ablöse €15.70m,25,1998-04-17,Brentford FC,,,False,
Centre-Back,left,,2019-02-07,Ethan Pinnock,194,442248,"['Jamaica', 'England']",14000000,Barnsley FC,30,1993-05-29,Brentford FC,,,False,
Centre-Back,left,,2018-01-07,Mads Bech Sørensen,189,372240,['Denmark'],2500000,Brentford FC B,24,1999-07-01,FC Midtjylland,,,False,
Centre-Back,right,Cruciate ligament injury - Return expected on 31/12/2026,2019-08-07,Pontus Jansson,196,125314,['Sweden'],2500000,Leeds United,32,1991-02-13,Malmö FF,,,False,
Centre-Back,left,,2022-07-22,Ben Mee,180,74810,['England'],2000000,: Ablöse free transfer,33,1989-09-21,Retired,,,False,
Centre-Back,right,,2021-09-09,Zanka,189,52059,['Denmark'],1500000,Fenerbahce,33,1990-04-23,Without Club,,,False,
Centre-Back,right,,2020-08-19,Charlie Goode,196,376856,['England'],600000,Northampton Town,27,1995-03-08,Milton Keynes Dons,,,False,
Centre-Back,right,,,Tristan Crama,192,732529,['France'],100000,,21,2001-08-11,Millwall FC,,,False,
Left-Back,left,,2016-08-31,Rico Henry,170,339556,"['Jamaica', 'England']",28000000,Walsall FC,25,1997-08-07,Brentford FC,,,False,
Right-Back,both,,2022-09-07,Aaron Hickey,185,591949,['Scotland'],25000000,Bologna FC 1909,21,2002-10-06,Brentford FC,,,False,
Right-Back,right,Knee injury - Return unknown,2019-07-08,Mads Roerslev,184,391005,['Denmark'],6000000,: Ablöse €60k,24,1999-06-24,Southampton FC,,,False,
Right-Back,right,,2022-01-07,Fin Stevens,179,587019,"['Wales', 'England']",300000,Brentford FC B,20,2003-10-04,Leyton Orient,,,False,
Defensive Midfield,left,,2020-03-10,Vitaly Janelt,184,270171,"['Germany', 'Bosnia-Herzegovina']",20000000,VfL Bochum,25,1998-10-05,Brentford FC,,,False,
Defensive Midfield,right,,2019-01-07,Christian Nørgaard,187,148367,['Denmark'],16000000,: Ablöse €3.50m,29,1994-10-03,Arsenal FC,,,False,
