position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2022-01-07,Alphonse Areola,195,120629,"['France', 'Philippines']",8000000,: Ablöse €9.30m,30,1993-02-27,West Ham United,,,False,
Goalkeeper,right,Back injury - Return unknown,2025-10-09,Lukasz Fabianski,190,29692,['Poland'],900000,Without Club,38,1985-04-18,Without Club,,,False,
Goalkeeper,right,,2020-01-15,Darren Randolph,187,51321,"['Ireland', 'United States']",400000,: Ablöse €4.70m,36,1987-12-05,Retired,,,False,
Goalkeeper,left,,2022-01-07,Nathan Trott,188,431422,"['England', 'Bermuda']",400000,West Ham United U21,24,1998-11-21,Cardiff City,,,False,
Goalkeeper,right,,,Krisztián Hegyi,196,543726,['Hungary'],250000,,20,2002-09-24,AC Sparta Prague,,,False,
Goalkeeper,right,,2023-01-24,Joseph Anang,190,576099,"['Ghana', 'England']",100000,West Ham United U21,23,2000-08-06,St. Patrick's Athletic,,,False,
Centre-Back,left,Groin injury - Return unknown,2022-01-07,Nayef Aguerd,190,361914,['Morocco'],35000000,Stade Rennais FC,27,1996-03-30,Olympique Marseille,,,False,
Centre-Back,right,,2021-08-28,Kurt Zouma,190,157509,"['France', 'Central African Republic']",22000000,: Ablöse €35.00m,28,1994-10-27,FC Palm City,,,False,
Centre-Back,both,,2022-08-17,Thilo Kehrer,186,228948,"['Germany', 'Burundi']",18000000,: Ablöse €12.00m,26,1996-09-21,AS Monaco,,,False,
Centre-Back,right,,2021-01-07,Craig Dawson,188,121477,['England'],2000000,Watford FC,33,1990-06-05,Without Club,,,False,
Centre-Back,left,,2015-10-07,Angelo Ogbonna,191,48002,"['Italy', 'Nigeria']",900000,: Ablöse €11.00m,35,1988-05-23,Retired,,,False,
Centre-Back,right,,,Jamal Baptiste,191,610706,['England'],250000,,19,2003-11-11,Sheffield United U21,,,False,
Centre-Back,right,,,Levi Laing,188,586982,['England'],,,20,2003-12-04,Cavalry FC,,,False,
Centre-Back,left,,,Michael Forbes,188,701006,['Northern Ireland'],,,19,2004-04-29,Dundee United FC,,,False,
Centre-Back,right,,2025-01-07,Kaelan Casey,185,845321,['England'],,West Ham United U21,18,2004-10-28,West Ham United,,,False,
Left-Back,left,,2022-08-23,Emerson,176,181778,"['Italy', 'Brazil']",12000000,: Ablöse €15.40m,28,1994-03-08,Olympique Marseille,,,False,
Left-Back,left,,2014-03-07,Aaron Cresswell,170,92571,['England'],1200000,Ipswich Town,33,1989-12-15,Stoke City,,,False,
Left-Back,left,,2025-01-01,Oliver Scarles,180,922563,['England'],200000,West Ham United U21,17,2005-12-12,West Ham United,,,False,
Left-Back,left,,,Regan Clayton,184,845717,['England'],,,18,2004-11-11,West Ham United U21,,,False,
Right-Back,right,,2020-01-07,Ben Johnson,184,468002,['England'],10000000,West Ham United U23,23,2000-01-24,Ipswich Town,,,False,
Right-Back,right,,2020-02-10,Vladimír Coufal,175,157672,['Czech Republic'],9000000,: Ablöse €6.00m,30,1992-08-22,TSG 1899 Hoffenheim,,,False,
Right-Back,right,,,Harrison Ashby,179,559130,"['Scotland', 'England']",1000000,,21,2001-11-14,Luton Town,,,False,
Defensive Midfield,right,Ankle injury - Return unknown,2020-07-27,Tomáš Souček,192,283628,['Czech Republic'],35000000,: Ablöse €16.20m,28,1995-02-27,West Ham United,,,False,
Defensive Midfield,right,,2022-07-07,Flynn Downes,178,506189,['England'],9000000,: Ablöse €10.65m,24,1999-01-20,Southampton FC,,,False,
Defensive Midfield,right,,2021-01-01,Conor Coventry,177,419025,"['Ireland', 'England']",1800000,West Ham United U23,23,2000-03-25,Charlton Athletic,,,False,
Defensive Midfield,left,,,Pierre Ekwah,189,538994,"['France', 'Cameroon']",500000,,21,2002-01-15,AS Saint-Étienne,,,False,
Defensive Midfield,right,,,Keenan Appiah-Forson,174,554098,"['England', 'Ghana']",300000,,21,2001-10-16,Oldham Athletic,,,False,
Defensive Midfield,right,,2025-01-07,Freddie Potts,183,698164,['England'],250000,West Ham United U21,19,2003-12-09,West Ham United,,,False,
Central Midfield,right,,2017-01-07,Declan Rice,188,357662,"['England', 'Ireland']",90000000,West Ham United U23,24,1999-01-14,Arsenal FC,,,False,
Central Midfield,right,,2019-01-07,Pablo Fornals,178,357885,['Spain'],22000000,Villarreal CF,27,1996-02-22,Real Betis Balompié,,,False,
Central Midfield,right,,,Lewis Orford,182,845809,['England'],,,17,2006-02-18,West Ham United U21,,,False,
Right Midfield,right,,,Dan Chesters,177,561452,['England'],250000,,21,2002-04-04,Wealdstone FC,,,False,
Attacking Midfield,left,Hamstring injury - Return unknown,2022-08-29,Lucas Paquetá,183,444523,"['Brazil', 'Portugal']",45000000,Olympique Lyon,25,1997-08-27,CR Flamengo,,,False,
Attacking Midfield,right,,2021-08-31,Nikola Vlašić,179,293200,['Croatia'],17000000,CSKA Moscow,25,1997-04-10,Torino FC,,,False,
Attacking Midfield,right,,2016-01-07,Manuel Lanzini,170,135853,"['Argentina', 'Italy']",6000000,Al-Jazira Club,30,1993-02-15,CA Vélez Sarsfield,,,False,
Attacking Midfield,right,,,Kamarai Swyer,183,693066,['England'],150000,,20,2002-04-12,Northampton Town,,,False,
Left Winger,right,,2021-01-29,Saïd Benrahma,172,290532,"['Algeria', 'France']",25000000,Brentford FC,27,1995-10-08,NEOM SC,,,False,
Left Winger,left,Muscle fatigue - Return unknown,2022-05-08,Maxwel Cornet,179,234781,"[""Cote d'Ivoire"", 'France']",12000000,: Ablöse €20.70m,26,1996-09-27,West Ham United,,,False,
Left Winger,right,,,Armstrong Oko-Flex,180,531461,"['Ireland', 'England']",500000,,21,2002-02-03,Levski Sofia,,,False,
Right Winger,left,Team captain,2020-01-31,Jarrod Bowen,176,314875,['England'],38000000,Hull City,26,1996-12-20,West Ham United,,,False,
