position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2017-01-07,Jordan Pickford,185,130164,['England'],22000000,Sunderland AFC,29,1994-07-03,Everton FC,,,False,
Goalkeeper,right,,2024-08-23,Asmir Begovic,199,33873,"['Bosnia-Herzegovina', 'Canada']",800000,Queens Park Rangers,36,1987-06-20,Leicester City,,,False,
Goalkeeper,right,,2022-09-13,Eldin Jakupović,191,2857,"['Switzerland', 'Bosnia-Herzegovina']",200000,Without Club,38,1984-02-10,Chattanooga FC,,,False,
Goalkeeper,left,,2021-08-20,Andy Lonergan,193,14044,['England'],150000,West Bromwich Albion,39,1983-10-19,Retired,,,False,
Centre-Back,right,,2022-02-07,James Tarkowski,185,173504,"['England', 'Poland']",18000000,: Ablöse free transfer,30,1992-11-19,Everton FC,,,False,
Centre-Back,right,,2020-05-10,Ben Godfrey,184,343475,"['England', 'Jamaica']",13000000,: Ablöse €27.50m,25,1998-01-15,Rangers FC,,,False,
Centre-Back,right,,2022-08-08,Conor Coady,185,128901,['England'],12000000,Wolverhampton Wanderers,30,1993-02-25,Wrexham AFC,,,False,
Centre-Back,right,,2017-03-07,Michael Keane,188,118534,"['England', 'Ireland']",10000000,: Ablöse €28.50m,30,1993-11-01,Everton FC,,,False,
Centre-Back,right,,2018-09-08,Yerry Mina,195,289446,['Colombia'],10000000,FC Barcelona,28,1994-09-23,Cagliari Calcio,,,False,
Centre-Back,right,,2015-08-13,Mason Holgate,187,348623,"['Jamaica', 'England']",9000000,Barnsley FC,26,1996-10-22,Al-Gharafa SC,,,False,
Centre-Back,right,,2019-02-08,Jean-Philippe Gbamin,186,182894,"[""Cote d'Ivoire"", 'France']",4800000,1.FSV Mainz 05,27,1995-09-25,CSKA Sofia,,,False,
Centre-Back,,,,Reece Welch,,655986,"['England', 'Jamaica']",500000,,19,2003-09-19,Without Club,,,False,
Left-Back,left,,2022-01-01,Vitaliy Mykolenko,180,404842,['Ukraine'],25000000,: Ablöse €23.50m,24,1999-05-29,Everton FC,,,False,
Left-Back,left,,,Ishé Samuels-Smith,186,922698,"['England', 'Jamaica']",,,17,2006-05-06,Chelsea FC U21,,,False,
Right-Back,right,,2022-04-01,Nathan Patterson,183,424015,['Scotland'],16000000,: Ablöse €14.00m,21,2001-10-16,Everton FC,,,False,
Right-Back,right,,2009-01-01,Séamus Coleman,177,68390,['Ireland'],1000000,Sligo Rovers,34,1988-11-10,Without Club,,,False,
Right-Back,right,,,Kyle John,176,504507,"['England', 'Wales']",150000,,22,2001-02-13,Port Vale FC,,,False,
Defensive Midfield,right,Cruciate ligament tear - Return unknown,2022-09-08,Amadou Onana,195,485706,"['Belgium', 'Senegal']",45000000,LOSC Lille,21,2001-08-16,Aston Villa,,,False,
Defensive Midfield,right,,2022-01-09,James Garner,182,505219,['England'],14000000,Manchester United,22,2001-03-13,Everton FC,,,False,
Defensive Midfield,right,Torn thigh muscle - Return unknown,2020-05-09,Allan,175,126422,"['Brazil', 'Portugal']",6000000,: Ablöse €24.60m,32,1991-08-01,Botafogo de Futebol e Regatas,,,False,
Defensive Midfield,right,,2022-01-09,Idrissa Gueye,174,126665,['Senegal'],5000000,: Ablöse €4.00m,33,1989-09-26,Without Club,,,False,
Central Midfield,right,,2019-01-07,André Gomes,190,221025,['Portugal'],16000000,FC Barcelona,29,1993-07-30,Columbus Crew,,,False,
Central Midfield,right,,2017-01-01,Tom Davies,180,314210,['England'],9000000,Everton FC U23,25,1998-06-30,Without Club,,,False,
Central Midfield,right,,,Lewis Warrington,182,652979,['England'],500000,,20,2002-10-10,Tranmere Rovers,,,False,
Central Midfield,right,,,Isaac Price,188,612749,"['Northern Ireland', 'England']",400000,,19,2003-09-26,West Bromwich Albion,,,False,
Left Midfield,left,,2022-07-27,Rúben Vinagre,174,357158,['Portugal'],4000000,: Ablöse ?,24,1999-09-04,Legia Warszawa,,,False,
Attacking Midfield,right,,2020-08-09,Abdoulaye Doucouré,183,127187,"['Mali', 'France']",12000000,Watford FC,30,1993-01-01,Without Club,,,False,
Attacking Midfield,right,,2022-01-31,Dele Alli,188,207929,"['England', 'Nigeria']",8000000,: Ablöse free transfer,27,1996-11-04,Without Club,,,False,
Left Winger,right,,2019-01-07,Anthony Gordon,183,503733,"['England', 'Scotland']",35000000,Everton FC U23,22,2001-02-24,FC Barcelona,,,False,
Left Winger,right,,2019-08-08,Alex Iwobi,183,242631,"['Nigeria', 'England']",28000000,Arsenal FC,27,1996-03-05,Fulham FC,,,False,
Left Winger,left,,2022-07-28,Dwight McNeil,183,584769,"['England', 'Jamaica']",20000000,: Ablöse €17.00m,23,1999-11-22,Everton FC,,,False,
Left Winger,right,,2021-07-22,Demarai Gray,183,292417,"['Jamaica', 'England']",20000000,Bayer 04 Leverkusen,27,1996-06-28,Birmingham City,,,False,
Right Winger,left,,2021-07-20,Andros Townsend,181,61842,['England'],1500000,Crystal Palace,31,1991-07-16,Without Club,,,False,
Right Winger,right,,,Stanley Mills,180,801005,['England'],150000,,19,2003-10-25,Oxford United,,,False,
Centre-Forward,right,,2016-08-31,Dominic Calvert-Lewin,189,306024,['England'],25000000,Sheffield United,26,1997-03-16,Leeds United,,,False,
Centre-Forward,right,,2022-08-26,Neal Maupay,171,217115,"['France', 'Argentina']",10000000,Brighton & Hove Albion,26,1996-08-14,Olympique Marseille,,,False,
Centre-Forward,right,,2022-01-07,Tom Cannon,180,669366,"['Ireland', 'England']",5000000,Everton FC U21,20,2002-12-28,Sheffield United,,,False,
Centre-Forward,right,,2022-01-07,Ellis Simms,191,511550,"['England', 'Poland']",4000000,Everton FC U21,22,2001-05-01,Coventry City,,,False,
Centre-Forward,right,,2021-08-31,Salomón Rondón,186,80197,['Venezuela'],2000000,Dalian Professional,33,1989-09-16,CF Pachuca,,,False,
Centre-Forward,right,,,Sean McAllister,179,720720,['Northern Ireland'],,,20,2002-09-15,Dungannon Swifts FC,,,False,
