position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,Red card suspension – Campeonato Brasileiro Série A,2022-07-08,Neto,190,111819,"['Brazil', 'Italy']",2500000,FC Barcelona,33,1989-07-19,Without Club,,,False,
Goalkeeper,right,,2020-01-07,Mark Travers,191,357658,['Ireland'],2000000,AFC Bournemouth U23,24,1999-05-18,Everton FC,,,False,
Goalkeeper,right,,2023-01-26,Darren Randolph,187,51321,"['Ireland', 'United States']",400000,West Ham United,36,1987-12-05,Retired,,,False,
Goalkeeper,right,Ankle injury - Return unknown,2021-01-07,Will Dennis,188,582078,['England'],150000,AFC Bournemouth U23,22,2000-10-07,AFC Bournemouth,,,False,
Goalkeeper,right,,,Cameron Plain,187,655136,['England'],100000,,21,2001-09-24,Wimborne Town FC,,,False,
Centre-Back,left,,2022-08-08,Marcos Senesi,184,469781,"['Argentina', 'Italy']",22000000,: Ablöse €15.00m,26,1997-10-05,Tottenham Hotspur,,,False,
Centre-Back,right,,2023-01-31,Ilya Zabarnyi,189,659089,['Ukraine'],20000000,: Ablöse €33.00m,20,2002-01-09,Paris Saint-Germain,,,False,
Centre-Back,left,,2019-01-07,Lloyd Kelly,189,480116,"['England', 'Jamaica']",18000000,Bristol City,24,1998-06-10,Juventus FC,,,False,
Centre-Back,right,,2019-01-22,Chris Mepham,190,480987,"['Wales', 'England']",8000000,Brentford FC,25,1997-05-11,West Bromwich Albion,,,False,
Centre-Back,right,,2022-01-09,Jack Stephens,185,163744,['England'],3500000,Southampton FC,29,1994-01-27,Southampton FC,,,False,
Centre-Back,right,,2022-05-01,James Hill,184,611793,['England'],1000000,Fleetwood Town,21,2002-10-01,AFC Bournemouth,,,False,
Centre-Back,,,,Chris Francis,,855087,['England'],,,20,2002-11-15,Without Club,,,False,
Centre-Back,right,,,Max Kinsey,184,939615,['England'],,,18,2005-02-02,AFC Bournemouth U21,,,False,
Centre-Back,right,,,Owen Bevan,186,583990,"['Wales', 'England']",,,19,2003-10-26,Dundee FC,,,False,
Left-Back,left,,2023-01-30,Matías Viña,180,439072,"['Uruguay', 'Italy']",8000000,AS Roma,25,1997-09-11,CA River Plate,,,False,
Left-Back,left,,2020-01-08,Jordan Zemura,173,633530,"['Zimbabwe', 'England']",6000000,AFC Bournemouth U23,23,1999-11-14,Udinese Calcio,,,False,
Left-Back,left,,,Ben Greenwood,170,646333,"['Ireland', 'England']",100000,,21,2002-03-26,Gosport Borough,,,False,
