position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1997-01-07,Dean Delany,183,24584,['Ireland'],,: Ablöse -,19,1980-09-15,Retired,,,False,
Goalkeeper,left,,1997-01-11,Thomas Myhre,188,3566,['Norway'],,Viking FK,26,1973-10-16,Retired,,,False,
Goalkeeper,left,,1996-01-07,Paul Gerrard,188,3584,['England'],,: Ablöse €1.50m,27,1973-01-22,Retired,,,False,
Goalkeeper,right,,1998-01-07,Steve Simonsen,187,3583,"['England', 'Denmark']",,: Ablöse €4.95m,21,1979-03-04,Retired,,,False,
Centre-Back,right,,1999-05-17,Richard Gough,183,101124,['Scotland'],,: Ablöse free transfer,38,1962-05-04,Retired,,,False,
Centre-Back,right,,1986-08-22,Dave Watson,183,135911,['England'],,: Ablöse €1.85m,38,1961-11-20,Retired,,,False,
Centre-Back,right,,1999-02-16,David Weir,191,3312,['Scotland'],,Heart of Midlothian FC,30,1970-10-05,Retired,,,False,
Centre-Back,right,,1996-01-07,Richard Dunne,188,3807,['Ireland'],,: Ablöse -,20,1979-09-21,Retired,,,False,
Centre-Back,right,,1999-01-19,Peter Clarke,188,25201,['England'],,Everton FC Reserves,18,1982-03-01,Prescot Cables FC,,,False,
Centre-Back,right,,1998-01-07,Adam Farley,,107733,['England'],,: Ablöse -,20,1980-12-01,Retired,,,False,
Left-Back,left,,1997-01-07,Michael Ball,178,9423,['England'],,: Ablöse -,20,1979-02-10,Retired,,,False,
Left-Back,left,,1998-01-08,David Unsworth,187,3272,['England'],,: Ablöse €4.60m,26,1973-10-16,Retired,,,False,
Left-Back,left,,1997-01-01,Terry Phelan,173,102495,"['Ireland', 'England']",,: Ablöse €1.30m,33,1967-03-16,Retired,,,False,
Right-Back,right,,1998-01-07,Alec Cleland,175,173069,['Scotland'],,: Ablöse ?,29,1970-10-12,Retired,,,False,
Right-Back,N/A,,1999-01-08,Abel Xavier,,3211,"['Portugal', 'Mozambique']",,: Ablöse €2.10m,27,1972-11-30,Retired,,,False,
Right-Back,right,,2000-01-07,Tony Hibbert,173,3614,['England'],,: Ablöse -,19,1981-02-20,Retired,,,False,
Right-Back,right,,1998-01-28,John O'Kane,178,150458,['England'],,: Ablöse €400k,25,1974-11-15,Retired,,,False,
Right-Back,right,,1997-01-07,Carl Regan,183,16001,['England'],,: Ablöse -,19,1980-09-09,Retired,,,False,
Defensive Midfield,right,,1993-01-07,Tony Grant,177,9976,['England'],,: Ablöse -,25,1974-11-14,Retired,,,False,
Central Midfield,right,,1999-03-25,Scot Gemmill,181,3617,['Scotland'],,: Ablöse €300k,29,1971-02-01,Retired,,,False,
Central Midfield,left,,2000-10-03,Stephen Hughes,183,10400,['England'],,: Ablöse €4.50m,23,1976-09-18,Retired,,,False,
Central Midfield,both,,1997-11-28,Mitch Ward,,199621,['England'],,Sheffield United,29,1971-06-19,Retired,,,False,
Central Midfield,right,,1997-08-15,Danny Williamson,178,197252,['England'],,: Ablöse ?,26,1973-05-12,Retired,,,False,
Central Midfield,left,,,Matt McKay,171,43168,['Australia'],,,17,1983-11-01,Capalaba Bulldogs,,,False,
Right Midfield,right,,1999-02-19,Peter Degn,178,22461,['Denmark'],,Aarhus GF,23,1977-06-04,Retired,,,False,
Left Midfield,left,,1998-07-08,John Collins,173,3663,['Scotland'],,: Ablöse €3.75m,32,1968-01-31,Retired,,,False,
Left Midfield,left,,1996-01-10,Nick Barmby,170,3222,['England'],,: Ablöse €8.00m,26,1974-11-02,Retired,,,False,
Left Midfield,left,,1999-05-08,Mark Pembridge,172,3615,['Wales'],,SL Benfica,29,1970-11-29,Retired,,,False,
Left Midfield,left,,2000-01-07,Kevin McLeod,180,3619,"['England', 'Scotland']",,: Ablöse -,19,1980-12-09,Retired,,,False,
Attacking Midfield,right,,1998-02-26,Don Hutchison,185,3880,"['Scotland', 'England']",,Sheffield United,29,1971-09-05,Retired,,,False,
Attacking Midfield,right,,1998-01-07,Jamie Milligan,170,105200,['England'],,: Ablöse -,20,1980-03-01,Retired,,,False,
Right Winger,right,,1996-01-07,Danny Cadamarteri,175,4220,"['England', 'Jamaica']",,: Ablöse -,20,1979-12-10,Retired,,,False,
Second Striker,N/A,,2000-03-14,Mark Hughes,,8022,['Wales'],,Southampton FC,36,1963-01-11,Retired,,,False,
Centre-Forward,right,,1999-01-07,Kevin Campbell,183,3468,"['England', 'Jamaica']",,: Ablöse €4.40m,30,1970-04-02,---,,,False,
Centre-Forward,right,,2003-01-09,Francis Jeffers,178,3186,['England'],,: Ablöse free transfer,19,1981-01-25,Retired,,,False,
Centre-Forward,right,,1996-01-07,Phil Jevons,178,47982,['England'],,: Ablöse -,20,1979-01-08,Retired,,,False,
Centre-Forward,N/A,,1999-11-11,Joe-Max Moore,,1529,['United States'],,: Ablöse free transfer,29,1971-02-23,Retired,,,False,
Centre-Forward,both,,1999-09-24,Tommy Johnson,180,13794,['England'],,: Ablöse free transfer,29,1971-01-15,Retired,,,False,
