position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1996-07-26,Nigel Martyn,188,3629,['England'],,: Ablöse €3.35m,33,1966-11-08,Retired,,,False,
Goalkeeper,right,,1998-01-07,Paul Robinson,193,3630,['England'],,Leeds United U18,20,1979-10-15,Retired,,,False,
Goalkeeper,right,,1999-01-07,Dejan Milosevic,189,3770,"['Australia', 'Serbia']",,: Ablöse €175k,22,1978-06-26,Retired,,,False,
Centre-Back,right,,1994-05-09,Lucas Radebe,186,3088,['South Africa'],,Kaizer Chiefs,31,1969-12-04,Retired,,,False,
Centre-Back,right,,1998-01-07,Jonathan Woodgate,188,3224,['England'],,Leeds United U18,20,1980-01-22,Retired,,,False,
Centre-Back,right,,1998-01-03,Martin Hiden,184,2942,['Austria'],,: Ablöse €2.18m,27,1973-11-03,Retired,,,False,
Centre-Back,both,,1999-07-29,Michael Duberry,185,3633,"['England', 'Montserrat']",,: Ablöse €7.00m,24,1975-10-14,Retired,,,False,
Centre-Back,right,,1999-01-07,Danny Hay,191,14020,['New Zealand'],,: Ablöse €280k,25,1975-05-15,Retired,,,False,
Centre-Back,right,,1995-01-07,Mark Jackson,183,48257,['England'],,Leeds United U18,22,1977-09-30,Retired,,,False,
Centre-Back,right,,1997-01-01,Robert Molenaar,192,6249,['Netherlands'],,: Ablöse €1.40m,31,1969-02-27,Retired,,,False,
Left-Back,left,,1995-01-07,Ian Harte,175,3634,['Ireland'],,Leeds United U18,22,1977-08-31,Retired,,,False,
Left-Back,,,1997-01-07,Davie Robertson,180,107180,['Scotland'],,: Ablöse €750k,31,1968-10-17,Retired,,,False,
Left-Back,,,1998-01-07,Gareth Evans,183,214709,['England'],,Leeds United U18,19,1981-02-15,Retired,,,False,
Right-Back,right,,1991-09-24,Gary Kelly,173,3631,['Ireland'],,Leeds United U18,25,1974-09-07,Retired,,,False,
Right-Back,right,,1997-01-07,Alf-Inge Haaland,186,107179,['Norway'],,: Ablöse €2.40m,27,1972-11-23,Retired,,,False,
Right-Back,right,,1999-01-07,Danny Mills,180,3743,['England'],,Charlton Athletic,23,1977-05-18,Retired,,,False,
Right-Back,right,,1995-01-07,Alan Maybury,180,12597,['Ireland'],,Leeds United U18,21,1978-08-08,Retired,,,False,
Right-Back,,,,Damien Lynch,178,57430,['Ireland'],,,20,1979-07-31,Retired,,,False,
Defensive Midfield,right,,1998-09-12,David Batty,173,3295,['England'],,Newcastle United,31,1968-02-12,Retired,,,False,
Midfielder,,,1997-01-07,Wesley Boyle,183,107186,['Northern Ireland'],,Leeds United U18,21,1979-03-30,Retired,,,False,
Central Midfield,right,,1996-05-07,Lee Bowyer,175,3877,['England'],,Charlton Athletic,23,1977-03-01,Retired,,,False,
Central Midfield,right,,1998-01-07,Alan Smith,178,3768,['England'],,Leeds United U18,19,1980-10-28,Retired,,,False,
Central Midfield,right,,1999-05-25,Eirik Bakke,188,3284,['Norway'],,Sogndal IL,22,1977-09-13,Retired,,,False,
Central Midfield,right,,1999-01-02,Matt Jones,180,4252,['Wales'],,Leeds United Reserves,19,1980-01-09,Retired,,,False,
Central Midfield,right,,1997-01-07,Lee Matthews,188,20977,['England'],,Leeds United U18,21,1979-01-16,Retired,,,False,
Right Midfield,right,,1997-07-23,David Hopkin,183,107198,['Scotland'],,: Ablöse €4.80m,29,1970-08-21,Retired,,,False,
Left Midfield,left,,1997-01-07,Stephen McPhail,177,3764,"['Ireland', 'England']",,Leeds United U18,20,1979-09-12,Retired,,,False,
Left Midfield,left,,1999-12-17,Jason Wilcox,180,3320,['England'],,Blackburn Rovers,28,1971-07-15,Retired,,,False,
Attacking Midfield,right,,,Tony Hackworth,185,13701,['England'],,,20,1980-05-19,Retired,,,False,
Left Winger,left,,1995-12-23,Harry Kewell,180,3241,"['Australia', 'England']",,Marconi Stallions FC,21,1978-09-22,Retired,,,False,
Centre-Forward,right,,1999-01-07,Michael Bridges,185,3767,['England'],,Sunderland AFC,21,1978-05-08,Retired,,,False,
Centre-Forward,right,,1999-01-07,Darren Huckerby,178,3136,['England'],,Coventry City,24,1976-04-23,Retired,,,False,
Centre-Forward,right,,1998-01-07,Warren Feeney,178,33490,['Northern Ireland'],,Leeds United U18,19,1981-01-17,Retired,,,False,
