position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,N/A,,1997-02-21,Mark Schwarzer,,3357,"['Australia', 'Germany']",,Bradford City,27,1972-06-10,Retired,,,False,
Goalkeeper,right,,1998-10-03,Marlon Beresford,185,11479,['England'],,: Ablöse free transfer,30,1969-02-09,Retired,,,False,
Goalkeeper,,,1992-01-07,Ben Roberts,185,4099,['England'],,Middlesbrough FC U18,25,1975-06-22,Retired,,,False,
Goalkeeper,,,1999-01-07,Chris Bennion,188,103852,['Scotland'],,Heart of Midlothian FC U20,19,1980-08-30,Retired,,,False,
Centre-Back,,,1993-03-12,Steve Vickers,185,3935,['England'],,: Ablöse €830k,32,1967-10-13,Retired,,,False,
Centre-Back,right,,1997-01-07,Gianluca Festa,183,5596,['Italy'],,: Ablöse ?,31,1969-03-16,Retired,,,False,
Centre-Back,right,,1998-06-07,Gary Pallister,193,106917,['England'],,Manchester United,35,1965-06-30,Retired,,,False,
Centre-Back,both,,1997-01-07,Jason Gavin,185,10380,['Ireland'],,Middlesbrough FC U18,20,1980-03-14,Retired,,,False,
Left-Back,left,,1998-01-07,Dean Gordon,183,10049,['England'],,: Ablöse €1.35m,27,1973-10-02,Retired,,,False,
Left-Back,left,,1998-01-07,Colin Cooper,182,3867,['England'],,: Ablöse €3.75m,33,1967-02-28,Retired,,,False,
Right-Back,,,1991-08-16,Curtis Fleming,178,11353,"['Ireland', 'England']",,St. Patrick's Athletic,31,1968-08-10,Retired,,,False,
Right-Back,right,,1996-01-07,Steve Baker,183,4044,"['Ireland', 'England']",,Middlesbrough FC U18,21,1978-08-09,Retired,,,False,
Right-Back,right,,1997-01-07,Robbie Stockdale,183,3712,"['Scotland', 'England']",,Middlesbrough FC U18,20,1979-11-30,Retired,,,False,
Right-Back,right,,1998-01-07,Luke Wilkshire,176,3321,"['Australia', 'United Kingdom']",,: Ablöse free transfer,18,1981-02-10,Retired,,,False,
Midfielder,,,,Sean Kilgannon,180,12630,['Scotland'],,,19,1981-08-03,Retired,,,False,
Central Midfield,right,,1990-01-07,Robbie Mustoe,183,13419,['England'],,: Ablöse €440k,31,1968-08-28,Retired,,,False,
Central Midfield,right,,1999-07-30,Paul Ince,178,3248,"['England', 'Barbados']",,: Ablöse €1.50m,32,1967-10-21,Retired,,,False,
Central Midfield,right,,1993-01-07,Phil Stamp,178,12607,['England'],,Middlesbrough FC U18,24,1975-12-12,Retired,,,False,
Central Midfield,,,1997-10-28,Neil Maddison,,195000,['England'],,Southampton FC,30,1969-02-10,Retired,,,False,
Central Midfield,right,,1997-08-29,Andy Townsend,183,102498,"['Ireland', 'England']",,: Ablöse €750k,36,1963-07-23,Retired,,,False,
Central Midfield,right,,1995-01-07,Mark Summerbell,175,195687,['England'],,Middlesbrough FC U18,23,1976-10-30,Retired,,,False,
Central Midfield,,,,Richard Kell,,138388,['England'],,,20,1979-09-15,Retired,,,False,
Left Midfield,,,1991-01-07,Alan Moore,175,10007,['Ireland'],,Middlesbrough FC U18,25,1974-11-25,Retired,,,False,
Left Midfield,left,,1999-07-31,Christian Ziege,186,916,['Germany'],,AC Milan,28,1972-01-02,Retired,,,False,
Left Midfield,left,,1996-01-07,Micky Cummins,183,67266,['Ireland'],,Middlesbrough FC U18,22,1978-01-06,Retired,,,False,
Attacking Midfield,right,,1998-03-26,Paul Gascoigne,178,3830,['England'],,: Ablöse €5.00m,33,1967-05-27,Retired,,,False,
Attacking Midfield,right,,2002-07-26,Juninho Paulista,167,3505,"['Brazil', 'Italy']",,: Ablöse €6.90m,27,1973-02-22,Retired,,,False,
Attacking Midfield,left,,2000-01-01,Carlos Marinelli,179,29613,"['Argentina', 'Italy']",,CA Boca Juniors,18,1982-03-14,Retired,,,False,
Left Winger,left,,1999-03-18,Keith O'Neill,188,10017,['Ireland'],,: Ablöse €810k,24,1976-02-16,Retired,,,False,
Right Winger,right,,1996-01-07,Anthony Ormerod,178,106162,"['Ireland', 'England']",,Middlesbrough FC U18,21,1979-03-31,Retired,,,False,
Centre-Forward,right,,1998-10-16,Brian Deane,190,8058,"['England', 'St. Kitts & Nevis']",,: Ablöse €4.18m,32,1968-07-02,Retired,,,False,
Centre-Forward,right,,1996-01-07,Andy Campbell,180,12689,['England'],,Middlesbrough FC U18,21,1979-04-18,Retired,,,False,
Centre-Forward,right,,1997-01-07,Hámilton Ricard,185,103230,['Colombia'],,Deportivo Cali,26,1974-12-01,Retired,,,False,
Centre-Forward,right,,1998-01-02,Alun Armstrong,184,13237,['England'],,: Ablöse €2.40m,25,1975-02-22,Retired,,,False,
