position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1997-01-11,Jussi Jääskeläinen,191,3692,['Finland'],5250000,: Ablöse €150k,31,1975-04-19,Retired,,,False,
Goalkeeper,right,,2005-01-07,Ian Walker,185,4137,['England'],1750000,: Ablöse free transfer,34,1971-10-31,Retired,,,False,
Goalkeeper,right,,2006-01-07,Ali Al-Habsi,194,26633,['Oman'],400000,Bolton Wanderers U21,24,1981-12-30,Retired,,,False,
Goalkeeper,right,,,Sam Ashton,180,94599,['England'],,,19,1986-09-10,Retired,,,False,
Centre-Back,right,,2001-08-31,Bruno N'Gotty,185,3964,"['France', 'Cameroon']",2400000,: Ablöse €750k,35,1971-10-06,Retired,,,False,
Centre-Back,right,,2006-01-07,Abdoulaye Faye,187,6107,"['Senegal', 'France']",2400000,: Ablöse €3.00m,28,1978-02-26,Retired,,,False,
Centre-Back,right,,2004-07-29,Tal Ben Haim,183,20714,['Israel'],2250000,: Ablöse €225k,24,1982-03-31,Retired,,,False,
Centre-Back,both,,2004-01-07,Radhi Jaïdi,192,19310,"['Tunisia', 'England']",2000000,: Ablöse free transfer,30,1975-08-30,Retired,,,False,
Centre-Back,right,,2005-10-26,Martin Djetou,180,3725,"['France', ""Cote d'Ivoire""]",1000000,Without Club,31,1974-12-15,Retired,,,False,
Centre-Back,right,,2004-01-07,Jaroslaw Fojut,188,34652,['Poland'],175000,MSP Szamotuly,18,1987-10-17,Retired,,,False,
Left-Back,left,,1998-01-07,Ricardo Gardner,175,6264,['Jamaica'],2000000,: Ablöse €1.50m,27,1978-09-25,Retired,,,False,
Right-Back,right,,2005-01-07,Joey O'Brien,180,34672,['Ireland'],1500000,Bolton Wanderers U18,20,1986-02-17,Retired,,,False,
Right-Back,right,,2003-01-08,Nicky Hunt,191,16835,['England'],1000000,Bolton Wanderers U21,22,1983-03-09,Retired,,,False,
Defensive Midfield,right,,2003-01-07,Iván Campo,185,3274,['Spain'],2000000,Real Madrid,32,1974-02-21,Retired,,,False,
Central Midfield,left,,2004-07-21,Gary Speed,180,3459,['Wales'],950000,Newcastle United,36,1969-08-09,---,,,False,
Central Midfield,,,,Robert Sissons,,52500,['England'],,,17,1988-09-29,Retired,,,False,
Attacking Midfield,right,,1999-01-07,Kevin Nolan,183,3950,['England'],6000000,Bolton Wanderers U18,24,1982-06-24,Retired,,,False,
Attacking Midfield,N/A,,2002-01-07,Jay-Jay Okocha,,3708,"['Nigeria', 'Türkiye']",4250000,: Ablöse free transfer,32,1973-08-14,Retired,,,False,
Attacking Midfield,right,,2005-01-07,Hidetoshi Nakata,175,5875,['Japan'],3500000,: Ablöse ?,29,1977-01-22,Retired,,,False,
Attacking Midfield,left,,,El Hadji Diouf,184,54432,['Senegal'],,,18,1988-06-20,Without Club,,,False,
Left Winger,left,,2004-01-09,Khalilou Fadiga,188,3887,"['Senegal', 'Belgium']",1850000,Without Club,31,1974-12-30,Retired,,,False,
Left Winger,left,,2005-01-08,Fabrice Fernandes,175,4116,['France'],1800000,Southampton FC,26,1979-10-29,Retired,,,False,
Right Winger,right,,2003-01-07,Stelios Giannakopoulos,172,4254,['Greece'],4000000,: Ablöse free transfer,31,1974-12-07,Retired,,,False,
Right Winger,right,,2004-01-07,Ricardo Vaz Tê,188,9413,"['Portugal', 'Guinea-Bissau']",1000000,Bolton Wanderers U18,19,1986-01-10,Retired,,,False,
Centre-Forward,right,,2003-07-23,Kevin Davies,183,4114,['England'],3000000,Southampton FC,29,1977-03-26,Retired,,,False,
Centre-Forward,,,2005-01-07,Jared Borgetti,185,29573,"['Mexico', 'Italy']",2500000,: Ablöse €1.40m,32,1973-08-14,Retired,,,False,
Centre-Forward,right,,2001-01-07,Henrik Pedersen,185,3947,['Denmark'],1700000,Silkeborg IF,31,1975-10-06,Retired,,,False,
Centre-Forward,left,,2006-01-01,Matt Jansen,180,10502,['England'],1500000,Blackburn Rovers,28,1977-10-20,Retired,,,False,
