position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-10-01,Antti Niemi,186,3101,['Finland'],4500000,Southampton FC,34,1972-05-31,Retired,,,False,
Goalkeeper,left,,2004-01-07,Ricardo Batista,192,24846,"['Angola', 'Portugal']",1000000,Vitória Setúbal FC U19,19,1986-11-19,Casa Pia AC,,,False,
Goalkeeper,right,,2005-01-07,Jaroslav Drobný,192,12864,['Czech Republic'],1000000,: Ablöse free transfer,26,1979-10-18,Retired,,,False,
Goalkeeper,right,,2003-08-13,Mark Crossley,191,4041,"['Wales', 'England']",500000,: Ablöse €750k,37,1969-06-16,Retired,,,False,
Goalkeeper,right,,2005-01-08,Tony Warner,193,10259,"['Trinidad and Tobago', 'England']",500000,: Ablöse free transfer,32,1974-11-05,Retired,,,False,
Centre-Back,right,,1999-01-07,Zat Knight,198,4012,['England'],3300000,Fulham FC U18,26,1980-02-05,Retired,,,False,
Centre-Back,left,,2003-01-13,Carlos Bocanegra,183,15829,"['United States', 'Mexico']",2500000,: Ablöse free transfer,27,1979-05-25,Retired,,,False,
Centre-Back,right,,2001-01-04,Alain Goma,183,4011,['France'],2000000,Newcastle United,33,1972-05-10,Retired,,,False,
Centre-Back,right,,2004-01-23,Ian Pearce,191,3879,['England'],1500000,: Ablöse €590k,32,1974-07-05,Retired,,,False,
Centre-Back,right,,2005-01-07,Philippe Christanval,189,6741,"['France', 'Guadeloupe']",1000000,: Ablöse free transfer,27,1978-08-31,Retired,,,False,
Centre-Back,right,,2003-01-07,Zesh Rehman,189,12122,"['Pakistan', 'England']",600000,Fulham FC U18,22,1983-10-14,Retired,,,False,
Centre-Back,right,,2003-01-07,Dean Leacock,190,4039,"['England', 'Barbados']",300000,Fulham FC U18,22,1984-10-06,Retired,,,False,
Centre-Back,left,,2004-01-07,Liam Fontaine,188,28953,['England'],50000,Fulham FC U18,20,1986-07-01,Retired,,,False,
Left-Back,left,,2006-01-19,Wayne Bridge,178,3682,['England'],7750000,: Ablöse free transfer,25,1980-05-08,Retired,,,False,
Left-Back,N/A,,2005-07-17,Niclas Jensen,,3809,['Denmark'],1400000,Borussia Dortmund,31,1974-08-17,Retired,,,False,
Right-Back,right,,2004-01-01,Moritz Volz,179,4048,['Germany'],2800000,: Ablöse €1.00m,23,1983-01-21,Retired,,,False,
Right-Back,right,,2003-01-11,Liam Rosenior,178,15166,"['England', 'Sierra Leone']",1500000,: Ablöse €80k,21,1984-09-07,Retired,,,False,
Defensive Midfield,right,,2004-07-27,Papa Bouba Diop,194,5485,['Senegal'],5500000,: Ablöse €9.00m,28,1978-01-28,---,,,False,
Defensive Midfield,right,,2006-01-01,Simon Elliott,183,26831,['New Zealand'],800000,: Ablöse free transfer,32,1974-10-06,Retired,,,False,
Central Midfield,right,,2001-01-07,Sylvain Legwinski,185,3815,"['France', 'Poland']",3000000,: Ablöse €5.25m,33,1973-10-06,Retired,,,False,
Central Midfield,right,,2006-01-01,Michael Brown,175,13509,['England'],3000000,: Ablöse €2.30m,29,1977-01-25,Retired,,,False,
Central Midfield,left,,2004-01-07,Michael Timlin,177,28951,"['Ireland', 'England']",125000,Fulham FC U18,21,1985-03-19,Retired,,,False,
Right Midfield,right,,2005-01-07,Ahmad Elrich,183,30220,['Australia'],750000,Busan I'Park,25,1981-05-30,Parramatta Eagles,,,False,
Left Midfield,right,,2001-02-08,Steed Malbranque,171,3569,"['France', 'Belgium']",8199999,: Ablöse €6.60m,26,1980-06-01,Retired,,,False,
Left Midfield,left,,2001-01-07,Luís Boa Morte,178,3422,"['Portugal', 'Sao Tome and Principe']",3500000,Southampton FC,28,1977-04-08,Retired,,,False,
Left Midfield,left,,2003-08-31,Mark Pembridge,172,3615,['Wales'],1000000,: Ablöse €750k,35,1970-11-29,Retired,,,False,
Attacking Midfield,right,,2004-01-07,Claus Jensen,183,3099,['Denmark'],4500000,Charlton Athletic,29,1977-04-29,Retired,,,False,
Centre-Forward,N/A,,2004-07-23,Tomasz Radzinski,,3585,"['Canada', 'Poland']",3000000,: Ablöse €3.00m,32,1973-12-14,Retired,,,False,
Centre-Forward,right,,2004-01-01,Collins John,185,4694,"['Netherlands', 'Liberia']",2250000,: Ablöse €3.50m,20,1985-10-17,Retired,,,False,
Centre-Forward,right,,2004-01-20,Brian McBride,183,3469,['United States'],1500000,: Ablöse €800k,34,1972-06-19,Retired,,,False,
Centre-Forward,both,,2005-01-07,Heidar Helguson,178,9886,['Iceland'],1200000,Watford FC,28,1977-08-22,Retired,,,False,
