position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2005-01-07,Thomas Myhre,188,3566,['Norway'],1750000,Sunderland AFC,32,1973-10-16,Retired,,,False,
Goalkeeper,left,,1999-05-25,Dean Kiely,185,3748,"['Ireland', 'England']",1200000,Bury FC,35,1970-10-10,Retired,,,False,
Goalkeeper,right,,2004-01-07,Stephan Andersen,188,17880,['Denmark'],1000000,Akademisk Boldklub,24,1981-11-26,Retired,,,False,
Goalkeeper,right,,2005-01-07,Darren Randolph,187,51321,"['Ireland', 'United States']",,Charlton Athletic U18,19,1987-12-05,Retired,,,False,
Centre-Back,right,,2003-11-28,Chris Perry,175,4051,['England'],4400000,: Ablöse €100k,33,1973-04-26,Retired,,,False,
Centre-Back,left,,2005-07-14,Gonzalo Sorondo,190,13488,"['Uruguay', 'Brazil']",2500000,: Ablöse free transfer,26,1979-09-10,Retired,,,False,
Centre-Back,right,,2004-01-07,Talal El Karkouri,186,4130,"['Morocco', 'France']",2000000,: Ablöse €1.50m,29,1976-08-07,Retired,,,False,
Centre-Back,right,,2005-11-07,Jonathan Spector,183,24637,"['United States', 'Germany']",1250000,Manchester United,20,1986-01-03,Retired,,,False,
Centre-Back,right,,2010-08-31,Jonathan Fortune,188,4103,['England'],1000000,Sheffield United,25,1980-08-23,Retired,,,False,
Centre-Back,left,,2005-01-07,Gonçalo Brandão,187,14195,['Portugal'],300000,CF Os Belenenses,19,1986-09-10,Retired,,,False,
Left-Back,left,,2003-03-27,Hermann Hreidarsson,185,3860,['Iceland'],3000000,Ipswich Town,31,1974-11-07,Retired,,,False,
Left-Back,left,,2007-01-07,Chris Powell,178,4100,"['England', 'Jamaica']",400000,Watford FC,36,1969-08-09,Retired,,,False,
Left-Back,left,,2005-02-07,Kelly Youga,185,32520,"['Central African Republic', 'France']",200000,: Ablöse free transfer,20,1985-09-22,Retired,,,False,
Left-Back,left,,2005-01-07,Nathan Ashton,175,34065,['England'],,Charlton Athletic U18,19,1987-01-30,Without Club,,,False,
Right-Back,right,,2001-01-07,Luke Young,183,3271,['England'],4500000,: Ablöse €6.00m,26,1979-07-19,Retired,,,False,
Right-Back,right,,2005-01-07,Osei Sankofa,183,4105,"['England', 'Jamaica']",50000,Charlton Athletic U21,21,1985-03-19,Retired,,,False,
Defensive Midfield,right,,2005-07-15,Aleksey Smertin,174,5379,['Russia'],6500000,: Ablöse ?,31,1975-01-05,Retired,,,False,
Defensive Midfield,right,,2000-05-08,Radostin Kishishev,180,3001,['Bulgaria'],2500000,: Ablöse €4.50m,31,1974-07-30,Retired,,,False,
Central Midfield,right,,2004-10-08,Danny Murphy,177,3221,['England'],6000000,: Ablöse €3.25m,29,1977-03-18,Retired,,,False,
Central Midfield,right,,2003-01-07,Matt Holland,175,3102,"['Ireland', 'England']",4000000,Ipswich Town,32,1974-11-04,Retired,,,False,
Right Midfield,right,,2005-08-07,Darren Ambrose,183,4086,['England'],1750000,Newcastle United,22,1984-02-29,Retired,,,False,
Right Midfield,N/A,,2005-08-31,Rúrik Gíslason,,15961,['Iceland'],50000,HK Kópavogs,18,1988-02-25,Retired,,,False,
Attacking Midfield,right,,2004-01-07,Bryan Hughes,178,3939,['England'],2000000,: Ablöse free transfer,30,1976-06-19,Retired,,,False,
Left Winger,,,2011-01-07,Jason Euell,180,3092,"['Jamaica', 'England']",8000000,Blackpool FC,29,1977-06-02,Retired,,,False,
Left Winger,right,,2004-02-02,Jerome Thomas,177,3560,"['England', 'Guyana']",600000,Arsenal FC Reserves,23,1983-03-23,Retired,,,False,
Right Winger,right,,2004-02-07,Dennis Rommedahl,179,4361,['Denmark'],4000000,: Ablöse €3.50m,27,1978-07-22,Retired,,,False,
Right Winger,right,,2003-01-07,Lloyd Sam,173,12131,"['Ghana', 'England']",75000,Charlton Athletic U18,21,1984-09-27,Retired,,,False,
Centre-Forward,right,,2005-01-07,Darren Bent,180,13239,"['England', 'Jamaica']",7500000,Ipswich Town,22,1984-06-02,Retired,,,False,
Centre-Forward,right,,2006-01-01,Marcus Bent,188,9958,"['England', 'Jamaica']",3750000,: Ablöse €3.00m,28,1978-05-19,Cornard United FC,,,False,
Centre-Forward,both,,2000-01-07,Jonatan Johansson,184,3117,"['Finland', 'Sweden']",3750000,: Ablöse €4.30m,30,1975-08-16,Retired,,,False,
Centre-Forward,right,,2004-10-08,Francis Jeffers,178,3186,['England'],2600000,: Ablöse €3.90m,25,1981-01-25,Retired,,,False,
Centre-Forward,right,,1996-01-07,Kevin Lisbie,178,4097,"['Jamaica', 'England']",2500000,Charlton Athletic U18,27,1978-10-17,Retired,,,False,
Centre-Forward,left,,2005-01-07,Jay Bothroyd,190,8188,"['England', 'Guyana']",1750000,Perugia Calcio,24,1982-07-05,Retired,,,False,
Centre-Forward,right,,2001-01-07,Shaun Bartlett,188,3089,['South Africa'],1500000,: Ablöse €3.00m,33,1972-10-31,Retired,,,False,
Centre-Forward,both,,2004-01-07,Alex Varney,178,28942,['England'],50000,Charlton Athletic U18,21,1984-12-27,Retired,,,False,
Centre-Forward,right,,2005-01-07,James Walker,180,39038,"['Antigua and Barbuda', 'England']",,Charlton Athletic U18,18,1987-11-25,Retired,,,False,
