position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2007-08-08,Craig Gordon,193,12589,['Scotland'],5500000,Heart of Midlothian FC,27,1982-12-31,Retired,,,False,
Goalkeeper,right,,2007-02-01,Márton Fülöp,198,17879,['Hungary'],3000000,: Ablöse €750k,27,1983-03-05,---,,,False,
Goalkeeper,right,,2006-01-07,Trevor Carson,185,41131,['Northern Ireland'],250000,Sunderland AFC U18,22,1988-05-03,Retired,,,False,
Centre-Back,right,,2009-08-31,Michael Turner,193,12127,['England'],5500000,: Ablöse €4.50m,26,1983-09-11,Retired,,,False,
Centre-Back,right,,2008-08-27,Anton Ferdinand,185,3698,"['England', 'St. Lucia']",5000000,: Ablöse €10.00m,25,1985-02-18,Retired,,,False,
Centre-Back,right,,2009-08-17,John Mensah,180,5917,['Ghana'],5000000,: Ablöse €1.50m,27,1982-11-29,Retired,,,False,
Centre-Back,left,,2004-01-10,Danny Collins,185,26183,"['Wales', 'England']",4000000,Chester City (- 2010),29,1980-06-08,Retired,,,False,
Centre-Back,right,,2009-01-07,Paulo da Silva,184,38800,['Paraguay'],3000000,: Ablöse free transfer,30,1980-01-02,Retired,,,False,
Centre-Back,right,,2005-01-07,Nyron Nosworthy,185,14054,"['Jamaica', 'England']",2500000,Gillingham FC,29,1980-11-10,Retired,,,False,
Centre-Back,,,2010-01-21,Matthew Kilgallon,185,4095,['England'],2000000,Sheffield United,26,1984-08-01,Retired,,,False,
Centre-Back,right,,2007-01-07,Russell Anderson,186,12765,['Scotland'],800000,Aberdeen FC,31,1978-10-25,Retired,,,False,
Centre-Back,right,,2008-01-15,Jean-Yves M'voto,194,55381,"['France', 'Cameroon']",275000,: Ablöse €400k,21,1988-06-09,Retired,,,False,
Left-Back,left,,2007-07-16,Kieran Richardson,177,3548,['England'],5500000,Manchester United,25,1984-10-21,Retired,,,False,
Left-Back,left,,2008-01-09,George McCartney,183,3775,['Northern Ireland'],3500000,: Ablöse €5.50m,29,1981-04-29,Retired,,,False,
Left-Back,left,,2008-01-07,Michael Liddle,173,61659,['Ireland'],50000,Sunderland AFC U18,20,1989-12-25,Retired,,,False,
Right-Back,right,,2010-01-02,Alan Hutton,185,9619,['Scotland'],5500000,: Ablöse free transfer,25,1984-11-30,Retired,,,False,
Right-Back,right,,2008-01-22,Phil Bardsley,180,15773,"['Scotland', 'England']",3000000,Manchester United,25,1985-06-28,Retired,,,False,
Right-Back,right,,2007-02-01,Carlos Edwards,180,33489,['Trinidad and Tobago'],800000,: Ablöse €2.10m,31,1978-10-24,Soham Town Rangers,,,False,
Defensive Midfield,right,,2009-07-24,Lorik Cana,186,12149,"['Albania', 'France']",12000000,: Ablöse €5.80m,26,1983-07-27,Retired,,,False,
Defensive Midfield,right,,2009-12-08,Lee Cattermole,178,37363,['England'],4500000,Wigan Athletic,22,1988-03-21,Retired,,,False,
Defensive Midfield,right,,2008-01-07,Jordan Henderson,182,61651,['England'],3000000,Sunderland AFC U18,20,1990-06-17,Brentford FC,,,False,
Defensive Midfield,right,,2008-01-07,Teemu Tainio,175,4741,['Finland'],2500000,: Ablöse €3.00m,30,1979-11-27,Retired,,,False,
Defensive Midfield,left,,2009-01-07,Jack Colback,177,61644,['England'],650000,Sunderland AFC Reserves,20,1989-10-24,Retired,,,False,
Defensive Midfield,right,,2009-01-07,Adam Reed,178,61667,"['Philippines', 'England']",,Sunderland AFC U18,19,1991-08-05,Without Club,,,False,
Central Midfield,right,,2019-01-29,Grant Leadbitter,177,13796,['England'],2000000,: Ablöse free transfer,24,1986-07-01,Retired,,,False,
Central Midfield,right,,2008-07-30,David Meyler,189,68183,['Ireland'],500000,Cork City FC,21,1989-05-29,Retired,,,False,
Central Midfield,right,,,Liam Noble,173,61665,['England'],,,19,1991-08-05,Easington Colliery AFC,,,False,
Left Midfield,right,,2008-07-30,Steed Malbranque,171,3569,"['France', 'Belgium']",8000000,: Ablöse €5.00m,30,1980-06-01,Retired,,,False,
Left Midfield,left,Groin injury - Return unknown,2008-01-01,Andy Reid,170,10008,['Ireland'],5500000,Charlton Athletic,27,1982-07-29,Retired,,,False,
Left Winger,left,,2009-10-10,Boudewijn Zenden,174,3173,['Netherlands'],1000000,Without Club,33,1976-08-15,Retired,,,False,
Centre-Forward,right,,2009-05-08,Darren Bent,180,13239,"['England', 'Jamaica']",15500000,: Ablöse €11.80m,26,1984-06-02,Retired,,,False,
Centre-Forward,right,,2007-08-29,Kenwyne Jones,187,28245,['Trinidad and Tobago'],10000000,Southampton FC,25,1984-05-10,Retired,,,False,
Centre-Forward,right,,2010-01-01,Benjani,188,12063,['Zimbabwe'],5000000,: Ablöse free transfer,31,1978-08-13,Retired,,,False,
Centre-Forward,right,,2009-11-07,Fraizer Campbell,172,42411,"['England', 'Jamaica']",2500000,Manchester United,22,1987-09-13,Retired,,,False,
Centre-Forward,left,,2005-01-07,Daryl Murphy,189,31312,['Ireland'],1500000,: Ablöse €150k,27,1983-03-15,Retired,,,False,
Centre-Forward,right,,2008-08-21,David Healy,173,14021,['Northern Ireland'],1500000,Fulham FC,30,1979-05-08,Retired,,,False,
Centre-Forward,right,,2007-01-07,Roy O'Donovan,179,34629,"['Ireland', 'Australia']",750000,Cork City FC,24,1985-10-08,Newcastle Olympic FC,,,False,
Centre-Forward,right,,2009-01-07,Ryan Noble,182,121340,['England'],,Sunderland AFC U18,19,1991-11-06,Retired,,,False,
