position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2009-01-07,Joe Hart,196,40204,['England'],7000000,: Ablöse €1.15m,23,1987-04-19,Retired,,,False,
Goalkeeper,right,,2004-03-22,Maik Taylor,193,3723,"['Northern Ireland', 'Germany']",750000,Fulham FC,38,1971-04-09,Retired,,,False,
Goalkeeper,right,,2003-01-07,Colin Doyle,196,28728,['Ireland'],300000,Birmingham City U18,25,1985-12-06,Retired,,,False,
Goalkeeper,right,,2007-01-07,Artur Krysiak,193,44054,['Poland'],125000,Birmingham City U18,20,1989-11-08,Boruta Zgierz,,,False,
Centre-Back,right,,2009-01-07,Roger Johnson,191,42751,['England'],4000000,: Ablöse €5.90m,27,1983-04-28,Retired,,,False,
Centre-Back,both,,2007-03-08,Liam Ridgewell,188,4070,['England'],3000000,: Ablöse €3.00m,25,1984-07-21,Retired,,,False,
Centre-Back,right,,2009-01-07,Scott Dann,194,62688,['England'],2500000,Coventry City,23,1987-02-14,Retired,,,False,
Centre-Back,right,,2004-01-01,Martin Taylor,195,3822,['England'],750000,Blackburn Rovers,30,1979-09-11,Retired,,,False,
Centre-Back,right,,2009-09-07,Giovanny Espinoza,188,28079,['Ecuador'],450000,Deportivo del Valle,33,1977-12-04,Retired,,,False,
Centre-Back,right,,2009-01-07,Dan Preston,180,128411,['England'],100000,Birmingham City U18,18,1991-09-26,Without Club,,,False,
Left-Back,left,,2007-03-08,Franck Queudrue,183,3711,['France'],1480000,Fulham FC,31,1978-08-27,Retired,,,False,
Left-Back,left,,2008-01-01,David Murphy,185,3868,['England'],1000000,Hibernian FC,26,1984-01-03,Retired,,,False,
Left-Back,N/A,,2009-01-08,Grégory Vignal,,4755,['France'],600000,: Ablöse free transfer,28,1981-07-19,Retired,,,False,
Right-Back,right,,2009-01-01,Stephen Carr,175,4046,['Ireland'],1500000,,33,1976-08-29,Retired,,,False,
Right-Back,right,,2007-01-07,Stuart Parnaby,178,3866,['England'],1250000,: Ablöse free transfer,27,1982-07-19,Retired,,,False,
Defensive Midfield,right,,2009-07-17,Barry Ferguson,178,10251,['Scotland'],5000000,: Ablöse €1.20m,32,1978-02-02,Retired,,,False,
Defensive Midfield,right,,2009-01-09,Teemu Tainio,175,4741,['Finland'],2500000,Sunderland AFC,30,1979-11-27,Retired,,,False,
Defensive Midfield,right,,2008-01-07,Lee Carsley,178,3618,"['Ireland', 'England']",1250000,: Ablöse free transfer,36,1974-02-28,Retired,,,False,
Central Midfield,right,,2007-01-31,Sebastian Larsson,178,31720,['Sweden'],4500000,: Ablöse €1.50m,25,1985-06-06,Retired,,,False,
Central Midfield,right,,2009-08-07,Lee Bowyer,175,3877,['England'],3000000,: Ablöse free transfer,33,1977-03-01,Retired,,,False,
Central Midfield,right,,2010-11-01,Míchel Madera,183,57818,['Spain'],3000000,Sporting Gijón,24,1985-08-11,Retired,,,False,
Central Midfield,right,,2009-01-01,Keith Fahey,179,29878,['Ireland'],2000000,St. Patrick's Athletic,27,1983-01-15,Retired,,,False,
Central Midfield,right,,2017-01-07,Craig Gardner,176,37171,['England'],2000000,West Bromwich Albion,23,1986-11-25,Retired,,,False,
Central Midfield,right,,2009-01-07,Jay O'Shea,183,68327,"['Ireland', 'Australia']",700000,Galway United FC,21,1988-10-08,Without Club,,,False,
Central Midfield,right,,2009-01-07,Jordon Mutch,184,57207,['England'],300000,Birmingham City U18,18,1991-02-12,Without Club,,,False,
Central Midfield,right,,,Ashley Sammons,174,99251,['England'],100000,,18,1991-10-11,Bedworth United,,,False,
Right Midfield,right,,2002-08-03,Damien Johnson,175,3940,['Northern Ireland'],1000000,Blackburn Rovers,31,1978-11-18,Retired,,,False,
Left Winger,left,,2008-01-18,James McFadden,178,9956,['Scotland'],3500000,: Ablöse €7.50m,27,1983-04-14,Retired,,,False,
Left Winger,left,,2006-08-16,Gary McSheffrey,173,25383,['England'],1300000,Coventry City,27,1982-08-13,Retired,,,False,
Right Winger,right,,2011-01-07,Nathan Redmond,173,129078,"['England', 'Jamaica']",,Birmingham City U18,16,1994-06-03,Without Club,,,False,
Centre-Forward,right,,2009-01-07,Christian Benítez,170,30916,['Ecuador'],6000000,: Ablöse €900k,24,1986-01-05,---,,,False,
Centre-Forward,right,,2006-01-07,Cameron Jerome,185,35855,"['England', 'Grenada']",3700000,: Ablöse €4.45m,23,1986-08-14,FC Newsome,,,False,
Centre-Forward,right,,2007-01-07,Garry O'Connor,186,15708,['Scotland'],2000000,: Ablöse €4.00m,27,1983-07-05,Retired,,,False,
Centre-Forward,right,,2008-09-07,Kevin Phillips,170,3131,['England'],1500000,West Bromwich Albion,36,1973-07-25,Retired,,,False,
Centre-Forward,right,,2008-01-07,Marcus Bent,188,9958,"['England', 'Jamaica']",1500000,Charlton Athletic,32,1978-05-19,Cornard United FC,,,False,
Centre-Forward,right,,2009-01-07,Jake Jervis,191,129074,['England'],,Birmingham City U18,18,1991-09-17,Bromsgrove Sporting,,,False,
