position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2007-01-07,Tim Howard,191,4267,"['United States', 'Hungary']",8500000,Manchester United,30,1979-06-03,Retired,,,False,
Goalkeeper,right,,2008-01-08,Carlo Nash,197,3804,['England'],300000,Wigan Athletic,35,1973-09-13,Retired,,,False,
Centre-Back,left,,2006-01-07,Joleon Lescott,191,4241,['England'],17000000,Wolverhampton Wanderers,26,1982-08-16,Retired,,,False,
Centre-Back,right,,2007-04-07,Phil Jagielka,180,13520,"['England', 'Poland']",12000000,Sheffield United,26,1982-08-17,Retired,,,False,
Centre-Back,right,,2003-01-07,Joseph Yobo,188,3270,"['Nigeria', 'England']",11500000,: Ablöse €6.00m,28,1980-06-09,Retired,,,False,
Centre-Back,right,,2008-01-07,Jack Rodwell,188,57079,['England'],4500000,: Ablöse -,18,1991-11-03,Retired,,,False,
Left-Back,left,,2007-07-08,Leighton Baines,170,13507,['England'],6500000,Wigan Athletic,24,1984-11-12,Retired,,,False,
Left-Back,left,,2005-01-07,Nuno Valente,182,9831,['Portugal'],900000,FC Porto,34,1974-12-09,Retired,,,False,
Right-Back,right,,2005-04-08,Phil Neville,180,3404,['England'],5500000,Manchester United,32,1977-01-21,Retired,,,False,
Right-Back,right,,2000-01-07,Tony Hibbert,173,3614,['England'],4000000,: Ablöse -,28,1981-02-20,Retired,,,False,
Right-Back,both,,2008-08-26,Lars Jacobsen,181,1423,['Denmark'],1500000,: Ablöse free transfer,29,1979-09-20,Retired,,,False,
Right-Back,right,,2009-01-01,Séamus Coleman,177,68390,['Ireland'],150000,Sligo Rovers,20,1988-11-10,Without Club,,,False,
Right-Back,right,,,John Irving,182,57056,['England'],50000,,20,1988-09-17,Retired,,,False,
Defensive Midfield,right,,2008-08-28,Segundo Castillo,179,38763,['Ecuador'],2200000,Red Star Belgrade,27,1982-05-15,Retired,,,False,
Central Midfield,right,,2005-01-07,Mikel Arteta,177,7451,['Spain'],18000000,Real Sociedad,27,1982-03-26,Retired,,,False,
Central Midfield,right,,2008-02-09,Marouane Fellaini,194,39679,"['Belgium', 'Morocco']",16000000,: Ablöse €21.76m,21,1987-11-22,Retired,,,False,
Central Midfield,right,,2002-01-07,Leon Osman,173,3620,['England'],8000000,Everton FC Reserves,28,1981-05-17,Retired,,,False,
Central Midfield,right,,2008-03-01,Dan Gosling,180,44983,['England'],3000000,Plymouth Argyle,19,1990-01-02,Retired,,,False,
Left Midfield,both,,2012-07-31,Steven Pienaar,170,4321,['South Africa'],8000000,: Ablöse €5.75m,27,1982-03-17,Retired,,,False,
Attacking Midfield,right,,2004-07-23,Tim Cahill,178,13556,"['Australia', 'Samoa']",16000000,: Ablöse €2.20m,29,1979-06-12,Retired,,,False,
Attacking Midfield,right,,2009-01-07,Jose Baxter,179,82734,['England'],750000,: Ablöse -,17,1992-07-02,Retired,,,False,
Right Winger,right,,2005-01-07,Andy van der Meyde,178,3772,['Netherlands'],300000,: Ablöse €9.00m,29,1979-09-30,Retired,,,False,
Centre-Forward,right,,2007-08-30,Yakubu,183,8559,['Nigeria'],19500000,: Ablöse €16.50m,26,1982-11-22,Retired,,,False,
Centre-Forward,left,,2009-02-02,Jô,192,34156,['Brazil'],12500000,: Ablöse free transfer,22,1987-03-20,Retired,,,False,
Centre-Forward,left,,2008-01-09,Louis Saha,182,4015,"['France', 'Guadeloupe']",7500000,Manchester United,30,1978-08-08,Retired,,,False,
Centre-Forward,right,,2006-01-07,Victor Anichebe,190,39532,"['Nigeria', 'England']",3600000,: Ablöse -,21,1988-04-23,Retired,,,False,
Centre-Forward,right,,2006-01-07,James Vaughan,181,30471,"['England', 'Jamaica']",1500000,: Ablöse -,20,1988-07-14,Retired,,,False,
Centre-Forward,right,,2009-01-07,Kieran Agard,178,57066,"['England', 'Jamaica']",50000,Everton FC Reserves,19,1989-10-10,Retired,,,False,
