position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2004-01-01,Boaz Myhill,191,3838,"['Wales', 'United States']",3300000,: Ablöse €75k,26,1982-09-11,Retired,,,False,
Goalkeeper,right,,2004-01-07,Matt Duke,195,36885,['England'],600000,: Ablöse €30k,31,1977-07-16,Retired,,,False,
Goalkeeper,right,,2008-01-07,Tony Warner,193,10259,"['Trinidad and Tobago', 'England']",300000,Fulham FC,35,1974-11-05,Retired,,,False,
Centre-Back,right,,2006-06-07,Michael Turner,193,12127,['England'],4000000,: Ablöse €475k,25,1983-09-11,Retired,,,False,
Centre-Back,right,,2009-08-31,Paul McShane,183,24636,['Ireland'],3000000,Sunderland AFC,23,1986-06-01,Retired,,,False,
Centre-Back,right,,2009-01-23,Kamil Zayatte,187,33820,"['Guinea', 'France']",3000000,BSC Young Boys,24,1985-07-03,Retired,,,False,
Centre-Back,left,,2007-01-07,Wayne Brown,183,13996,['England'],1000000,Colchester United,31,1977-08-20,Retired,,,False,
Centre-Back,left,,2008-01-08,Anthony Gardner,196,4053,"['England', 'Jamaica']",800000,: Ablöse €3.20m,28,1980-09-19,Retired,,,False,
Centre-Back,right,,2006-01-07,Matty Plummer,191,44378,['England'],50000,Hull City U18,20,1989-01-18,Beverley Town FC,,,False,
Centre-Back,left,,2009-01-07,Liam Cooper,186,75067,"['Scotland', 'England']",50000,Hull City U18,17,1991-08-30,Sheffield Wednesday,,,False,
Left-Back,left,,2003-01-07,Andy Dawson,175,36860,['England'],2000000,Scunthorpe United,30,1978-10-20,Retired,,,False,
Right-Back,right,,2006-01-07,Sam Ricketts,185,30434,"['Wales', 'England']",2700000,: Ablöse €450k,27,1981-11-10,Retired,,,False,
Right-Back,right,,2008-11-07,Bernard Mendy,180,3707,"['France', 'Senegal']",2600000,: Ablöse free transfer,27,1981-08-20,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Ian Ashbee,185,36857,['England'],3000000,: Ablöse free transfer,32,1976-06-09,Retired,,,False,
Defensive Midfield,right,,2008-07-16,George Boateng,176,3358,"['Netherlands', 'Ghana']",2400000,: Ablöse €1.20m,33,1975-05-09,Retired,,,False,
Defensive Midfield,right,,2007-01-02,Nathan Doyle,180,13452,['England'],300000,: Ablöse €225k,22,1987-12-01,Retired,,,False,
Central Midfield,right,,2009-01-01,Jimmy Bullard,178,13510,"['England', 'Germany']",5000000,Fulham FC,30,1978-10-23,Retired,,,False,
Central Midfield,right,,2006-07-14,Dean Marney,183,4055,['England'],3000000,: Ablöse €325k,25,1984-01-31,Retired,,,False,
Central Midfield,right,,2005-01-07,John Welsh,170,3313,['England'],250000,: Ablöse €2.25m,25,1984-10-01,Retired,,,False,
Central Midfield,right,,2006-01-07,Nicky Featherstone,170,45607,['England'],150000,Hull City U18,20,1988-09-22,Retired,,,False,
Central Midfield,right,,2006-01-07,Will Atkinson,178,61427,['England'],50000,Hull City U18,20,1988-10-14,Mickleover FC,,,False,
Left Midfield,left,,2009-01-15,Kevin Kilbane,183,4135,"['Ireland', 'England']",3000000,Wigan Athletic,32,1977-01-02,Retired,,,False,
Left Midfield,left,,2008-01-07,Péter Halmosi,182,5001,['Hungary'],1600000,Plymouth Argyle,29,1979-09-25,Király SE,,,False,
Left Midfield,left,,2004-01-07,Nick Barmby,170,3222,['England'],600000,Leeds United,35,1974-11-02,Retired,,,False,
Attacking Midfield,right,,2008-01-07,Geovanni,170,7609,['Brazil'],4500000,: Ablöse free transfer,29,1980-11-01,Retired,,,False,
Attacking Midfield,right,,2007-01-07,Bryan Hughes,178,3939,['England'],800000,Charlton Athletic,33,1976-06-19,Retired,,,False,
Right Winger,right,,2008-09-23,Stelios Giannakopoulos,172,4254,['Greece'],1750000,: Ablöse free transfer,34,1974-12-07,Retired,,,False,
Right Winger,right,,2003-09-26,Ryan France,180,36864,['England'],400000,Alfreton Town,28,1980-12-13,Retired,,,False,
Second Striker,right,,2007-01-07,Richard García,180,3695,"['Australia', 'Uruguay']",1800000,Colchester United,27,1981-04-09,Retired,,,False,
Centre-Forward,right,,2008-01-08,Marlon King,185,14037,"['Jamaica', 'England']",3500000,Wigan Athletic,29,1980-04-26,Retired,,,False,
Centre-Forward,right,,2008-01-09,Daniel Cousin,186,6261,"['Gabon', 'France']",3200000,: Ablöse €1.90m,32,1977-07-02,Retired,,,False,
Centre-Forward,left,,2009-01-01,Manucho,190,64484,"['Angola', 'Portugal']",2300000,Manchester United,26,1983-07-03,Retired,,,False,
Centre-Forward,right,,2008-07-03,Craig Fagan,180,3928,"['England', 'Jamaica']",1800000,: Ablöse €1.03m,26,1982-11-12,Retired,,,False,
Centre-Forward,right,,2007-01-08,Caleb Folan,188,46816,"['Ireland', 'England']",1300000,Wigan Athletic,26,1982-10-26,Retired,,,False,
Centre-Forward,right,,2007-01-07,Dean Windass,178,3328,['England'],600000,Bradford City,40,1969-01-04,Retired,,,False,
