position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1992-06-03,Steve Sutton,185,452991,['England'],,: Ablöse €380k,36,1961-04-16,Retired,,,False,
Goalkeeper,,,1995-07-13,Russell Hoult,193,3653,['England'],,: Ablöse €300k,24,1972-11-22,Retired,,,False,
Goalkeeper,,,1986-02-07,Martin Taylor,180,324169,['England'],,Unknown,30,1966-09-12,Retired,,,False,
Goalkeeper,left,,1997-03-26,Mart Poom,195,3715,['Estonia'],,: Ablöse €700k,25,1972-03-02,Retired,,,False,
Goalkeeper,,,1994-01-07,Andy Quy,183,193603,['England'],,: Ablöse free transfer,20,1976-04-07,Retired,,,False,
Centre-Back,right,,1995-05-27,Darryl Powell,183,4081,"['Jamaica', 'England']",,: Ablöse €1.13m,25,1971-11-15,Retired,,,False,
Centre-Back,right,,1995-01-01,Dean Yates,185,107825,['England'],,: Ablöse ?,29,1967-10-26,Retired,,,False,
Centre-Back,right,,1995-10-31,Igor Stimac,188,103812,['Croatia'],,HNK Hajduk Split,29,1967-06-09,Retired,,,False,
Centre-Back,right,,1996-07-17,Jacob Laursen,183,4253,['Denmark'],,Silkeborg IF,25,1971-06-10,Retired,,,False,
Centre-Back,,,1996-01-07,Matt Carbon,188,43138,['England'],,: Ablöse free transfer,22,1975-08-06,Retired,,,False,
Centre-Back,right,,1996-12-08,Christian Dailly,183,3799,['Scotland'],,: Ablöse €750k,23,1973-10-23,Retired,,,False,
Centre-Back,right,,1996-12-10,Paul McGrath,183,102492,"['Ireland', 'Nigeria']",,: Ablöse €115k,37,1959-04-12,Retired,,,False,
Left-Back,left,,1996-01-01,Chris Powell,178,4100,"['England', 'Jamaica']",,Southend United,27,1969-08-09,Retired,,,False,
Right-Back,right,,1996-05-08,Paul Parker,170,101381,['England'],,: Ablöse free transfer,33,1964-04-04,Retired,,,False,
Right-Back,right,,1995-01-07,Gary Rowett,185,4102,['England'],,: Ablöse €420k,23,1974-06-03,Retired,,,False,
Right-Back,right,,1997-01-07,Rob Kozluk,173,13525,"['England', 'Poland']",,Derby County U18,19,1977-05-08,Retired,,,False,
Midfielder,right,,1992-01-20,Paul Simpson,170,163617,['England'],,: Ablöse €600k,30,1966-07-26,Retired,,,False,
Defensive Midfield,right,,1992-06-07,Lee Carsley,178,3618,"['Ireland', 'England']",,Derby County U18,23,1974-02-28,Retired,,,False,
Central Midfield,left,,1996-01-07,Aljosa Asanovic,186,103806,['Croatia'],,HNK Hajduk Split,31,1965-12-14,Retired,,,False,
Right Midfield,,,1995-11-08,Sean Flynn,173,222501,['England'],,Coventry City,29,1968-03-13,Retired,,,False,
Left Midfield,left,,1997-03-20,Mauricio Solís,178,16446,['Costa Rica'],,CS Herediano,24,1972-12-13,Retired,,,False,
Left Midfield,left,,1993-01-07,Kevin Cooper,173,9162,['England'],,Derby County U18,22,1975-08-02,Retired,,,False,
Attacking Midfield,,,1995-01-08,Robin van der Laan,180,107826,['Netherlands'],,: Ablöse €700k,28,1968-05-09,Retired,,,False,
Attacking Midfield,left,,1994-01-12,Paul Trollope,183,175993,['Wales'],,: Ablöse €150k,25,1972-03-06,Retired,,,False,
Centre-Forward,right,,1996-01-01,Ashley Ward,185,13548,['England'],,: Ablöse €1.40m,26,1970-11-24,Retired,,,False,
Centre-Forward,,,1997-01-01,Marino Rahmberg,180,19274,['Sweden'],,Degerfors IF,22,1974-07-08,Retired,,,False,
Centre-Forward,,,1992-01-31,Marco Gabbiadini,178,223228,"['England', 'Italy']",,: Ablöse €1.50m,29,1968-01-20,Retired,,,False,
Centre-Forward,right,,1994-01-07,Nick Wright,180,223442,['England'],,Derby County U18,21,1975-10-15,Retired,,,False,
Centre-Forward,right,,1991-01-07,Dean Sturridge,173,4230,"['England', 'Jamaica']",,Derby County U18,23,1973-07-26,Retired,,,False,
Striker,,,1995-07-27,Ron Willems,,107824,['Netherlands'],,: Ablöse €450k,30,1966-09-20,Retired,,,False,
Centre-Forward,right,,1997-03-20,Paulo Wanchope,193,3230,"['Costa Rica', 'England']",,CS Herediano,20,1976-07-31,Retired,,,False,
