position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1984-06-22,Steve Ogrizovic,196,109480,"['England', 'Serbia']",,: Ablöse €108k,39,1957-12-09,Retired,,,False,
Goalkeeper,,,1995-02-03,John Filan,188,13516,['Australia'],,: Ablöse €600k,27,1970-08-02,Retired,,,False,
Defender,,,1998-01-07,Barry Prenderville,178,29884,['Ireland'],,Coventry City U21,20,1976-10-16,Retired,,,False,
Centre-Back,,,1997-01-30,Oleksandr Yevtushok,188,88169,['Ukraine'],,: Ablöse €1.20m,27,1970-11-01,Retired,,,False,
Centre-Back,,,1996-02-24,Liam Daish,188,222496,"['Ireland', 'England']",,: Ablöse €1.80m,28,1968-10-23,Retired,,,False,
Centre-Back,right,,1995-01-11,Richard Shaw,175,10034,['England'],,: Ablöse €1.50m,28,1968-11-09,Retired,,,False,
Centre-Back,,,1995-06-08,Paul Williams,183,3323,['England'],,: Ablöse €1.10m,26,1971-03-26,Retired,,,False,
Centre-Back,right,,1997-01-30,Gary Breen,185,3874,"['Ireland', 'England']",,: Ablöse €3.75m,23,1973-12-12,Retired,,,False,
Centre-Back,right,,2006-01-07,Colin Hawkins,185,46745,['Ireland'],,Shelbourne FC,19,1977-08-17,Retired,,,False,
Left-Back,left,,1995-02-03,David Burrows,178,109481,['England'],,: Ablöse €1.65m,28,1968-10-25,Retired,,,False,
Left-Back,left,,2005-02-21,Marcus Hall,185,13578,['England'],,: Ablöse free transfer,21,1976-03-24,Retired,,,False,
Right-Back,right,,1996-01-08,Régis Genaux,180,5891,['Belgium'],,: Ablöse €1.05m,23,1973-08-31,---,,,False,
Right-Back,right,,1995-01-08,Paul Telfer,175,3362,['Scotland'],,: Ablöse €1.65m,25,1971-10-21,Retired,,,False,
Right-Back,right,,1985-01-07,Brian Borrows,178,177179,['England'],,: Ablöse €120k,36,1960-12-20,Retired,,,False,
Defensive Midfield,right,,1998-01-07,John Eustace,183,13569,['England'],,Coventry City U18,17,1979-03-11,Retired,,,False,
Defensive Midfield,right,,1997-01-07,Gavin Strachan,178,41027,['Scotland'],,Coventry City U18,18,1978-12-23,Retired,,,False,
Defensive Midfield,right,,1992-04-11,Willie Boland,175,12684,['Ireland'],,Coventry City U18,21,1975-06-08,Retired,,,False,
Central Midfield,,,,Scott Goodwin,175,231591,['England'],,,18,1978-09-13,Retired,,,False,
Central Midfield,,,1995-02-16,Kevin Richardson,175,109495,['England'],,: Ablöse €450k,34,1962-04-12,Retired,,,False,
Central Midfield,both,,2002-01-07,Gary McAllister,186,10032,['Scotland'],,: Ablöse €500k,32,1964-12-25,Retired,,,False,
Central Midfield,,,1995-01-08,Lorcan Costello,175,229872,['Ireland'],,Coventry City U18,20,1976-11-11,Retired,,,False,
Right Midfield,right,,1995-03-22,Gordon Strachan,168,116156,['Scotland'],,: Ablöse free transfer,40,1957-09-02,Retired,,,False,
Left Midfield,left,,1995-07-08,John Salako,175,13423,"['England', 'Nigeria']",,: Ablöse free transfer,28,1969-11-02,Retired,,,False,
Attacking Midfield,right,,1996-01-07,Michael O'Neill,180,21798,['Northern Ireland'],,Hibernian FC,27,1969-05-07,Retired,,,False,
Left Winger,right,,1994-01-07,Andy Ducros,168,109483,['England'],,Coventry City U18,19,1977-09-16,Retired,,,False,
Left Winger,,,1995-10-31,Sam Shilton,178,16168,['England'],,Plymouth Argyle,18,1978-07-21,Retired,,,False,
Second Striker,right,,1996-02-19,Eoin Jess,178,10009,['Scotland'],,Aberdeen FC,26,1970-12-13,Retired,,,False,
Centre-Forward,right,,1995-12-16,Noel Whelan,188,3315,['England'],,: Ablöse €3.00m,22,1974-12-30,Retired,,,False,
Centre-Forward,right,,1994-09-09,Dion Dublin,188,3763,['England'],,: Ablöse €3.00m,28,1969-04-22,Retired,,,False,
Centre-Forward,right,,1991-08-16,Peter Ndlovu,173,13534,['Zimbabwe'],,Highlanders FC,24,1973-02-25,Retired,,,False,
Centre-Forward,right,,1995-01-07,Isaías,178,176034,"['Brazil', 'Portugal']",,: Ablöse €565k,33,1963-11-17,Retired,,,False,
Centre-Forward,right,,1996-01-11,Darren Huckerby,178,3136,['England'],,Newcastle United,21,1976-04-23,Retired,,,False,
Centre-Forward,right,,1996-01-07,Craig Faulconbridge,185,170409,['England'],,Coventry City U18,19,1978-04-20,Retired,,,False,
