position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1985-07-11,Kevin Pressman,185,10242,['England'],,Sheffield Wednesday U18,29,1967-06-11,Retired,,,False,
Goalkeeper,right,,1996-01-07,Matt Clarke,191,13781,['England'],,: Ablöse €400k,23,1973-03-11,Retired,,,False,
Centre-Back,right,,1994-01-07,Peter Atherton,180,13552,['England'],,Coventry City,27,1970-06-04,Retired,,,False,
Centre-Back,right,,1996-03-16,Jon Newsome,188,107093,['England'],,: Ablöse €2.25m,26,1970-06-09,Retired,,,False,
Centre-Back,right,,1993-01-07,Des Walker,180,10000,"['England', 'Jamaica']",,UC Sampdoria,31,1965-11-26,Retired,,,False,
Centre-Back,left,,1995-12-22,Dejan Stefanovic,180,4308,['Serbia'],,Red Star Belgrade,22,1974-10-28,Retired,,,False,
Left-Back,left,,1994-01-07,Lee Briscoe,180,13994,['England'],,Sheffield Wednesday U18,21,1975-09-30,Retired,,,False,
Left-Back,left,,1995-01-08,Ritchie Humphreys,178,66930,['England'],,Sheffield Wednesday U18,19,1977-11-30,Retired,,,False,
Right-Back,both,,1994-01-08,Ian Nolan,183,107097,"['Northern Ireland', 'England']",,: Ablöse €2.25m,26,1970-09-07,Retired,,,False,
Right-Back,right,,1995-11-25,Steve Nicol,178,107096,['Scotland'],,: Ablöse free transfer,35,1961-11-12,Retired,,,False,
Defensive Midfield,,,1996-01-07,Orlando Trustfull,183,107142,"['Netherlands', 'Suriname']",,: Ablöse ?,26,1970-04-08,Retired,,,False,
Central Midfield,,,1988-01-05,Graham Hyde,,106798,['England'],,Sheffield Wednesday U18,26,1970-10-11,Retired,,,False,
Central Midfield,right,,1989-03-11,John Sheridan,175,102496,"['Ireland', 'England']",,: Ablöse €625k,32,1964-01-10,Retired,,,False,
Central Midfield,right,,1996-09-08,Wayne Collins,183,175977,['England'],,Crewe Alexandra,28,1969-04-03,Retired,,,False,
Right Midfield,,,1991-02-13,Mike Williams,,223291,['England'],,Maltby Main FC,27,1969-11-21,Retired,,,False,
Left Midfield,left,,1995-07-19,Mark Pembridge,172,3615,['Wales'],,: Ablöse €1.25m,26,1970-11-29,Retired,,,False,
Left Winger,left,,1996-01-03,Regi Blinker,173,107125,"['Netherlands', 'Suriname']",,: Ablöse €400k,28,1969-04-06,Retired,,,False,
Second Striker,right,,1996-01-10,Benny Carbone,168,3389,['Italy'],,: Ablöse €5.12m,25,1971-08-14,Retired,,,False,
Centre-Forward,right,,1994-12-21,Guy Whittingham,175,106806,['England'],,: Ablöse €1.10m,32,1964-10-11,Retired,,,False,
Centre-Forward,right,,1992-11-09,Mark Bright,183,223280,['England'],,: Ablöse €1.70m,35,1962-06-06,Retired,,,False,
Centre-Forward,,,1986-11-08,David Hirst,,109491,"['England', 'Scotland']",,Barnsley FC,29,1967-07-12,Retired,,,False,
Centre-Forward,,,1996-08-07,Andy Booth,183,49086,['England'],,: Ablöse €3.90m,23,1973-06-12,Retired,,,False,
Striker,,,1996-01-08,Scott Oakes,180,107098,['England'],,: Ablöse €640k,24,1972-05-08,Retired,,,False,
Centre-Forward,,,1995-01-01,O'Neill Donaldson,186,195174,['England'],,Doncaster Rovers,27,1969-11-24,Retired,,,False,
