position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2016-07-19,Nick Pope,198,192080,['England'],10000000,Charlton Athletic,26,1992-04-19,Newcastle United,,,False,
Goalkeeper,right,,2013-01-07,Tom Heaton,188,34130,['England'],4000000,: Ablöse free transfer,32,1986-04-15,Manchester United,,,False,
Goalkeeper,right,,2017-09-21,Anders Lindegaard,193,22491,['Denmark'],500000,Without Club,34,1984-04-13,Retired,,,False,
Goalkeeper,,,2017-08-08,Adam Legzdins,190,43858,"['England', 'Latvia']",250000,Birmingham City,31,1986-11-28,Retired,,,False,
Centre-Back,right,,2016-01-02,James Tarkowski,185,173504,"['England', 'Poland']",15000000,: Ablöse €4.00m,25,1992-11-19,Everton FC,,,False,
Centre-Back,left,,2012-01-17,Ben Mee,180,74810,['England'],10000000,: Ablöse ?,28,1989-09-21,Retired,,,False,
Centre-Back,right,,2010-01-01,Kevin Long,188,111114,['Ireland'],2500000,Cork City FC,27,1990-08-18,Waterford FC,,,False,
Left-Back,left,,2017-06-07,Charlie Taylor,183,195633,['England'],5000000,Leeds United,24,1993-09-18,Derby County,,,False,
Left-Back,left,,2014-08-15,Stephen Ward,184,34691,['Ireland'],3000000,Wolverhampton Wanderers,32,1985-08-20,Retired,,,False,
Right-Back,right,,2015-01-07,Matthew Lowton,180,102258,['England'],5000000,: Ablöse €1.40m,29,1989-09-06,Precision FC,,,False,
Right-Back,right,,2017-07-25,Phil Bardsley,180,15773,"['Scotland', 'England']",1500000,: Ablöse €840k,33,1985-06-28,Retired,,,False,
Defensive Midfield,right,,2017-11-07,Jack Cork,185,40613,['England'],15000000,: Ablöse €9.10m,29,1989-06-25,Burnley FC U21,,,False,
Defensive Midfield,right,,2016-08-16,Steven Defour,175,33866,['Belgium'],7000000,: Ablöse €8.60m,30,1988-04-15,Retired,,,False,
Defensive Midfield,right,,2017-01-31,Ashley Westwood,174,91317,['England'],4000000,: Ablöse €5.80m,28,1990-01-04,Charlotte FC,,,False,
Defensive Midfield,right,,2015-10-03,Fredrik Ulvestad,183,158022,['Norway'],800000,Without Club,26,1992-06-17,Pogon Szczecin,,,False,
Defensive Midfield,right,,2016-01-07,Aiden O'Neill,180,385918,"['Australia', 'Northern Ireland']",500000,: Ablöse -,19,1998-04-07,New York City FC,,,False,
Central Midfield,right,,2016-08-31,Jeff Hendrick,185,148262,['Ireland'],10000000,Derby County,26,1992-01-31,Retired,,,False,
Central Midfield,right,,2013-07-19,Scott Arfield,178,55291,"['Canada', 'Scotland']",3000000,: Ablöse free transfer,29,1988-01-11,Without Club,,,False,
Central Midfield,right,,2010-01-07,Dean Marney,183,4055,['England'],1000000,: Ablöse €600k,34,1984-01-31,Retired,,,False,
Left Midfield,left,,2017-01-31,Robbie Brady,176,128229,['Ireland'],10000000,: Ablöse €15.10m,26,1992-01-14,Without Club,,,False,
Left Winger,right,,2018-09-01,Georges-Kevin N'Koudou,172,215679,"['Cameroon', 'France']",7000000,: Ablöse ?,23,1995-02-13,Al-Diriyah FC,,,False,
Left Winger,left,,2018-01-07,Dwight McNeil,183,584769,"['England', 'Jamaica']",,FC Burnley U23,18,1999-11-22,Everton FC,,,False,
Right Winger,left,,2016-07-19,Jóhann Berg Gudmundsson,186,89231,['Iceland'],10000000,Charlton Athletic,27,1990-10-27,Without Club,,,False,
Right Winger,right,,2021-08-25,Aaron Lennon,165,14221,"['England', 'Ireland']",5000000,Kayserispor,31,1987-04-16,Retired,,,False,
Right Winger,right,,2017-07-07,Jonathan Walters,183,3306,"['Ireland', 'England']",2000000,: Ablöse €2.30m,34,1983-09-20,Retired,,,False,
Centre-Forward,right,,2017-08-21,Chris Wood,191,108725,['New Zealand'],18000000,Leeds United,26,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],8000000,Norwich City,28,1989-10-30,Without Club,,,False,
Centre-Forward,right,,2012-07-31,Sam Vokes,186,48078,"['Wales', 'England']",6000000,Wolverhampton Wanderers,28,1989-10-21,Retired,,,False,
Centre-Forward,right,,2017-08-31,Nahki Wells,170,173483,['Bermuda'],4500000,: Ablöse €5.40m,28,1990-01-06,Luton Town,,,False,
Centre-Forward,right,Ankle injury - Return unknown,2015-07-28,Chris Long,179,183298,['England'],750000,Everton FC U21,23,1995-02-25,Without Club,,,False,
