position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2014-01-31,Wayne Hennessey,198,45494,['Wales'],4000000,Wolverhampton Wanderers,31,1987-01-24,Retired,,,False,
Goalkeeper,left,,2018-02-03,Diego Cavalieri,189,53231,"['Brazil', 'Italy']",1000000,Without Club,35,1982-01-12,Retired,,,False,
Goalkeeper,right,,2004-12-07,Julián Speroni,186,12814,"['Argentina', 'Italy']",250000,Dundee FC,39,1979-05-18,Retired,,,False,
Goalkeeper,right,,2017-04-08,Dion Henry,190,345899,"['England', 'Jamaica']",50000,: Ablöse free transfer,20,1997-12-09,Whitehawk FC,,,False,
Centre-Back,left,,2017-08-31,Mamadou Sakho,187,47713,"['France', 'Senegal']",15000000,: Ablöse €28.20m,28,1990-02-13,Retired,,,False,
Centre-Back,right,,2016-05-07,James Tomkins,192,61592,['England'],8000000,West Ham United,29,1989-03-29,Retired,,,False,
Centre-Back,right,,2014-01-31,Scott Dann,194,62688,['England'],5000000,Blackburn Rovers,31,1987-02-14,Retired,,,False,
Centre-Back,left,,2018-01-23,Jarosław Jach,192,327755,['Poland'],2000000,Zaglebie Lubin,24,1994-02-17,Znicz Pruszkow,,,False,
Centre-Back,left,,2012-08-31,Damien Delaney,190,36861,['Ireland'],1000000,Ipswich Town,36,1981-07-20,Retired,,,False,
Centre-Back,right,,2013-01-07,Ryan Inniss,197,183284,"['England', 'Trinidad and Tobago']",75000,Crystal Palace U18,23,1995-05-06,Hornchurch FC,,,False,
Left-Back,left,,2017-01-30,Patrick van Aanholt,176,52119,"['Netherlands', 'Curacao']",9000000,Sunderland AFC,27,1990-08-29,Without Club,,,False,
Left-Back,left,,2015-01-02,Pape Souaré,178,125868,['Senegal'],3500000,: Ablöse €5.30m,28,1990-06-06,Without Club,,,False,
Right-Back,right,,2017-10-08,Timothy Fosu-Mensah,188,315131,"['Netherlands', 'Ghana']",7000000,Manchester United,20,1998-02-01,Without Club,,,False,
Right-Back,right,,2012-01-07,Joel Ward,186,92572,['England'],5000000,: Ablöse €650k,28,1989-10-29,Without Club,,,False,
Right-Back,right,,2014-08-14,Martin Kelly,191,78959,['England'],3000000,: Ablöse €2.00m,28,1990-04-27,Retired,,,False,
Right-Back,right,,2018-01-01,Aaron Wan-Bissaka,183,477758,"['DR Congo', 'England']",1000000,Crystal Palace U23,20,1997-11-26,West Ham United,,,False,
Defensive Midfield,right,,2017-01-31,Luka Milivojevic,183,74300,['Serbia'],15000000,: Ablöse €15.10m,27,1991-07-04,Al-Nasr SC (UAE),,,False,
Defensive Midfield,left,,2017-07-24,Jaïro Riedewald,182,241481,"['Netherlands', 'Suriname']",5000000,: Ablöse €9.00m,21,1996-09-09,Sheffield United,,,False,
Defensive Midfield,right,,2018-01-22,Erdal Rakip,179,230746,"['North Macedonia', 'Sweden']",1500000,SL Benfica,22,1996-02-13,Without Club,,,False,
Defensive Midfield,right,,,Michael Phillips,174,378629,['England'],,,20,1997-09-22,Without Club,,,False,
Central Midfield,right,,2017-12-07,Ruben Loftus-Cheek,191,202886,"['England', 'Guyana']",15000000,: Ablöse ?,22,1996-01-23,AC Milan,,,False,
Central Midfield,right,,2015-01-07,Yohan Cabaye,173,29434,['France'],10000000,: Ablöse €13.90m,32,1986-01-14,Retired,,,False,
Central Midfield,both,,2014-01-09,James McArthur,178,41416,['Scotland'],6000000,Wigan Athletic,30,1987-07-10,Retired,,,False,
Central Midfield,left,,2014-01-31,Jason Puncheon,173,47995,"['England', 'Jamaica']",5000000,Southampton FC,32,1986-06-18,Retired,,,False,
Central Midfield,right,,2015-01-29,Jordon Mutch,184,57207,['England'],2000000,: Ablöse €6.34m,26,1991-02-12,Without Club,,,False,
Central Midfield,right,,,Nya Kirby,174,406633,"['England', 'St. Vincent & Grenadinen']",,,18,2000-01-31,AFC Croydon Athletic,,,False,
Left Midfield,left,,2017-01-13,Jeffrey Schlupp,178,157506,"['Ghana', 'Germany']",9000000,Leicester City,25,1992-12-23,Without Club,,,False,
Attacking Midfield,both,,2011-01-07,Jonny Williams,168,170322,"['Wales', 'England']",1000000,: Ablöse -,24,1993-09-10,Without Club,,,False,
Left Winger,right,,2015-02-02,Wilfried Zaha,180,145988,"[""Cote d'Ivoire"", 'England']",30000000,Manchester United,25,1992-10-11,Without Club,,,False,
Left Winger,left,,2019-01-27,Bakary Sako,183,46791,"['Mali', 'France']",5000000,West Bromwich Albion,30,1988-04-26,LB Châteauroux,,,False,
Left Winger,right,,2016-01-07,Sullay Kaikai,182,244130,"['Sierra Leone', 'England']",500000,Crystal Palace U23,22,1995-08-26,Cambridge United,,,False,
Left Winger,right,,2015-02-02,Keshi Anderson,175,353674,"['England', 'Nigeria']",100000,Barton Rovers,23,1995-06-04,Portsmouth FC,,,False,
Left Winger,right,,,Levi Lumeka,170,537182,"['England', 'DR Congo']",,,19,1998-05-09,Hungerford Town,,,False,
Left Winger,left,,,James Daly,178,577779,['England'],,,18,2000-12-01,Yeovil Town,,,False,
Right Winger,left,,2016-01-07,Andros Townsend,181,61842,['England'],15000000,Newcastle United,26,1991-07-16,Without Club,,,False,
Right Winger,right,,2015-02-02,Chung-yong Lee,180,81801,"['Korea, South']",1500000,Bolton Wanderers,29,1988-02-07,Incheon United,,,False,
Right Winger,left,,,Jason Lokilo,175,325200,"['DR Congo', 'Belgium']",,,19,1998-09-17,Piast Gliwice,,,False,
Centre-Forward,right,,2016-08-20,Christian Benteke,190,50201,"['Belgium', 'DR Congo']",22000000,: Ablöse €31.20m,27,1990-03-12,Al-Wahda FC,,,False,
Centre-Forward,left,,2018-01-31,Alexander Sørloth,196,238407,['Norway'],7000000,: Ablöse €16.00m,22,1995-05-12,Atlético de Madrid,,,False,
Centre-Forward,right,,2015-03-08,Connor Wickham,189,95435,"['England', 'Northern Ireland']",5000000,Sunderland AFC,25,1993-03-31,Dubai City FC,,,False,
Centre-Forward,right,,2016-03-30,Freddie Ladapo,183,233998,"['England', 'Nigeria']",250000,Margate FC,25,1993-01-02,Without Club,,,False,
