position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2016-07-19,Nick Pope,198,192080,['England'],10000000,Charlton Athletic,27,1992-04-19,Newcastle United,,,False,
Goalkeeper,right,,2018-07-08,Joe Hart,196,40204,['England'],6000000,Manchester City,32,1987-04-19,Retired,,,False,
Goalkeeper,right,,2013-01-07,Tom Heaton,188,34130,['England'],3000000,: Ablöse free transfer,33,1986-04-15,Manchester United,,,False,
Goalkeeper,right,,2017-09-21,Anders Lindegaard,193,22491,['Denmark'],500000,Without Club,35,1984-04-13,Retired,,,False,
Goalkeeper,,,2017-08-08,Adam Legzdins,190,43858,"['England', 'Latvia']",250000,Birmingham City,32,1986-11-28,Retired,,,False,
Centre-Back,right,,2016-01-02,James Tarkowski,185,173504,"['England', 'Poland']",18000000,: Ablöse €4.00m,26,1992-11-19,Everton FC,,,False,
Centre-Back,left,,2012-01-17,Ben Mee,180,74810,['England'],10000000,: Ablöse ?,29,1989-09-21,Retired,,,False,
Centre-Back,left,,2018-05-08,Ben Gibson,185,128904,['England'],10000000,: Ablöse €16.90m,26,1993-01-15,Stoke City,,,False,
Centre-Back,right,,2010-01-01,Kevin Long,188,111114,['Ireland'],2500000,Cork City FC,28,1990-08-18,Waterford FC,,,False,
Left-Back,left,,2017-06-07,Charlie Taylor,183,195633,['England'],7000000,Leeds United,25,1993-09-18,Derby County,,,False,
Left-Back,left,,2014-08-15,Stephen Ward,184,34691,['Ireland'],2000000,Wolverhampton Wanderers,33,1985-08-20,Retired,,,False,
Left-Back,left,Muscle injury - Return unknown,,Ali Koiki,187,641441,"['England', 'Nigeria']",,,19,1999-08-22,Without Club,,,False,
Left-Back,left,,,Anthony Glennon,181,503683,['England'],,,19,1999-11-26,Without Club,,,False,
Right-Back,right,,2015-01-07,Matthew Lowton,180,102258,['England'],5000000,: Ablöse €1.40m,30,1989-09-06,Precision FC,,,False,
Right-Back,right,,2017-07-25,Phil Bardsley,180,15773,"['Scotland', 'England']",1500000,: Ablöse €840k,34,1985-06-28,Retired,,,False,
Defensive Midfield,right,,2017-11-07,Jack Cork,185,40613,['England'],15000000,: Ablöse €9.10m,30,1989-06-25,Burnley FC U21,,,False,
Defensive Midfield,right,,2017-01-31,Ashley Westwood,174,91317,['England'],7000000,: Ablöse €5.80m,29,1990-01-04,Charlotte FC,,,False,
Defensive Midfield,right,,2016-08-16,Steven Defour,175,33866,['Belgium'],5000000,: Ablöse €8.60m,31,1988-04-15,Retired,,,False,
Defensive Midfield,right,,2016-01-07,Aiden O'Neill,180,385918,"['Australia', 'Northern Ireland']",500000,: Ablöse -,20,1998-04-07,New York City FC,,,False,
Central Midfield,right,,2016-08-31,Jeff Hendrick,185,148262,['Ireland'],10000000,Derby County,27,1992-01-31,Retired,,,False,
Central Midfield,right,,2020-01-08,Josh Benson,175,397102,['England'],,FC Burnley U23,19,1999-05-12,Without Club,,,False,
Left Midfield,left,,2017-01-31,Robbie Brady,176,128229,['Ireland'],8000000,: Ablöse €15.10m,27,1992-01-14,Without Club,,,False,
Left Winger,left,,2018-01-07,Dwight McNeil,183,584769,"['England', 'Jamaica']",15000000,FC Burnley U23,19,1999-11-22,Everton FC,,,False,
Right Winger,left,,2016-07-19,Jóhann Berg Gudmundsson,186,89231,['Iceland'],10000000,Charlton Athletic,28,1990-10-27,Without Club,,,False,
Right Winger,right,,2021-08-25,Aaron Lennon,165,14221,"['England', 'Ireland']",5000000,Kayserispor,32,1987-04-16,Retired,,,False,
Right Winger,right,,2017-07-07,Jonathan Walters,183,3306,"['Ireland', 'England']",,: Ablöse €2.30m,35,1983-09-20,Retired,,,False,
Centre-Forward,right,,2017-08-21,Chris Wood,191,108725,['New Zealand'],18000000,Leeds United,27,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],10000000,Norwich City,29,1989-10-30,Without Club,,,False,
Centre-Forward,right,,2018-07-08,Matej Vydra,180,101500,['Czech Republic'],8000000,Derby County,27,1992-01-05,FC Viktoria Plzen,,,False,
Centre-Forward,right,,2012-07-31,Sam Vokes,186,48078,"['Wales', 'England']",5000000,Wolverhampton Wanderers,29,1989-10-21,Retired,,,False,
Centre-Forward,right,,2017-08-31,Nahki Wells,170,173483,['Bermuda'],4000000,: Ablöse €5.40m,29,1990-01-06,Luton Town,,,False,
Centre-Forward,right,,2019-01-31,Peter Crouch,201,4072,"['England', 'Ireland']",1000000,: Ablöse free transfer,38,1981-01-30,Retired,,,False,
Centre-Forward,right,,2016-01-07,Ntumba Massanka,191,385922,"['England', 'DR Congo']",,FC Burnley U23,22,1996-11-30,Without Club,,,False,
