position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2018-05-07,Ben Foster,193,13572,['England'],3000000,West Bromwich Albion,36,1983-03-04,Retired,,,False,
Goalkeeper,right,,2014-01-07,Heurelho Gomes,191,19059,['Brazil'],1000000,: Ablöse free transfer,38,1981-02-15,Retired,,,False,
Goalkeeper,right,,2018-01-31,Pontus Dahlberg,194,365544,['Sweden'],1000000,: Ablöse €3.90m,20,1999-01-21,Lillestrøm SK,,,False,
Goalkeeper,right,unknown injury - Return unknown,2017-01-07,Daniel Bachmann,191,120186,['Austria'],500000,: Ablöse free transfer,24,1994-09-07,Watford FC,,,False,
Centre-Back,right,,2016-01-07,Christian Kabasele,187,81512,"['Belgium', 'DR Congo']",8000000,KRC Genk,28,1991-02-24,Udinese Calcio,,,False,
Centre-Back,left,Hip bruise - Return unknown,2018-02-07,Adam Masina,191,286949,"['Morocco', 'Italy']",7000000,: Ablöse €5.00m,25,1994-02-01,Without Club,,,False,
Centre-Back,right,,2014-01-07,Craig Cathcart,189,59606,['Northern Ireland'],5000000,Blackpool FC,30,1989-06-02,Retired,,,False,
Centre-Back,right,,2015-01-07,Sebastian Prödl,194,37981,['Austria'],3500000,SV Werder Bremen,32,1987-06-21,Retired,,,False,
Centre-Back,right,,2016-08-30,Adrian Mariappa,179,38145,"['Jamaica', 'England']",3000000,Crystal Palace,32,1986-03-10,St Albans City,,,False,
Centre-Back,left,,2015-07-22,Miguel Britos,189,76799,['Uruguay'],2000000,: Ablöse free transfer,33,1985-07-17,Retired,,,False,
Centre-Back,right,,2018-01-07,Ben Wilmot,188,467599,"['England', 'Ireland']",1500000,: Ablöse €1.70m,19,1999-04-11,Stoke City,,,False,
Centre-Back,left,,2017-01-07,Jorge Segura,195,453575,['Colombia'],900000,Envigado FC,22,1997-01-18,FC Zürich,,,False,
Centre-Back,right,,2012-01-07,Tommie Hoban,188,183161,"['Ireland', 'England']",500000,Watford FC U18,25,1994-01-24,Retired,,,False,
Left-Back,left,,2018-05-07,Ken Sema,180,252345,"['Sweden', 'DR Congo']",3500000,Östersunds FK,25,1993-09-30,Pafos FC,,,False,
Left-Back,left,,2017-08-31,Marvin Zeegelaar,186,92899,"['Netherlands', 'Suriname']",2500000,: Ablöse €3.00m,28,1990-12-08,Retired,,,False,
Left-Back,N/A,,2015-02-07,Jose Cholevas,,41112,"['Greece', 'Germany']",2000000,: Ablöse €2.50m,35,1984-06-27,Retired,,,False,
Right-Back,right,,2016-08-23,Daryl Janmaat,185,60744,['Netherlands'],6000000,Newcastle United,29,1989-07-22,Retired,,,False,
Right-Back,right,,2017-01-07,Kiko Femenía,174,76467,['Spain'],5000000,: Ablöse free transfer,28,1991-02-02,Getafe CF,,,False,
Right-Back,right,Knee injury - Return unknown,2017-08-25,Dimitri Foulquier,183,170472,"['Guadeloupe', 'France']",3500000,Granada CF,26,1993-03-23,Valencia CF,,,False,
Right-Back,right,,2018-01-07,Marc Navarro,188,335245,['Spain'],2000000,RCD Espanyol Barcelona,23,1995-02-07,Buriram United,,,False,
Defensive Midfield,right,,2015-06-07,Étienne Capoue,189,63494,"['France', 'Guadeloupe']",8000000,: Ablöse €8.90m,30,1988-11-07,Retired,,,False,
Defensive Midfield,right,,2017-07-13,Nathaniel Chalobah,185,128900,"['England', 'Sierra Leone']",7000000,: Ablöse €6.30m,24,1994-12-12,Without Club,,,False,
Central Midfield,left,,2017-01-07,Will Hughes,185,207014,['England'],18000000,Derby County,24,1995-04-17,Crystal Palace,,,False,
Central Midfield,both,,2016-08-19,Roberto Pereyra,182,112302,['Argentina'],13000000,: Ablöse €13.50m,28,1991-07-01,Without Club,,,False,
Central Midfield,right,,2017-01-07,Tom Cleverley,175,73484,['England'],7000000,Everton FC,29,1989-12-08,Retired,,,False,
Central Midfield,right,,2018-09-08,Domingos Quina,173,391719,"['Portugal', 'Guinea-Bissau']",5000000,West Ham United U23,19,1999-11-18,Pafos FC,,,False,
Central Midfield,right,,2018-09-08,Kwasi Sibo,183,538006,['Ghana'],200000,FC Banants Yerevan,21,1998-06-24,Without Club,,,False,
