position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2017-01-07,Mathew Ryan,184,128969,"['Australia', 'Scotland']",10000000,Valencia CF,27,1992-08-04,Without Club,,,False,
Goalkeeper,right,,2018-07-16,David Button,191,61814,['England'],1500000,Fulham FC,30,1989-02-27,Ipswich Town,,,False,
Goalkeeper,left,,2014-01-07,Christian Walton,195,208379,['England'],1000000,Brighton & Hove Albion U18,23,1995-09-11,Ipswich Town,,,False,
Goalkeeper,right,,2018-01-07,Jason Steele,188,73564,"['England', 'Scotland']",750000,Sunderland AFC,28,1990-08-18,Brighton & Hove Albion,,,False,
Goalkeeper,right,,2020-01-07,Robert Sánchez,197,403151,"['Spain', 'England']",,Brighton & Hove Albion U23,21,1997-11-18,Chelsea FC,,,False,
Centre-Back,right,,2016-08-26,Shane Duffy,193,119269,"['Ireland', 'Northern Ireland']",12000000,Blackburn Rovers,27,1992-01-01,Without Club,,,False,
Centre-Back,right,Team captain,2010-01-07,Lewis Dunk,192,148153,['England'],12000000,: Ablöse -,27,1991-11-21,Brighton & Hove Albion,,,False,
Centre-Back,left,,2018-09-08,Dan Burn,201,134270,['England'],3000000,Wigan Athletic,27,1992-09-05,Newcastle United,,,False,
Centre-Back,right,,2018-01-07,Leon Balogun,190,56100,"['Nigeria', 'Germany']",2000000,: Ablöse free transfer,31,1988-06-28,Without Club,,,False,
Centre-Back,right,,2018-08-08,Leo Østigård,183,367284,['Norway'],150000,Molde FK,19,1999-11-28,Genoa CFC,,,False,
Centre-Back,right,,,Ben Barclay,187,335593,['England'],,,22,1996-07-10,Brighton & Hove Albion U21,,,False,
Left-Back,left,,2018-05-07,Bernardo,186,364258,['Brazil'],9000000,: Ablöse €10.00m,24,1995-05-14,TSG 1899 Hoffenheim,,,False,
Left-Back,left,,2015-02-07,Gaëtan Bong,183,36291,"['Cameroon', 'France']",2000000,Wigan Athletic,31,1988-04-25,Retired,,,False,
Left-Back,left,,2017-07-13,Markus Suttner,179,31514,['Austria'],1500000,FC Ingolstadt 04,32,1987-04-16,ASV 13,,,False,
Right-Back,right,,2018-09-08,Martín Montoya,175,68645,['Spain'],8000000,Valencia CF,28,1991-04-14,Retired,,,False,
Right-Back,right,,2012-01-07,Bruno Saltor,180,51528,['Spain'],750000,Valencia CF,38,1980-01-10,Retired,,,False,
Right-Back,right,,2018-01-07,Ben White,186,335721,['England'],,Brighton & Hove Albion U23,21,1997-08-10,Arsenal FC,,,False,
Defensive Midfield,right,,2018-07-17,Yves Bissouma,182,410425,"['Mali', ""Cote d'Ivoire""]",15000000,LOSC Lille,22,1996-08-30,Without Club,,,False,
Defensive Midfield,right,,2019-01-31,Tudor Băluță,192,433976,['Romania'],4500000,: Ablöse €2.90m,20,1999-03-27,Universitatea Craiova,,,False,
Central Midfield,right,,2017-07-08,Davy Pröpper,185,79027,['Netherlands'],15000000,: Ablöse €13.00m,27,1991-02-09,Retired,,,False,
Central Midfield,right,,2026-02-01,Pascal Groß,181,82873,['Germany'],10000000,Borussia Dortmund,28,1991-06-15,Brighton & Hove Albion,,,False,
Central Midfield,right,,2014-01-30,Dale Stephens,185,49755,['England'],6000000,Charlton Athletic,30,1989-12-06,Retired,,,False,
Central Midfield,right,,2019-01-24,Alexis Mac Allister,176,534033,"['Argentina', 'Italy']",5000000,: Ablöse €8.00m,20,1998-12-24,Liverpool FC,,,False,
Central Midfield,right,Tibia and fibula fracture - Return unknown,2015-01-23,Beram Kayal,178,44741,['Israel'],1500000,: Ablöse free transfer,31,1988-02-05,Retired,,,False,
Central Midfield,right,,,Max Sanders,175,411495,['England'],,,20,1999-04-01,Notts County,,,False,
Central Midfield,right,,,Jayson Molumby,176,357656,['Ireland'],,,19,1999-06-08,West Bromwich Albion,,,False,
Central Midfield,right,,,Will Collar,178,335598,['England'],,,22,1997-03-02,Milton Keynes Dons,,,False,
Right Midfield,right,,2017-08-31,Ezequiel Schelotto,187,119164,"['Italy', 'Argentina']",3000000,: Ablöse €3.00m,30,1989-05-23,FC Paradiso,,,False,
Attacking Midfield,right,,2016-03-01,Richie Towell,179,114116,['Ireland'],200000,Dundalk FC,27,1991-07-17,Retired,,,False,
Left Winger,right,,2017-08-20,José Izquierdo,171,147094,['Colombia'],10000000,: Ablöse €18.00m,26,1992-07-07,Retired,,,False,
Right Winger,right,,2018-07-25,Alireza Jahanbakhsh,180,213268,"['Iran', 'Netherlands']",15000000,AZ Alkmaar,25,1993-11-08,Without Club,,,False,
Right Winger,left,,2016-07-01,Anthony Knockaert,172,149237,"['France', 'Belgium']",8000000,: Ablöse €3.50m,27,1991-11-20,Stade Mouscronnois,,,False,
Right Winger,left,,2013-01-07,Solly March,180,209212,['England'],8000000,Brighton & Hove Albion U18,24,1994-07-20,Without Club,,,False,
Right Winger,left,,2018-07-20,Percy Tau,175,312239,['South Africa'],3500000,Mamelodi Sundowns FC,25,1994-05-13,Without Club,,,False,
Centre-Forward,right,Called up to national team – cross-competition,2018-01-19,Jürgen Locadia,193,166240,"['Curacao', 'Netherlands']",12000000,: Ablöse €17.00m,25,1993-07-11,Miami FC,,,False,
Centre-Forward,right,,2018-01-07,Florin Andone,181,177065,"['Romania', 'Spain']",6000000,Deportivo de La Coruña,26,1993-11-04,CD Atlético Baleares,,,False,
Centre-Forward,right,,2017-01-31,Glenn Murray,186,45693,['England'],3000000,AFC Bournemouth,35,1983-09-25,Retired,,,False,
Centre-Forward,right,,2015-01-07,Tomer Hemed,182,112668,"['Israel', 'Poland']",2500000,UD Almería,32,1987-02-05,Retired,,,False,
Centre-Forward,right,,2019-01-31,Jan Mlakar,183,309180,['Slovenia'],2000000,NK Maribor,20,1998-10-23,NK Maribor,,,False,
Centre-Forward,right,,2018-01-01,Viktor Gyökeres,189,325443,"['Sweden', 'Hungary']",500000,IF Brommapojkarna,21,1998-04-06,Arsenal FC,,,False,
Centre-Forward,right,,2019-01-07,Aaron Connolly,174,434207,['Ireland'],,Brighton & Hove Albion U23,19,2000-01-28,Leyton Orient,,,False,
