position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2025-01-07,Max Weiß,190,829299,['Germany'],4000000,Karlsruher SC,22,2004-06-15,Burnley FC,,,False,
Goalkeeper,right,,2025-07-08,Martin Dúbravka,191,74960,['Slovakia'],500000,Newcastle United,37,1989-01-15,Tottenham Hotspur,,,False,
Goalkeeper,right,,2024-07-19,Václav Hladký,192,95795,['Czech Republic'],150000,Ipswich Town,35,1990-11-14,Without Club,,,False,
Centre-Back,left,,2024-01-07,Maxime Estève,193,842341,['France'],28000000,Montpellier HSC,24,2002-05-26,RB Leipzig,,,False,
Centre-Back,left,,2025-01-07,Bashir Humphreys,186,612517,"['England', 'Uganda']",12000000,: Ablöse €14.00m,23,2003-03-15,Burnley FC,,,False,
Centre-Back,right,,2025-01-07,Axel Tuanzebe,188,342046,"['DR Congo', 'England']",5000000,Ipswich Town,28,1997-11-14,Without Club,,,False,
Centre-Back,right,,2023-01-21,Hjalmar Ekdal,187,392179,['Sweden'],5000000,Djurgårdens IF,27,1998-10-21,Burnley FC,,,False,
Centre-Back,right,,2024-08-22,Joe Worrall,190,415970,['England'],2000000,Nottingham Forest,29,1997-10-01,Burnley FC,,,False,
Centre-Back,right,Hamstring injury - Return expected on 03/08/2026,2023-01-07,Jordan Beyer,187,403898,['Germany'],1500000,Borussia Mönchengladbach,26,2000-05-19,Burnley FC,,,False,
Left-Back,left,,2025-01-07,Quilindschy Hartman,183,514285,"['Netherlands', 'Curacao']",16000000,Feyenoord Rotterdam,24,2001-11-14,RCD Espanyol Barcelona,,,False,
Left-Back,left,,2024-07-16,Lucas Pires,182,927768,['Brazil'],4000000,Santos FC,25,2001-03-24,Burnley FC,,,False,
Right-Back,right,,2025-01-01,Oliver Sonne,184,541628,"['Peru', 'Denmark']",4000000,Silkeborg IF,25,2000-10-11,Burnley FC,,,False,
Right-Back,right,,2025-05-07,Kyle Walker,183,95424,['England'],1500000,Manchester City,36,1990-05-28,Burnley FC,,,False,
Right-Back,right,,2021-08-31,Connor Roberts,175,214666,['Wales'],1500000,: Ablöse €2.90m,30,1995-09-23,Burnley FC,,,False,
Defensive Midfield,right,,2025-06-08,Lesley Ugochukwu,190,711999,"['France', 'Nigeria']",22000000,: Ablöse €28.70m,22,2004-03-26,Galatasaray,,,False,
Defensive Midfield,right,,2026-01-07,Florentino,184,357162,"['Portugal', 'Angola']",16000000,SL Benfica,26,1999-08-19,Burnley FC,,,False,
Central Midfield,right,,2026-01-28,James Ward-Prowse,177,181579,['England'],5000000,West Ham United,31,1994-01-11,West Ham United,,,False,
Central Midfield,right,Team captain; Cruciate ligament tear - Return expected on 01/10/2026,2022-12-07,Josh Cullen,175,242606,"['Ireland', 'England']",4000000,: Ablöse €3.00m,30,1996-07-04,Burnley FC,,,False,
Central Midfield,right,,2024-08-30,Josh Laurent,188,314241,['England'],1500000,: Ablöse €1.19m,31,1995-06-05,Burnley FC,,,False,
Attacking Midfield,right,,2024-08-28,Hannibal,177,607224,"['Tunisia', 'France']",15000000,Manchester United,23,2003-01-21,Burnley FC,,,False,
Attacking Midfield,right,,2023-08-22,Aaron Ramsey,181,646658,['England'],6000000,: Ablöse €16.45m,23,2003-01-21,Burnley FC,,,False,
Attacking Midfield,right,,2024-01-07,Mike Tresor,172,381963,"['Belgium', 'Burundi']",2000000,KRC Genk,27,1999-05-28,Burnley FC,,,False,
Left Winger,right,,2025-01-07,Jaidon Anthony,183,684210,"['England', 'Jamaica']",20000000,AFC Bournemouth,26,1999-01-12,Brentford FC,,,False,
Left Winger,right,,2025-11-07,Jacob Bruun Larsen,183,293281,['Denmark'],4000000,VfB Stuttgart,27,1998-09-19,Burnley FC,,,False,
Left Winger,right,,2026-01-07,Jaydon Banel,173,706889,"['Netherlands', 'Suriname']",1000000,Burnley FC U21,21,2004-10-19,Burnley FC,,,False,
Right Winger,left,,2025-02-07,Loum Tchaouna,180,607226,"['France', 'Chad']",13000000,SS Lazio,22,2003-08-09,Coventry City,,,False,
Right Winger,left,,2025-01-07,Marcus Edwards,168,314367,"['England', 'Cyprus']",6000000,: Ablöse €10.00m,27,1998-03-12,Burnley FC,,,False,
Centre-Forward,right,,2025-01-07,Zian Flemming,185,411537,['Netherlands'],12000000,: Ablöse €8.30m,27,1998-01-08,Burnley FC,,,False,
Centre-Forward,right,,2023-01-25,Lyle Foster,185,467623,['South Africa'],8000000,KVC Westerlo,25,2000-03-09,Burnley FC,,,False,
Centre-Forward,right,,2023-07-19,Zeki Amdouni,183,548729,"['Switzerland', 'Tunisia']",7000000,FC Basel 1893,25,2000-04-12,Burnley FC,,,False,
Centre-Forward,right,,2025-08-08,Armando Broja,191,571743,"['Albania', 'England']",5000000,: Ablöse €23.00m,24,2001-10-09,Burnley FC,,,False,
Centre-Forward,right,,2023-01-07,Michael Obafemi,170,444208,"['Ireland', 'Nigeria']",600000,Swansea City,25,2000-06-07,Burnley FC,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],150000,Norwich City,36,1989-10-30,Without Club,,,False,
