position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2025-07-16,Djordje Petrovic,194,465555,['Serbia'],28000000,: Ablöse €28.90m,26,1999-08-10,AFC Bournemouth,,,False,
Goalkeeper,right,,2026-01-27,Christos Mandas,189,481675,['Greece'],8000000,SS Lazio,24,2001-09-17,SS Lazio,,,False,
Goalkeeper,right,,,Callan McKenna,188,983248,['Scotland'],500000,,19,2006-12-22,AFC Bournemouth U21,,,False,
Goalkeeper,right,,2026-02-01,Fraser Forster,201,52570,['England'],400000,Without Club,38,1988-03-17,AFC Bournemouth,,,False,
Goalkeeper,right,Ankle injury - Return unknown,2021-01-07,Will Dennis,188,582078,['England'],325000,AFC Bournemouth U23,25,2000-10-07,AFC Bournemouth,,,False,
Centre-Back,right,,2025-08-13,Bafodé Diakité,184,463605,"['France', 'Guinea']",25000000,LOSC Lille,25,2001-06-01,AFC Bournemouth,,,False,
Centre-Back,left,,2022-08-08,Marcos Senesi,184,469781,"['Argentina', 'Italy']",25000000,: Ablöse €15.00m,29,1997-10-05,Tottenham Hotspur,,,False,
Centre-Back,right,,2022-05-01,James Hill,184,611793,['England'],23000000,Fleetwood Town,24,2002-10-01,AFC Bournemouth,,,False,
Centre-Back,right,,2025-01-09,Veljko Milosavljevic,192,989112,['Serbia'],20000000,Red Star Belgrade,19,2007-06-28,AFC Bournemouth,,,False,
Centre-Back,left,Muscle injury - Return unknown,2025-03-01,Matai Akinmboni,188,994604,"['United States', 'Nigeria']",1000000,D.C. United,19,2006-10-17,AFC Bournemouth,,,False,
Centre-Back,right,,,Owen Bevan,186,583990,"['Wales', 'England']",,,22,2003-10-26,Dundee FC,,,False,
Left-Back,left,,2025-01-07,Adrien Truffert,176,654539,"['France', 'Belgium']",30000000,Stade Rennais FC,24,2001-11-20,AFC Bournemouth,,,False,
Left-Back,left,,2025-07-01,Julio Soler,175,1009658,"['Argentina', 'Paraguay']",8000000,CA Lanús,21,2005-02-16,AFC Bournemouth,,,False,
Right-Back,right,,2026-01-07,Álex Jiménez,177,741257,['Spain'],22000000,AC Milan,21,2005-08-05,ACF Fiorentina,,,False,
Right-Back,right,Yellow card suspension – Major League Soccer,2024-08-13,Julián Araujo,176,513970,"['Mexico', 'United States']",8000000,FC Barcelona,24,2001-08-13,AFC Bournemouth,,,False,
Right-Back,right,Team captain,2014-01-28,Adam Smith,174,61841,['England'],300000,: Ablöse ?,35,1991-04-29,AFC Bournemouth,,,False,
Defensive Midfield,right,,2023-08-20,Tyler Adams,175,332705,['United States'],25000000,Leeds United,27,1999-02-14,AFC Bournemouth,,,False,
Defensive Midfield,right,,2025-01-01,Ben Winterburn,185,854721,['England'],350000,AFC Bournemouth U21,21,2004-04-09,AFC Bournemouth,,,False,
Central Midfield,right,,2023-10-08,Alex Scott,178,855256,"['England', 'Guernsey']",50000000,Bristol City,22,2003-08-21,AFC Bournemouth,,,False,
Central Midfield,right,,2026-01-20,Alex Tóth,181,998101,['Hungary'],12000000,Ferencvárosi TC,20,2005-10-23,AFC Bournemouth,,,False,
Central Midfield,right,,2016-08-07,Lewis Cook,175,249089,['England'],11000000,Leeds United,29,1997-03-02,AFC Bournemouth,,,False,
Central Midfield,left,,2021-08-31,Ryan Christie,178,188077,['Scotland'],8000000,: Ablöse €2.90m,31,1995-02-22,AFC Bournemouth,,,False,
Attacking Midfield,both,,2023-01-07,Justin Kluivert,173,330659,"['Netherlands', 'Suriname']",25000000,AS Roma,27,1999-05-05,AFC Bournemouth,,,False,
Attacking Midfield,left,,2022-01-08,Marcus Tavernier,178,399434,['England'],25000000,: Ablöse €11.90m,27,1999-03-22,AFC Bournemouth,,,False,
Attacking Midfield,left,,2023-07-13,Romain Faivre,180,555076,"['France', 'Algeria']",4000000,Olympique Lyon,27,1998-07-14,AJ Auxerre,,,False,
Left Winger,left,,2025-08-21,Amine Adli,180,532776,"['Morocco', 'France']",20000000,Bayer 04 Leverkusen,26,2000-10-05,AFC Bournemouth,,,False,
Right Winger,right,,2023-01-27,Antoine Semenyo,185,583255,"['Ghana', 'England']",80000000,Bristol City,26,2000-07-01,Manchester City,,,False,
Right Winger,left,,2026-01-27,Rayan,187,1012564,['Brazil'],60000000,Clube de Regatas Vasco da Gama,19,2006-03-08,AFC Bournemouth,,,False,
Right Winger,right,,2025-08-18,Ben Gannon-Doak,173,719673,['Scotland'],15000000,Liverpool FC,20,2005-11-11,AFC Bournemouth,,,False,
Right Winger,left,,2018-01-07,David Brooks,173,277033,"['Wales', 'England']",12000000,Sheffield United,28,1997-08-07,AFC Bournemouth,,,False,
Centre-Forward,right,,2025-03-02,Junior Kroupi,179,955357,"['France', 'Portugal']",70000000,FC Lorient,20,2006-06-23,AFC Bournemouth,,,False,
Centre-Forward,both,,2024-08-16,Evanilson,183,711337,['Brazil'],35000000,FC Porto,26,1999-06-10,AFC Bournemouth,,,False,
Centre-Forward,right,,2024-01-07,Enes Ünal,187,251106,['Türkiye'],7000000,Getafe CF,29,1997-10-05,AFC Bournemouth,,,False,
Centre-Forward,right,,,Remy Rees-Dottin,174,1089802,['England'],300000,,20,2006-06-03,AFC Bournemouth U21,,,False,
