position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2023-01-07,Guglielmo Vicario,194,286047,['Italy'],18000000,FC Empoli,29,1996-07-10,Tottenham Hotspur,,,False,
Goalkeeper,right,,2025-05-01,Antonín Kinský,190,725912,['Czech Republic'],15000000,SK Slavia Prague,23,2003-03-13,Tottenham Hotspur,,,False,
Goalkeeper,right,,2021-01-08,Brandon Austin,188,428016,"['England', 'United States']",500000,: Ablöse -,27,1999-08-01,Tottenham Hotspur,,,False,
Centre-Back,left,,2023-08-08,Micky van de Ven,193,557459,['Netherlands'],50000000,: Ablöse €40.00m,25,2001-04-19,Tottenham Hotspur,,,False,
Centre-Back,right,Team captain,2022-08-30,Cristian Romero,185,355915,['Argentina'],45000000,: Ablöse €53.80m,28,1998-04-27,Tottenham Hotspur,,,False,
Centre-Back,right,,2025-01-07,Kevin Danso,190,263236,['Austria'],20000000,RC Lens,27,1998-09-19,Tottenham Hotspur,,,False,
Centre-Back,right,,2024-11-01,Radu Drăgușin,191,568559,['Romania'],16000000,Genoa CFC,24,2002-03-02,ACF Fiorentina,,,False,
Centre-Back,right,,2023-05-08,Ashley Phillips,196,859951,"['England', 'Wales']",7000000,Blackburn Rovers,21,2005-06-26,Tottenham Hotspur,,,False,
Centre-Back,right,,2025-08-07,Kota Takai,192,671108,['Japan'],5000000,Kawasaki Frontale,21,2004-04-09,Tottenham Hotspur,,,False,
Centre-Back,left,,2014-07-23,Ben Davies,181,192765,['Wales'],3000000,: Ablöse €12.65m,33,1993-04-24,Tottenham Hotspur,,,False,
Left-Back,left,,2022-08-16,Destiny Udogie,188,556385,"['Italy', 'Nigeria']",30000000,Udinese Calcio,23,2002-11-28,Tottenham Hotspur,,,False,
Left-Back,left,,2026-01-22,Souza,183,1086258,['Brazil'],12000000,Santos FC,20,2006-06-16,Tottenham Hotspur,,,False,
Right-Back,right,,2023-01-07,Pedro Porro,173,553875,['Spain'],35000000,: Ablöse €40.00m,26,1999-09-13,Tottenham Hotspur,,,False,
Right-Back,right,,2022-07-19,Djed Spence,184,483348,"['England', 'Jamaica']",30000000,: Ablöse €14.70m,25,2000-09-08,Tottenham Hotspur,,,False,
Defensive Midfield,right,,2024-02-07,Archie Gray,187,922693,"['England', 'Scotland']",35000000,Leeds United,20,2006-12-03,Tottenham Hotspur,,,False,
Defensive Midfield,right,,2022-01-31,Rodrigo Bentancur,187,354362,['Uruguay'],20000000,Juventus FC,29,1997-06-25,Tottenham Hotspur,,,False,
Defensive Midfield,right,,2025-03-08,João Palhinha,190,257455,['Portugal'],15000000,Bayern Munich,30,1995-09-07,Bayern Munich,,,False,
Defensive Midfield,right,,2022-01-07,Yves Bissouma,182,410425,"['Mali', ""Cote d'Ivoire""]",10000000,Brighton & Hove Albion,29,1996-08-30,Without Club,,,False,
Central Midfield,right,,2024-01-07,Lucas Bergvall,187,866246,['Sweden'],35000000,Djurgårdens IF,20,2006-02-02,Tottenham Hotspur,,,False,
Central Midfield,right,,2026-01-14,Conor Gallagher,182,488362,['England'],32000000,Atlético de Madrid,26,2000-06-02,Tottenham Hotspur,,,False,
Central Midfield,right,,2021-08-27,Pape Matar Sarr,185,568693,['Senegal'],30000000,FC Metz,23,2002-09-14,Tottenham Hotspur,,,False,
Attacking Midfield,right,Cruciate ligament tear - Return expected on 20/02/2027,2025-08-29,Xavi Simons,179,566931,"['Netherlands', 'Suriname']",40000000,RB Leipzig,23,2003-04-21,Tottenham Hotspur,,,False,
Attacking Midfield,right,,2023-01-07,James Maddison,175,294057,"['England', 'Ireland']",20000000,Leicester City,29,1996-11-23,Tottenham Hotspur,,,False,
Attacking Midfield,left,Knee surgery - Return expected on 27/07/2026,2023-01-07,Dejan Kulusevski,186,431755,"['Sweden', 'North Macedonia']",17000000,Juventus FC,26,2000-04-25,Tottenham Hotspur,,,False,
Left Winger,right,Cruciate ligament tear - Return expected on 28/11/2026,2024-08-16,Wilson Odobert,182,743498,"['France', 'Martinique']",18000000,Burnley FC,21,2004-11-28,Tottenham Hotspur,,,False,
Left Winger,right,,2023-11-07,Manor Solomon,170,396638,"['Israel', 'Portugal']",8000000,Shakhtar Donetsk,26,1999-07-24,Tottenham Hotspur,,,False,
Right Winger,left,,2025-10-07,Mohammed Kudus,177,543499,['Ghana'],50000000,West Ham United,25,2000-02-08,Tottenham Hotspur,,,False,
Centre-Forward,right,,2024-10-08,Dominic Solanke,186,258889,"['England', 'Nigeria']",28000000,AFC Bournemouth,28,1997-09-14,Tottenham Hotspur,,,False,
Centre-Forward,right,,2022-01-07,Richarlison,184,378710,['Brazil'],25000000,Everton FC,29,1997-10-05,Tottenham Hotspur,,,False,
Centre-Forward,right,,2025-01-07,Mathys Tel,183,801734,"['France', 'Guadeloupe']",22000000,Bayern Munich,21,2005-04-27,Tottenham Hotspur,,,False,
Centre-Forward,right,,2025-01-09,Randal Kolo Muani,187,487969,"['France', 'DR Congo']",20000000,Paris Saint-Germain,27,1998-05-12,Paris Saint-Germain,,,False,
Centre-Forward,right,,2023-01-07,Dane Scarlett,180,670883,"['England', 'Jamaica']",1500000,: Ablöse -,22,2004-03-24,Tottenham Hotspur,,,False,
