position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1990-02-19,Ludek Miklosko,196,106952,['Czech Republic'],,TJ Banik Ostrava OKD,32,1961-09-12,Retired,,,False,
Goalkeeper,,,1993-01-07,Gerry Peyton,188,104115,"['Ireland', 'England']",,: Ablöse free transfer,38,1956-05-20,Retired,,,False,
Goalkeeper,,,1994-10-02,Gary Kelly,,305993,"['Ireland', 'England']",,Bury FC,27,1966-03-08,Retired,,,False,
Centre-Back,,,1993-01-07,Simon Webster,,229705,['England'],,Charlton Athletic,30,1964-01-20,Retired,,,False,
Centre-Back,,,1984-01-08,Tony Gale,185,223299,['England'],,: Ablöse €300k,34,1959-11-19,Retired,,,False,
Centre-Back,right,,1977-01-07,Alvin Martin,185,117194,['England'],,: Ablöse -,35,1958-07-29,Retired,,,False,
Centre-Back,,,1989-09-22,Colin Foster,193,229824,['England'],,: Ablöse €930k,29,1964-07-16,Retired,,,False,
Centre-Back,,,1992-01-07,Mike Basham,,1234311,['England'],,: Ablöse -,20,1973-09-27,Retired,,,False,
Centre-Back,right,,1991-01-07,Paul Marquis,,229828,['England'],,Cheshunt FC,21,1972-08-29,Retired,,,False,
Left-Back,,,1994-10-21,Julian Dicks,178,107806,['England'],,: Ablöse €1.50m,25,1968-08-08,Retired,,,False,
Left-Back,left,,1993-06-08,Keith Rowland,178,149519,['Northern Ireland'],,: Ablöse €165k,22,1971-01-09,Retired,,,False,
Left-Back,left,,1993-09-17,David Burrows,178,109481,['England'],,: Ablöse ?,25,1968-10-25,Retired,,,False,
Right-Back,right,,1990-01-10,Tim Breacker,180,107804,['England'],,: Ablöse €900k,28,1965-02-07,Retired,,,False,
Right-Back,right,,1985-01-01,Steve Potts,170,107819,"['England', 'United States']",,: Ablöse -,27,1967-07-05,Retired,,,False,
Right-Back,,,1991-01-07,Kenny Brown,173,228464,['England'],,Plymouth Argyle,26,1967-11-07,Retired,,,False,
Central Midfield,,,1989-08-24,Martin Allen,,226180,['England'],,: Ablöse €835k,28,1965-08-14,Retired,,,False,
Central Midfield,right,,1992-12-08,Peter Butler,175,227611,['England'],,Southend United,27,1966-08-27,Retired,,,False,
Central Midfield,right,,1989-12-28,Ian Bishop,175,175895,['England'],,: Ablöse €750k,29,1965-05-29,Retired,,,False,
Central Midfield,right,,1992-01-07,Danny Williamson,178,197252,['England'],,: Ablöse -,20,1973-05-12,Retired,,,False,
Central Midfield,right,,1992-01-07,Matt Holland,175,3102,"['Ireland', 'England']",,: Ablöse -,20,1974-11-04,Retired,,,False,
Central Midfield,right,,1994-01-03,Paul Mitchell,178,229829,['England'],,: Ablöse €46k,22,1971-10-20,Retired,,,False,
Central Midfield,,,1990-03-24,Matthew Rush,,228086,"['Ireland', 'England']",,: Ablöse -,22,1971-06-08,Retired,,,False,
Central Midfield,,,1993-01-07,Scott Canham,,1130044,['England'],,: Ablöse -,20,1974-05-05,Retired,,,False,
Right Midfield,right,,1993-09-17,Mike Marsh,173,222517,['England'],,: Ablöse free transfer,24,1969-07-21,Retired,,,False,
Left Midfield,left,,1992-08-19,Matty Holmes,170,173497,['England'],,: Ablöse €60k,24,1969-01-08,Retired,,,False,
Left Winger,,,1992-08-14,Mark Robson,,229834,['England'],,: Ablöse free transfer,25,1969-05-22,Retired,,,False,
Right Winger,,,1993-01-07,Dale Gordon,,182832,['England'],,: Ablöse €850k,27,1967-09-01,Retired,,,False,
Right Winger,,,1993-01-07,Darren Currie,178,27722,['England'],,: Ablöse -,19,1974-11-29,Retired,,,False,
Centre-Forward,,,1993-01-07,Jeroen Boere,193,227414,['Netherlands'],,: Ablöse €300k,26,1967-11-18,---,,,False,
Centre-Forward,,,1990-01-01,Trevor Morley,,177129,['England'],,: Ablöse ?,33,1961-03-20,Retired,,,False,
Centre-Forward,,,1992-03-27,Clive Allen,178,176672,['England'],,: Ablöse €400k,33,1961-05-20,Retired,,,False,
Centre-Forward,right,,1996-01-07,Steve Jones,185,197276,['England'],,: Ablöse €249k,24,1970-03-17,Retired,,,False,
Centre-Forward,,,1992-01-07,Alex Bunbury,186,176292,"['Canada', 'Guyana']",,Montreal Supra (1988 - 1992),27,1967-05-18,Retired,,,False,
Centre-Forward,,,1993-09-16,Lee Chapman,188,175862,['England'],,: Ablöse €313k,34,1959-05-12,Retired,,,False,
Centre-Forward,,,1992-01-07,Paul Whitmarsh,,876362,['England'],,: Ablöse -,20,1973-09-18,Retired,,,False,
