position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,1999-05-25,Dean Kiely,185,3748,"['Ireland', 'England']",2000000,Bury FC,34,1970-10-10,Retired,,,False,
Goalkeeper,right,,2004-01-07,Stephan Andersen,188,17880,['Denmark'],1000000,Akademisk Boldklub,23,1981-11-26,Retired,,,False,
Goalkeeper,right,,2003-01-07,Simon Royce,188,5162,['England'],250000,: Ablöse free transfer,33,1971-09-09,Retired,,,False,
Centre-Back,right,,2003-11-28,Chris Perry,175,4051,['England'],4400000,: Ablöse €100k,32,1973-04-26,Retired,,,False,
Centre-Back,right,,2004-01-07,Talal El Karkouri,186,4130,"['Morocco', 'France']",2000000,: Ablöse €1.50m,28,1976-08-07,Retired,,,False,
Centre-Back,right,,2010-08-31,Jonathan Fortune,188,4103,['England'],1000000,Sheffield United,24,1980-08-23,Retired,,,False,
Centre-Back,right,,2000-08-11,Mark Fish,187,3087,['South Africa'],,: Ablöse €1.55m,31,1974-03-14,Retired,,,False,
Left-Back,left,,1998-01-07,Paul Konchesky,178,3296,['England'],3500000,Charlton Athletic U18,24,1981-05-15,Retired,,,False,
Left-Back,left,,2003-03-27,Hermann Hreidarsson,185,3860,['Iceland'],3000000,Ipswich Town,30,1974-11-07,Retired,,,False,
Right-Back,right,,2001-01-07,Luke Young,183,3271,['England'],4200000,: Ablöse €6.00m,25,1979-07-19,Retired,,,False,
Right-Back,right,,2005-01-07,Osei Sankofa,183,4105,"['England', 'Jamaica']",50000,Charlton Athletic U21,20,1985-03-19,Retired,,,False,
Right-Back,right,,2004-01-07,Barry Fuller,178,28940,['England'],50000,Charlton Athletic U18,20,1984-09-25,Ashford United,,,False,
Defensive Midfield,right,,2000-05-08,Radostin Kishishev,180,3001,['Bulgaria'],1800000,: Ablöse €4.50m,30,1974-07-30,Retired,,,False,
Central Midfield,right,,2004-10-08,Danny Murphy,177,3221,['England'],5300000,: Ablöse €3.25m,28,1977-03-18,Retired,,,False,
Central Midfield,right,,2003-01-07,Matt Holland,175,3102,"['Ireland', 'England']",4000000,Ipswich Town,31,1974-11-04,Retired,,,False,
Central Midfield,right,,2003-01-07,Neil McCafferty,170,12139,['Ireland'],75000,Charlton Athletic U21,20,1984-07-19,Unknown,,,False,
Attacking Midfield,right,,2004-01-07,Bryan Hughes,178,3939,['England'],2000000,: Ablöse free transfer,29,1976-06-19,Retired,,,False,
Left Winger,,,2011-01-07,Jason Euell,180,3092,"['Jamaica', 'England']",8000000,Blackpool FC,28,1977-06-02,Retired,,,False,
Left Winger,right,,2004-02-02,Jerome Thomas,177,3560,"['England', 'Guyana']",600000,Arsenal FC Reserves,22,1983-03-23,Retired,,,False,
Left Winger,right,,2003-01-07,Stacy Long,173,12140,['England'],50000,Charlton Athletic U18,20,1985-11-01,Retired,,,False,
Right Winger,right,,2004-02-07,Dennis Rommedahl,179,4361,['Denmark'],4000000,: Ablöse €3.50m,26,1978-07-22,Retired,,,False,
Right Winger,right,,2003-01-07,Lloyd Sam,173,12131,"['Ghana', 'England']",75000,Charlton Athletic U18,20,1984-09-27,Retired,,,False,
Right Winger,right,,1999-03-25,Graham Stuart,175,3334,['England'],,Sheffield United,34,1970-10-24,Retired,,,False,
Centre-Forward,both,,2000-01-07,Jonatan Johansson,184,3117,"['Finland', 'Sweden']",3750000,: Ablöse €4.30m,29,1975-08-16,Retired,,,False,
Centre-Forward,right,,2004-10-08,Francis Jeffers,178,3186,['England'],3000000,: Ablöse €3.90m,24,1981-01-25,Retired,,,False,
Centre-Forward,right,,1996-01-07,Kevin Lisbie,178,4097,"['Jamaica', 'England']",2500000,Charlton Athletic U18,26,1978-10-17,Retired,,,False,
Centre-Forward,right,,2001-01-07,Shaun Bartlett,188,3089,['South Africa'],1500000,: Ablöse €3.00m,32,1972-10-31,Retired,,,False,
