position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2004-01-07,Paul Robinson,193,3630,['England'],7850000,Leeds United,25,1979-10-15,Retired,,,False,
Goalkeeper,N/A,,2001-08-15,Kasey Keller,,3608,['United States'],1000000,: Ablöse free transfer,35,1969-11-29,Retired,,,False,
Goalkeeper,right,,2006-01-07,Radek Cerny,187,21010,['Czech Republic'],600000,: Ablöse €200k,31,1974-02-18,Retired,,,False,
Goalkeeper,right,,2004-01-07,Márton Fülöp,198,17879,['Hungary'],400000,: Ablöse €750k,22,1983-03-05,---,,,False,
Goalkeeper,right,,,Nicky Eyre,178,765785,['England'],,,19,1985-07-09,Retired,,,False,
Centre-Back,right,,1998-01-07,Ledley King,188,3360,"['England', 'Antigua and Barbuda']",11000000,: Ablöse -,24,1980-12-10,Retired,,,False,
Centre-Back,right,,2005-01-31,Michael Dawson,189,9988,['England'],7000000,: Ablöse €7.00m,21,1983-11-18,Retired,,,False,
Centre-Back,right,,2004-01-08,Noé Pamarot,180,5531,['France'],3000000,: Ablöse €2.40m,26,1979-04-14,Retired,,,False,
Centre-Back,left,,2000-01-01,Anthony Gardner,196,4053,"['England', 'Jamaica']",3000000,: Ablöse €1.50m,24,1980-09-19,Retired,,,False,
Centre-Back,right,,2004-12-08,Noureddine Naybet,186,7493,['Morocco'],2500000,Deportivo de La Coruña,35,1970-10-02,Retired,,,False,
Centre-Back,right,,2001-01-07,Goran Bunjevcevic,190,3802,['Serbia'],2400000,Red Star Belgrade,32,1973-02-17,---,,,False,
Centre-Back,left,,2004-08-31,Reto Ziegler,183,9915,['Switzerland'],2250000,: Ablöse €1.00m,19,1986-01-16,Retired,,,False,
Centre-Back,right,,2004-01-07,Calum Davenport,193,4221,['England'],2000000,Coventry City,22,1983-01-01,Retired,,,False,
Centre-Back,right,,2000-01-03,Gary Doherty,188,4052,['Ireland'],1800000,: Ablöse €1.50m,25,1980-01-31,Retired,,,False,
Centre-Back,right,,2003-01-07,Mbulelo Mabizela,178,8978,['South Africa'],700000,: Ablöse €2.30m,24,1980-09-16,Retired,,,False,
Centre-Back,right,,2001-01-07,Dean Richards,188,3829,['England'],,Southampton FC,31,1974-09-06,---,,,False,
Left-Back,left,,2004-01-07,Erik Edman,179,4394,['Sweden'],3000000,: Ablöse €2.00m,26,1978-11-11,Retired,,,False,
Left-Back,N/A,,2004-01-08,Thimothée Atouba,,2887,['Cameroon'],3000000,: Ablöse €4.50m,23,1982-02-17,Retired,,,False,
Left-Back,right,,1998-05-11,Mauricio Taricco,175,4050,"['Argentina', 'Italy']",2250000,Ipswich Town,32,1973-10-03,Retired,,,False,
Left-Back,right,,2005-07-01,David Limbersky,181,16090,['Czech Republic'],100000,FC Viktoria Plzen,21,1983-06-10,Slavoj Kolovec,,,False,
Right-Back,right,,2004-01-07,Philip Ifil,175,28805,"['England', 'St. Lucia']",825000,: Ablöse -,18,1986-11-18,Retired,,,False,
Right-Back,right,,2002-01-07,Stephen Kelly,184,12125,['Ireland'],125000,: Ablöse -,21,1983-06-09,Retired,,,False,
Defensive Midfield,right,,2004-08-24,Michael Carrick,189,3878,['England'],6500000,: Ablöse €4.10m,23,1981-07-28,Retired,,,False,
Defensive Midfield,right,,2004-09-07,Sean Davis,178,4036,['England'],4250000,Fulham FC,25,1979-09-20,Retired,,,False,
Central Midfield,both,,2004-01-07,Pedro Mendes,177,9811,['Portugal'],3750000,: Ablöse €3.00m,26,1979-02-26,Retired,,,False,
Central Midfield,right,,2004-01-01,Michael Brown,175,13509,['England'],3000000,Sheffield United,28,1977-01-25,Retired,,,False,
Central Midfield,right,,2002-01-07,Jamie Redknapp,183,3424,['England'],3000000,: Ablöse free transfer,32,1973-06-25,Retired,,,False,
Central Midfield,right,,2002-01-07,Dean Marney,183,4055,['England'],600000,: Ablöse -,21,1984-01-31,Retired,,,False,
Central Midfield,left,,2000-01-07,Johnnie Jackson,185,29430,['England'],75000,: Ablöse -,22,1982-08-15,Retired,,,False,
Right Midfield,right,,1999-12-31,Simon Davies,178,4056,['Wales'],5500000,: Ablöse €1.05m,25,1979-10-23,Retired,,,False,
Right Midfield,N/A,,2002-01-07,Rohan Ricketts,,4047,"['England', 'Jamaica']",250000,: Ablöse free transfer,22,1982-12-22,Retired,,,False,
Left Midfield,left,Groin injury - Return unknown,2005-01-01,Andy Reid,170,10008,['Ireland'],8000000,: Ablöse €8.00m,22,1982-07-29,Retired,,,False,
Left Winger,right,,2003-01-07,Mark Yeates,174,15167,['Ireland'],75000,: Ablöse -,20,1985-11-01,Retired,,,False,
Centre-Forward,right,,2009-06-01,Jermain Defoe,171,3875,"['England', 'St. Lucia']",15000000,: Ablöse €16.40m,22,1982-07-10,Retired,,,False,
Centre-Forward,right,,2009-02-02,Robbie Keane,175,3144,['Ireland'],10000000,: Ablöse €16.70m,24,1980-08-07,Retired,,,False,
Centre-Forward,right,,2003-05-08,Frédéric Kanouté,192,3700,"['Mali', 'France']",7500000,: Ablöse €5.25m,27,1977-02-09,Retired,,,False,
Centre-Forward,both,,2006-08-29,Mido,188,4329,['Egypt'],7000000,: Ablöse €6.75m,22,1983-02-23,Retired,,,False,
Centre-Forward,left,,2004-01-07,Edson Sousa,187,15768,"['Portugal', 'Cape Verde']",150000,: Ablöse free transfer,21,1983-03-09,Retired,,,False,
