position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1997-01-11,Jussi Jääskeläinen,191,3692,['Finland'],5500000,: Ablöse €150k,30,1975-04-19,Retired,,,False,
Goalkeeper,,,2001-10-26,Kevin Poole,178,16832,['England'],50000,: Ablöse free transfer,41,1963-07-21,Retired,,,False,
Goalkeeper,right,,2004-08-31,Andy Oakes,187,13480,['England'],50000,: Ablöse free transfer,28,1977-11-01,Retired,,,False,
Centre-Back,right,,2004-01-07,Júlio César,185,2943,"['Brazil', 'Spain']",3500000,: Ablöse free transfer,26,1978-11-18,Retired,,,False,
Centre-Back,right,,2001-08-31,Bruno N'Gotty,185,3964,"['France', 'Cameroon']",3100000,: Ablöse €750k,34,1971-10-06,Retired,,,False,
Centre-Back,both,,2004-01-07,Radhi Jaïdi,192,19310,"['Tunisia', 'England']",1850000,: Ablöse free transfer,29,1975-08-30,Retired,,,False,
Centre-Back,right,,2003-01-07,Florent Laville,185,3888,['France'],1500000,: Ablöse €750k,31,1973-07-08,Retired,,,False,
Centre-Back,right,,2004-07-29,Tal Ben Haim,183,20714,['Israel'],500000,: Ablöse €225k,23,1982-03-31,Retired,,,False,
Centre-Back,right,,2003-01-07,Charlie Comyn-Platt,188,25382,['England'],50000,Bolton Wanderers U18,19,1985-02-10,Retired,,,False,
Centre-Back,right,,2004-07-28,Fernando Hierro,187,7513,['Spain'],,: Ablöse free transfer,37,1968-03-23,Retired,,,False,
Left-Back,both,,2005-01-31,Vincent Candela,180,5939,['France'],4000000,: Ablöse free transfer,31,1973-10-24,Retired,,,False,
Left-Back,left,,1998-01-07,Ricardo Gardner,175,6264,['Jamaica'],1200000,: Ablöse €1.50m,26,1978-09-25,Retired,,,False,
Left-Back,,,2000-06-07,Anthony Barness,178,3288,['England'],1130000,Charlton Athletic,32,1973-02-25,Retired,,,False,
Left-Back,left,,,Jason Talbot,173,25380,['England'],50000,,19,1985-09-30,Retired,,,False,
Right-Back,right,,2003-01-08,Nicky Hunt,191,16835,['England'],950000,Bolton Wanderers U21,21,1983-03-09,Retired,,,False,
Right-Back,right,,2005-01-07,Joey O'Brien,180,34672,['Ireland'],,Bolton Wanderers U18,19,1986-02-17,Retired,,,False,
Defensive Midfield,right,,2003-01-07,Iván Campo,185,3274,['Spain'],3000000,Real Madrid,31,1974-02-21,Retired,,,False,
Central Midfield,left,,2004-07-21,Gary Speed,180,3459,['Wales'],1000000,Newcastle United,35,1969-08-09,---,,,False,
Central Midfield,right,,2004-08-24,Blessing Kaku,180,22544,['Nigeria'],800000,FC Ashdod,27,1978-05-03,Retired,,,False,
Right Midfield,right,,2003-01-07,Ricky Shakes,178,28939,"['Guyana', 'England']",50000,Bolton Wanderers U18,20,1985-01-25,Retired,,,False,
Attacking Midfield,N/A,,2002-01-07,Jay-Jay Okocha,,3708,"['Nigeria', 'Türkiye']",12000000,: Ablöse free transfer,31,1973-08-14,Retired,,,False,
Attacking Midfield,right,,1999-01-07,Kevin Nolan,183,3950,['England'],3750000,Bolton Wanderers U18,23,1982-06-24,Retired,,,False,
Left Winger,left,,2004-01-09,Khalilou Fadiga,188,3887,"['Senegal', 'Belgium']",2800000,Without Club,30,1974-12-30,Retired,,,False,
Right Winger,right,,2003-01-07,Stelios Giannakopoulos,172,4254,['Greece'],2500000,: Ablöse free transfer,30,1974-12-07,Retired,,,False,
Right Winger,right,,2004-01-07,Ricardo Vaz Tê,188,9413,"['Portugal', 'Guinea-Bissau']",500000,Bolton Wanderers U18,18,1986-01-10,Retired,,,False,
Centre-Forward,right,,2005-01-07,El-Hadji Diouf,180,3604,"['Senegal', 'France']",6500000,: Ablöse €4.80m,24,1981-01-15,Retired,,,False,
Centre-Forward,right,,2003-07-23,Kevin Davies,183,4114,['England'],4500000,Southampton FC,28,1977-03-26,Retired,,,False,
Centre-Forward,right,,2001-01-07,Henrik Pedersen,185,3947,['Denmark'],2000000,Silkeborg IF,30,1975-10-06,Retired,,,False,
Centre-Forward,right,,2004-05-07,Les Ferdinand,180,3645,"['England', 'St. Lucia']",750000,: Ablöse free transfer,38,1966-08-12,Retired,,,False,
