position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,N/A,,1997-02-21,Mark Schwarzer,,3357,"['Australia', 'Germany']",4200000,Bradford City,32,1972-06-10,Retired,,,False,
Goalkeeper,right,,2003-01-11,Carlo Nash,197,3804,['England'],350000,: Ablöse free transfer,31,1973-09-13,Retired,,,False,
Goalkeeper,left,,2000-01-07,Brad Jones,194,4042,"['Australia', 'England']",250000,Middlesbrough FC U18,23,1982-03-19,Retired,,,False,
Goalkeeper,right,,2003-01-07,Ross Turnbull,193,29159,['England'],50000,Middlesbrough FC U18,20,1985-04-01,Retired,,,False,
Goalkeeper,,,2005-01-01,David Knight,185,29422,['England'],50000,Middlesbrough FC U18,18,1987-01-15,Without Club,,,False,
Centre-Back,right,,2000-10-20,Ugo Ehiogu,192,3247,"['England', 'Nigeria']",5500000,: Ablöse €11.40m,32,1972-03-11,---,,,False,
Centre-Back,right,,2001-11-07,Gareth Southgate,183,3744,['England'],5000000,: Ablöse €9.75m,34,1970-03-09,Retired,,,False,
Centre-Back,right,,2003-01-31,Chris Riggott,183,3782,['England'],2300000,: Ablöse €2.23m,24,1980-01-09,Retired,,,False,
Centre-Back,right,,2011-01-03,Andrew Davies,190,3869,['England'],500000,: Ablöse free transfer,20,1984-12-17,Retired,,,False,
Centre-Back,right,,2004-01-07,Matthew Bates,178,29149,['England'],50000,Middlesbrough FC U18,18,1986-10-12,Retired,,,False,
Centre-Back,right,,2006-01-01,David Wheater,196,29199,['England'],50000,Middlesbrough FC U18,18,1987-02-14,Retired,,,False,
Left-Back,left,,2002-01-07,Franck Queudrue,183,3711,['France'],4500000,: Ablöse €3.75m,26,1978-08-27,Retired,,,False,
Left-Back,left,,1998-01-07,Colin Cooper,182,3867,['England'],75000,: Ablöse €3.75m,38,1967-02-28,Retired,,,False,
Left-Back,left,,2005-01-07,Andrew Taylor,178,29158,['England'],50000,Middlesbrough FC U18,18,1986-01-08,Retired,,,False,
Right-Back,right,,2004-06-07,Michael Reiziger,176,4375,"['Netherlands', 'Suriname']",5750000,FC Barcelona,32,1973-03-05,Retired,,,False,
Right-Back,right,,2012-02-07,Stuart Parnaby,178,3866,['England'],250000,: Ablöse free transfer,22,1982-07-19,Retired,,,False,
Right-Back,right,,2004-01-07,Tony McMahon,180,29154,['England'],50000,Middlesbrough FC U18,19,1986-03-24,Retired,,,False,
Defensive Midfield,right,,2002-05-08,George Boateng,176,3358,"['Netherlands', 'Ghana']",7000000,: Ablöse €6.90m,29,1975-05-09,Retired,,,False,
Defensive Midfield,right,,2003-07-21,Doriva,175,3814,"['Brazil', 'Italy']",1750000,Celta de Vigo,33,1972-05-28,Retired,,,False,
Central Midfield,right,,2004-07-30,Ray Parlour,178,3208,['England'],5250000,: Ablöse free transfer,32,1973-07-03,Retired,,,False,
Central Midfield,right,,2001-04-08,Mark Wilson,183,3327,['England'],1750000,Manchester United,26,1979-09-02,Retired,,,False,
Central Midfield,right,,2004-01-07,James Morrison,183,27614,"['Scotland', 'England']",750000,Middlesbrough FC U18,19,1986-05-25,Retired,,,False,
Central Midfield,right,,2005-01-07,Jason Kennedy,185,29423,['England'],50000,Middlesbrough FC U18,18,1986-11-09,Retired,,,False,
Right Midfield,right,,2004-01-07,Gaizka Mendieta,173,7603,['Spain'],6750000,: Ablöse free transfer,31,1974-03-27,Retired,,,False,
Left Midfield,left,,2015-07-16,Stewart Downing,180,4063,['England'],4000000,: Ablöse €7.90m,20,1984-07-22,Retired,,,False,
Left Winger,left,,2004-07-31,Boudewijn Zenden,174,3173,['Netherlands'],5500000,: Ablöse free transfer,28,1976-08-15,Retired,,,False,
Right Winger,left,Suspended – cross-competition,2005-01-07,Adam Johnson,182,31579,['England'],,Middlesbrough FC U18,17,1987-07-14,Retired,,,False,
Second Striker,N/A,,2001-01-07,Szilárd Németh,,3863,['Slovakia'],5250000,: Ablöse €6.75m,27,1977-08-08,Retired,,,False,
Centre-Forward,both,,2004-08-07,Mark Viduka,188,3242,"['Australia', 'Croatia']",8000000,Leeds United,29,1975-09-10,Retired,,,False,
Centre-Forward,right,,2004-09-07,Jimmy Floyd Hasselbaink,178,3175,"['Netherlands', 'Suriname']",6800000,: Ablöse free transfer,33,1972-03-27,Retired,,,False,
Centre-Forward,right,,2002-01-07,Massimo Maccarone,180,3713,['Italy'],6500000,: Ablöse €9.05m,25,1979-06-09,Retired,,,False,
Centre-Forward,right,,2003-01-31,Malcolm Christie,184,3790,['England'],4000000,: Ablöse €4.50m,26,1979-11-04,Retired,,,False,
Centre-Forward,right,,2000-01-07,Joseph-Désiré Job,178,3650,"['Cameroon', 'France']",2750000,: Ablöse €4.50m,27,1977-01-12,Retired,,,False,
Centre-Forward,right,,2014-01-31,Danny Graham,183,29152,['England'],400000,Sunderland AFC,19,1985-12-08,Retired,,,False,
