position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2001-01-08,Edwin van der Sar,199,3516,['Netherlands'],,: Ablöse €10.30m,31,1970-10-29,Retired,,,False,
Goalkeeper,right,,1997-11-14,Maik Taylor,193,3723,"['Northern Ireland', 'Germany']",,Southampton FC,30,1971-04-09,Retired,,,False,
Goalkeeper,,,1999-01-10,Glyn Thompson,191,47907,['England'],,: Ablöse €65k,21,1981-02-24,Retired,,,False,
Goalkeeper,right,,1999-06-30,Marcus Hahnemann,187,4140,"['United States', 'Germany']",,: Ablöse €112k,30,1972-06-15,Retired,,,False,
Centre-Back,right,,1999-01-07,Andy Melville,184,4004,['Wales'],,Sunderland AFC,33,1968-11-29,Retired,,,False,
Centre-Back,right,,,Tom Hutchinson,184,12810,['England'],,,20,1982-02-23,Retired,,,False,
Centre-Back,right,,1997-01-12,Chris Coleman,188,132125,"['Wales', 'Ireland']",,Blackburn Rovers,32,1970-10-06,Retired,,,False,
Centre-Back,,,1998-01-07,Kit Symons,185,175935,"['Wales', 'England']",,: Ablöse free transfer,31,1971-08-03,Retired,,,False,
Centre-Back,right,,1999-01-07,Zat Knight,198,4012,['England'],,Fulham FC U18,22,1980-02-05,Retired,,,False,
Centre-Back,right,,2001-01-04,Alain Goma,183,4011,['France'],,Newcastle United,29,1972-05-10,Retired,,,False,
Centre-Back,right,,2001-01-08,Abdeslam Ouaddou,191,4002,"['Morocco', 'France']",,: Ablöse €3.30m,23,1978-01-11,Retired,,,False,
Centre-Back,right,,2003-01-07,Mark Hudson,187,3640,['England'],,Fulham FC Reserves,20,1982-03-30,Retired,,,False,
Centre-Back,right,,2003-01-07,Dean Leacock,190,4039,"['England', 'Barbados']",,Fulham FC U18,18,1984-10-06,Retired,,,False,
Left-Back,left,,1998-01-30,Rufus Brevett,172,3883,['England'],,: Ablöse €525k,32,1969-09-24,Retired,,,False,
Left-Back,left,,2001-01-07,Jon Harley,178,4014,['England'],,: Ablöse €5.25m,22,1979-09-26,Retired,,,False,
Left-Back,left,,2000-01-08,Kieran McAnespie,173,14631,"['Scotland', 'England']",,: Ablöse €120k,22,1979-11-09,Retired,,,False,
Right-Back,right,,1998-11-18,Steve Finnan,183,4038,['Ireland'],,: Ablöse €900k,26,1976-04-24,Retired,,,False,
Defensive Midfield,right,,1996-01-07,Sean Davis,178,4036,['England'],,Fulham FC U18,22,1979-09-20,Retired,,,False,
Central Midfield,right,,1999-07-07,Lee Clark,173,3477,['England'],,Sunderland AFC,29,1972-10-27,Retired,,,False,
Central Midfield,right,,2001-01-07,Sylvain Legwinski,185,3815,"['France', 'Poland']",,: Ablöse €5.25m,29,1973-10-06,Retired,,,False,
Central Midfield,N/A,,2000-01-15,Bjarne Goldbaek,,3105,['Denmark'],,: Ablöse €975k,33,1968-06-10,Retired,,,False,
Left Midfield,left,,2000-07-14,John Collins,173,3663,['Scotland'],,: Ablöse €2.75m,34,1968-01-31,Retired,,,False,
Left Midfield,right,,2001-02-08,Steed Malbranque,171,3569,"['France', 'Belgium']",,: Ablöse €6.60m,22,1980-06-01,Retired,,,False,
Left Midfield,left,,2001-01-07,Luís Boa Morte,178,3422,"['Portugal', 'Sao Tome and Principe']",,Southampton FC,24,1977-04-08,Retired,,,False,
Left Midfield,left,,1998-09-18,Kevin Betsy,185,48085,"['Seychelles', 'England']",,Woking FC,24,1978-03-20,Retired,,,False,
Left Midfield,left,,2000-03-15,Eddie Lewis,178,3484,['United States'],,: Ablöse €1.80m,28,1974-05-17,Retired,,,False,
Attacking Midfield,left,,1997-01-11,Paul Trollope,183,175993,['Wales'],,: Ablöse €710k,30,1972-03-06,Retired,,,False,
Attacking Midfield,both,,2000-07-12,Andrejs Stolcers,178,3724,['Latvia'],,: Ablöse €3.00m,27,1974-08-07,Retired,,,False,
Centre-Forward,both,,2001-03-09,Steve Marlet,180,3240,"['France', 'Martinique']",,: Ablöse €17.60m,28,1974-10-01,Retired,,,False,
Centre-Forward,,,1998-11-18,Barry Hayles,175,4035,"['Jamaica', 'England']",,Bristol Rovers,30,1972-05-17,Retired,,,False,
Centre-Forward,left,,2000-01-07,Louis Saha,182,4015,"['France', 'Guadeloupe']",,: Ablöse €3.15m,23,1978-08-08,Retired,,,False,
Centre-Forward,right,,2000-01-07,Calum Willock,185,3326,"['St. Kitts & Nevis', 'England']",,Fulham FC U18,20,1981-10-29,Erith & Belvedere FC,,,False,
Centre-Forward,right,,2000-01-07,Elvis Hammond,175,3722,"['Ghana', 'England']",,Fulham FC U18,21,1980-06-10,Retired,,,False,
Centre-Forward,right,,1998-01-07,Luke Cornwall,191,4003,"['England', 'Australia']",,Fulham FC U18,21,1980-07-23,Retired,,,False,
