position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1994-11-08,Bruce Grobbelaar,185,145786,"['Zimbabwe', 'South Africa']",,: Ablöse free transfer,37,1957-06-10,Retired,,,False,
Goalkeeper,,,1993-04-11,Dave Beasant,193,10384,['England'],,: Ablöse €450k,36,1959-03-20,Retired,,,False,
Goalkeeper,,,1989-01-12,Ian Andrews,188,195510,['England'],,: Ablöse ?,30,1964-01-12,Retired,,,False,
Centre-Back,right,,1993-01-03,Derek Allan,183,14761,['Scotland'],,: Ablöse ?,20,1974-12-24,Retired,,,False,
Centre-Back,,,1991-01-01,Richard Hall,185,222259,['England'],,Scunthorpe United,23,1972-03-14,Retired,,,False,
Centre-Back,,,1992-08-21,Ken Monkou,191,109494,"['Netherlands', 'Suriname']",,: Ablöse €1.10m,30,1964-11-29,Retired,,,False,
Centre-Back,,,1994-10-08,Peter Whiston,185,227620,['England'],,: Ablöse €38k,27,1968-04-01,Retired,,,False,
Centre-Back,,,,Matthew Bound,188,13664,['England'],,,22,1972-09-11,Retired,,,False,
Left-Back,left,,1993-01-07,Matthew Robinson,183,13677,['England'],,Southampton FC U18,20,1974-12-23,Retired,,,False,
Left-Back,left,,1987-01-01,Francis Benali,178,3298,['England'],,Southampton FC U18,26,1968-12-30,Retired,,,False,
Left-Back,right,,1993-01-07,Simon Charlton,173,19846,['England'],,: Ablöse €350k,23,1971-10-25,Retired,,,False,
Right-Back,right,,1989-04-25,Jeff Kenna,180,3933,['Ireland'],,Southampton FC U18,24,1970-08-27,Retired,,,False,
Right-Back,right,,1989-01-03,Jason Dodd,180,3685,['England'],,Bath City,24,1970-02-11,Retired,,,False,
Central Midfield,right,,1994-11-02,Jim Magilton,183,3481,['Northern Ireland'],,: Ablöse €800k,26,1969-06-05,Retired,,,False,
Central Midfield,,,1988-04-14,Neil Maddison,,195000,['England'],,Southampton FC U18,25,1969-02-10,Retired,,,False,
Central Midfield,,,1993-01-07,Paul Allen,170,222253,['England'],,: Ablöse €660k,32,1962-08-28,Retired,,,False,
Central Midfield,right,,1991-01-07,David Hughes,180,195176,"['Wales', 'England']",,Weymouth FC,22,1972-12-30,Retired,,,False,
Central Midfield,,,1990-10-05,Tommy Widdrington,178,70283,['England'],,Southampton FC U18,23,1971-01-10,Retired,,,False,
Central Midfield,right,,1994-09-15,Ronnie Ekelund,179,168498,['Denmark'],,: Ablöse ?,22,1972-08-21,Retired,,,False,
Central Midfield,,,,Neal Bartlett,,229822,['England'],,,20,1975-07-04,Retired,,,False,
Central Midfield,right,,1991-01-07,Paul Tisdale,175,77580,"['Malta', 'England']",,Southampton FC U18,22,1973-01-14,Retired,,,False,
Central Midfield,right,,1995-01-07,Matt Oakley,177,3784,['England'],,Southampton FC U18,17,1977-08-17,Retired,,,False,
Attacking Midfield,right,,1986-10-16,Matt Le Tissier,185,43705,"['England', 'Guernsey']",,Southampton FC U18,26,1968-10-14,Retired,,,False,
Left Winger,right,,1994-03-22,Neil Heaney,175,21265,['England'],,: Ablöse €450k,23,1971-03-11,Retired,,,False,
Left Winger,,,1993-08-06,Paul McDonald,,227862,['Scotland'],,Hamilton Academical FC,27,1968-04-20,Retired,,,False,
Right Winger,,,1993-02-24,Frankie Bennett,170,226612,['England'],,Halesowen Town,26,1969-03-01,Retired,,,False,
Centre-Forward,,,1994-01-02,Craig Maskell,,224246,['England'],,Swindon Town,27,1968-10-04,Retired,,,False,
Centre-Forward,right,,1995-06-01,Neil Shipperley,185,13801,['England'],,: Ablöse €2.00m,20,1974-10-30,Retired,,,False,
Centre-Forward,right,,1991-03-09,Iain Dowie,185,149507,"['Northern Ireland', 'England']",,: Ablöse €565k,30,1965-09-01,Retired,,,False,
Centre-Forward,,,1989-04-25,Nicky Banger,173,222254,['England'],,Southampton FC U18,24,1971-02-25,Retired,,,False,
Centre-Forward,,,1995-01-01,Gordon Watson,178,222264,['England'],,: Ablöse €1.45m,24,1971-03-20,Retired,,,False,
