position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1984-06-22,Steve Ogrizovic,196,109480,"['England', 'Serbia']",,: Ablöse €108k,37,1957-12-09,Retired,,,False,
Goalkeeper,,,1992-07-15,Jonathan Gould,185,13788,"['Scotland', 'England']",,: Ablöse free transfer,26,1968-07-18,Retired,,,False,
Goalkeeper,,,1992-02-07,Martin Davies,188,1090525,['Wales'],,Coventry City U18,21,1974-06-28,Retired,,,False,
Goalkeeper,,,1995-02-03,John Filan,188,13516,['Australia'],,: Ablöse €600k,25,1970-08-02,Retired,,,False,
Centre-Back,left,,1992-07-21,Phil Babb,183,3283,"['Ireland', 'England']",,Bradford City,24,1970-11-30,Retired,,,False,
Centre-Back,,,1993-11-03,David Rennie,183,222532,['Scotland'],,: Ablöse €115k,30,1964-08-29,Retired,,,False,
Centre-Back,right,,1994-01-10,Steven Pressley,183,12604,['Scotland'],,: Ablöse €700k,21,1973-11-10,Retired,,,False,
Centre-Back,,,1992-01-14,David Busst,185,222492,['England'],,Moor Green FC (- 2007),28,1967-06-30,Retired,,,False,
Centre-Back,,,1994-01-08,Gary Gillespie,188,145817,['Scotland'],,: Ablöse free transfer,34,1960-05-07,Retired,,,False,
Left-Back,,,1993-07-14,Steve Morgan,180,222522,['England'],,Plymouth Argyle,26,1968-09-19,Retired,,,False,
Left-Back,,,1993-12-08,Paul Williams,17,229054,['England'],,: Ablöse €225k,25,1969-11-09,Retired,,,False,
Left-Back,left,,2005-02-21,Marcus Hall,185,13578,['England'],,: Ablöse free transfer,19,1976-03-24,Retired,,,False,
Left-Back,left,,1995-02-03,David Burrows,178,109481,['England'],,: Ablöse €1.65m,26,1968-10-25,Retired,,,False,
Right-Back,right,,1985-01-07,Brian Borrows,178,177179,['England'],,: Ablöse €120k,34,1960-12-20,Retired,,,False,
Right-Back,,,1993-10-27,Ally Pickering,18,222528,['England'],,: Ablöse €95k,28,1967-06-22,Retired,,,False,
Defensive Midfield,right,,1992-04-11,Willie Boland,175,12684,['Ireland'],,Coventry City U18,19,1975-06-08,Retired,,,False,
Central Midfield,left,,1994-01-07,Paul Cook,182,39322,['England'],,: Ablöse €700k,28,1967-02-22,Retired,,,False,
Central Midfield,,,1993-01-10,Julian Darby,183,222497,['England'],,: Ablöse €180k,27,1967-03-10,Retired,,,False,
Central Midfield,,,1994-01-01,Sandy Robertson,176,180246,['Scotland'],,: Ablöse €375k,24,1971-04-26,Retired,,,False,
Central Midfield,,,1993-01-07,Gavin O'Toole,175,1121924,['Ireland'],,Coventry City U18,19,1975-09-19,Retired,,,False,
Central Midfield,,,1995-02-16,Kevin Richardson,175,109495,['England'],,: Ablöse €450k,32,1962-04-12,Retired,,,False,
Right Midfield,,,1991-03-12,Sean Flynn,173,222501,['England'],,Halesowen Town,27,1968-03-13,Retired,,,False,
Right Midfield,right,,1994-12-30,Mike Marsh,173,222517,['England'],,: Ablöse €550k,25,1969-07-21,Retired,,,False,
Right Midfield,right,,1995-03-22,Gordon Strachan,168,116156,['Scotland'],,: Ablöse free transfer,38,1957-09-02,Retired,,,False,
Attacking Midfield,right,,1994-08-08,Cobi Jones,170,3486,['United States'],,Unknown,25,1970-06-16,Retired,,,False,
Left Winger,right,,1993-12-03,Leigh Jenkinson,183,157677,"['England', 'Wales']",,: Ablöse €450k,25,1969-09-07,Retired,,,False,
Left Winger,left,,1991-01-10,Tony Sheridan,183,228613,['Ireland'],,Coventry City U18,20,1974-10-21,Retired,,,False,
Right Winger,,,1992-01-07,John Williams,188,222545,['England'],,: Ablöse €375k,27,1968-11-05,Retired,,,False,
Second Striker,,,1993-03-23,Roy Wegerle,180,102014,"['United States', 'South Africa']",,Blackburn Rovers,31,1964-03-19,Retired,,,False,
Centre-Forward,right,,1991-08-16,Peter Ndlovu,173,13534,['Zimbabwe'],,Highlanders FC,22,1973-02-25,Retired,,,False,
Centre-Forward,,,1992-01-11,Micky Quinn,175,222530,['England'],,Newcastle United,33,1962-02-05,Retired,,,False,
Centre-Forward,right,,1994-09-09,Dion Dublin,188,3763,['England'],,: Ablöse €3.00m,26,1969-04-22,Retired,,,False,
