position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1989-11-21,Nigel Martyn,188,3629,['England'],,Bristol Rovers,28,1966-11-08,Retired,,,False,
Goalkeeper,,,1994-01-07,Rhys Wilmot,185,227870,['Wales'],,Grimsby Town,33,1962-02-21,Retired,,,False,
Goalkeeper,,,,Jimmy Glass,193,966448,['England'],,,21,1973-01-08,Retired,,,False,
Centre-Back,right,,1987-01-07,Ricky Newman,178,13420,['England'],,: Ablöse -,24,1970-05-08,Retired,,,False,
Centre-Back,right,,1989-01-17,Gareth Southgate,183,3744,['England'],,: Ablöse -,24,1970-03-09,Retired,,,False,
Centre-Back,,,1997-01-08,Eric Young,188,222546,"['Wales', 'Singapore']",,: Ablöse ?,35,1960-03-25,Retired,,,False,
Centre-Back,right,,1991-07-19,Chris Coleman,188,132125,"['Wales', 'Ireland']",,: Ablöse €369k,25,1970-10-06,Retired,,,False,
Centre-Back,right,,1986-01-07,Richard Shaw,175,10034,['England'],,: Ablöse -,26,1968-11-09,Retired,,,False,
Centre-Back,,,1989-05-12,Andy Thorn,182,222309,['England'],,Newcastle United,28,1966-12-11,Retired,,,False,
Centre-Back,right,,1994-08-03,Ian Cox,183,14001,"['Trinidad and Tobago', 'England']",,Carshalton Athletic,24,1971-03-25,Retired,,,False,
Left-Back,left,,1991-01-07,Dean Gordon,183,10049,['England'],,: Ablöse -,22,1973-10-02,Retired,,,False,
Right-Back,right,,1994-05-07,Darren Pitcher,175,227865,['England'],,Charlton Athletic,25,1969-12-10,---,,,False,
Right-Back,,,1990-08-16,John Humphrey,178,222509,['England'],,Charlton Athletic,34,1961-01-31,Retired,,,False,
Right-Back,right,,1992-01-07,Darren Patterson,188,149517,['Northern Ireland'],,Wigan Athletic,25,1969-10-15,Retired,,,False,
Central Midfield,right,,1994-01-07,Ray Wilkins,173,117197,['England'],,: Ablöse free transfer,38,1956-09-14,---,,,False,
Central Midfield,right,,1994-11-02,Damian Matthew,180,222518,['England'],,: Ablöse €175k,24,1970-09-23,Retired,,,False,
Central Midfield,,,,Bobby Bowry,,222490,"['St. Kitts & Nevis', 'England']",,,24,1971-05-19,Retired,,,False,
Central Midfield,,,1993-01-07,Brian Launders,,227861,['Ireland'],,Unknown,19,1976-08-06,Retired,,,False,
Right Midfield,right,,1995-03-23,Ray Houghton,170,102488,"['Ireland', 'Scotland']",,: Ablöse €450k,33,1962-09-01,Retired,,,False,
Left Midfield,left,,1986-03-11,John Salako,175,13423,"['England', 'Nigeria']",,Crystal Palace Youth,26,1969-11-02,Retired,,,False,
Left Midfield,,,1990-01-07,Simon Rodger,,195606,['England'],,Bognor Regis Town,23,1971-03-10,Retired,,,False,
Centre-Forward,right,,1992-01-07,George Ndah,186,9169,"['England', 'Nigeria']",,: Ablöse -,20,1974-12-23,Retired,,,False,
Centre-Forward,right,,1995-01-13,Iain Dowie,185,149507,"['Northern Ireland', 'England']",,Southampton FC,30,1965-09-01,Retired,,,False,
Centre-Forward,right,,1992-01-09,Chris Armstrong,184,3281,['England'],,: Ablöse €1.00m,24,1971-06-19,Retired,,,False,
Centre-Forward,right,,1994-01-03,Bruce Dyer,183,14009,"['England', 'Montserrat']",,: Ablöse €1.50m,20,1975-04-13,Retired,,,False,
Centre-Forward,,,1992-11-09,Paul Williams,170,223316,['England'],,: Ablöse ?,29,1965-08-16,Retired,,,False,
Centre-Forward,,,1994-06-23,Andy Preece,,222529,['England'],,: Ablöse €438k,28,1967-03-27,Retired,,,False,
