position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,2006-10-10,Pavel Srnicek,188,5963,"['Czech Republic', 'France']",,Without Club,27,1968-10-03,---,,,False,
Goalkeeper,,,1994-01-07,John Burridge,180,228060,['England'],,Aberdeen FC,43,1951-03-12,Retired,,,False,
Goalkeeper,,,1993-09-23,Mike Hooper,188,175869,['England'],,: Ablöse €628k,31,1964-10-02,Retired,,,False,
Goalkeeper,right,,1993-01-07,Steve Harper,188,3562,['England'],,Seaham Red Star,20,1975-03-14,Retired,,,False,
Centre-Back,left,,1994-10-08,Philippe Albert,190,27972,['Belgium'],,: Ablöse free transfer,27,1967-10-08,Retired,,,False,
Centre-Back,right,,1989-01-07,Steve Howey,186,3138,['England'],,Newcastle United U18,23,1971-10-26,Retired,,,False,
Centre-Back,right,,1994-03-24,Darren Peacock,188,107099,['England'],,: Ablöse €5.00m,27,1968-03-02,Retired,,,False,
Centre-Back,right,,1991-01-07,Alan Neilson,185,175987,"['Wales', 'Germany']",,Newcastle United U18,22,1972-09-26,Retired,,,False,
Left-Back,left,,1992-02-07,John Beresford,168,109487,['England'],,: Ablöse €700k,28,1966-04-09,Retired,,,False,
Left-Back,,,1994-02-08,Jason Drysdale,,993959,['England'],,: Ablöse €500k,24,1970-11-17,Retired,,,False,
Left-Back,left,,2001-01-07,Robbie Elliott,179,3577,['England'],,: Ablöse free transfer,21,1973-12-25,Retired,,,False,
Right-Back,right,,1992-07-31,Barry Venison,178,176215,['England'],,: Ablöse €295k,30,1964-08-16,Retired,,,False,
Right-Back,right,,1994-01-07,Marc Hottiger,176,15520,['Switzerland'],,: Ablöse €800k,27,1967-07-11,Retired,,,False,
Right-Back,right,,1990-01-11,Steve Watson,185,3309,['England'],,Newcastle United U18,21,1974-01-04,Retired,,,False,
Defensive Midfield,right,,1994-01-20,Chris Holland,177,34608,['England'],,: Ablöse €119k,19,1975-11-09,Retired,,,False,
Central Midfield,right,,1995-01-03,Jim Crawford,180,24551,"['Ireland', 'United States']",,Bohemian Football Club,22,1973-01-05,Retired,,,False,
Central Midfield,,,1992-01-07,Paul Bracewell,173,175999,['England'],,: Ablöse €300k,32,1962-07-19,Retired,,,False,
Central Midfield,right,,1994-02-02,Ruel Fox,168,104904,"['Montserrat', 'England']",,: Ablöse €2.50m,27,1968-01-14,Retired,,,False,
Central Midfield,right,,1992-01-07,Rob Lee,178,14183,['England'],,Charlton Athletic,29,1966-01-02,Retired,,,False,
Central Midfield,right,,2005-02-08,Lee Clark,173,3477,['England'],,Fulham FC,22,1972-10-27,Retired,,,False,
Central Midfield,,,1993-01-08,Ritchie Appleby,,277693,['England'],,Newcastle United U18,19,1975-09-18,Retired,,,False,
Right Midfield,right,,1995-12-01,Keith Gillespie,177,3827,['Northern Ireland'],,: Ablöse €1.50m,20,1975-02-18,Retired,,,False,
Left Midfield,left,,1994-02-08,Steve Guppy,181,9497,['England'],,Wycombe Wanderers,26,1969-03-29,Retired,,,False,
Left Winger,left,,1993-09-03,Scott Sellars,173,175888,['England'],,: Ablöse €1.10m,29,1965-11-27,Retired,,,False,
Second Striker,right,,1993-07-16,Peter Beardsley,173,102030,['England'],,: Ablöse €1.70m,34,1961-01-18,Retired,,,False,
Centre-Forward,right,,1993-12-03,Andy Cole,175,3238,"['England', 'Jamaica']",,: Ablöse €2.70m,23,1971-10-15,Retired,,,False,
Centre-Forward,,,1993-01-07,Alex Mathie,178,170394,['Scotland'],,Morton FC,26,1968-12-20,Retired,,,False,
Centre-Forward,,,1993-01-08,Malcolm Allen,,181599,['Wales'],,: Ablöse €350k,28,1967-03-21,Retired,,,False,
Centre-Forward,,,1994-01-09,Paul Kitson,180,107813,['England'],,: Ablöse €3.38m,24,1971-09-01,Retired,,,False,
Centre-Forward,right,,1993-04-10,Michael Jeffrey,180,207269,['England'],,Doncaster Rovers,23,1971-11-08,Retired,,,False,
