position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2020-01-07,Mark Travers,191,357658,['Ireland'],3500000,AFC Bournemouth U23,25,1999-05-18,Everton FC,,,False,
Goalkeeper,right,muscular problems - Return unknown,2023-07-27,Ionuț Radu,188,303657,['Romania'],3000000,Inter Milan,27,1997-05-28,Celta de Vigo,,,False,
Goalkeeper,right,Red card suspension – Campeonato Brasileiro Série A,2022-07-08,Neto,190,111819,"['Brazil', 'Italy']",2500000,FC Barcelona,34,1989-07-19,Without Club,,,False,
Goalkeeper,right,Ankle injury - Return unknown,2021-01-07,Will Dennis,188,582078,['England'],350000,AFC Bournemouth U23,23,2000-10-07,AFC Bournemouth,,,False,
Goalkeeper,right,,2023-01-26,Darren Randolph,187,51321,"['Ireland', 'United States']",300000,West Ham United,37,1987-12-05,Retired,,,False,
Goalkeeper,right,,,Cameron Plain,187,655136,['England'],100000,,22,2001-09-24,Wimborne Town FC,,,False,
Goalkeeper,right,,,Callan McKenna,188,983248,['Scotland'],100000,,17,2006-12-22,AFC Bournemouth U21,,,False,
Centre-Back,right,,2023-01-31,Ilya Zabarnyi,189,659089,['Ukraine'],32000000,: Ablöse €33.00m,21,2002-01-09,Paris Saint-Germain,,,False,
Centre-Back,left,,2022-08-08,Marcos Senesi,184,469781,"['Argentina', 'Italy']",22000000,: Ablöse €15.00m,27,1997-10-05,Tottenham Hotspur,,,False,
Centre-Back,left,,2019-01-07,Lloyd Kelly,189,480116,"['England', 'Jamaica']",18000000,Bristol City,25,1998-06-10,Juventus FC,,,False,
Centre-Back,right,,2019-01-22,Chris Mepham,190,480987,"['Wales', 'England']",6000000,Brentford FC,26,1997-05-11,West Bromwich Albion,,,False,
Centre-Back,right,,2022-05-01,James Hill,184,611793,['England'],2000000,Fleetwood Town,22,2002-10-01,AFC Bournemouth,,,False,
