position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2023-09-08,Matt Turner,190,425306,"['United States', 'Lithuania']",7000000,Arsenal FC,30,1994-06-24,New England Revolution,,,False,
Goalkeeper,right,,2023-01-09,Odysseas Vlachodimos,191,124419,"['Greece', 'Germany']",7000000,SL Benfica,30,1994-04-26,Sevilla FC,,,False,
Goalkeeper,right,,2024-01-02,Matz Sels,188,127202,['Belgium'],7000000,RC Strasbourg Alsace,32,1992-02-26,Nottingham Forest,,,False,
Goalkeeper,right,,2021-07-13,Ethan Horvath,195,242284,['United States'],1800000,: Ablöse free transfer,29,1995-09-06,Red Bull New York,,,False,
Goalkeeper,right,,2025-01-13,Wayne Hennessey,198,45494,['Wales'],250000,Without Club,37,1987-01-24,Retired,,,False,
Centre-Back,left,,2023-08-31,Murillo,180,1005649,['Brazil'],35000000,Sport Club Corinthians Paulista,21,2002-04-07,Nottingham Forest,,,False,
Centre-Back,left,,2022-06-07,Moussa Niakhaté,190,291200,"['Senegal', 'France']",16000000,1.FSV Mainz 05,28,1996-08-03,Olympique Lyon,,,False,
Centre-Back,right,,2023-01-09,Andrew Omobamidele,188,621993,"['Ireland', 'Nigeria']",11000000,Norwich City,22,2002-06-23,RC Strasbourg Alsace,,,False,
Centre-Back,left,,2020-09-23,Scott McKenna,189,255906,['Scotland'],9000000,Aberdeen FC,27,1996-12-11,GNK Dinamo Zagreb,,,False,
Centre-Back,right,,2015-01-07,Joe Worrall,190,415970,['England'],7500000,Nottingham Forest U18,27,1997-10-01,Burnley FC,,,False,
Centre-Back,right,Knee injury - Return unknown,2022-01-09,Willy Boly,195,142310,"[""Cote d'Ivoire"", 'France']",2500000,Wolverhampton Wanderers,33,1991-03-02,Without Club,,,False,
Centre-Back,right,,2023-01-31,Felipe,190,156501,['Brazil'],1500000,: Ablöse €2.30m,35,1989-05-16,Retired,,,False,
Centre-Back,right,,2025-01-07,Zach Abbott,180,933017,['England'],300000,Nottingham Forest U21,18,2006-05-13,Nottingham Forest,,,False,
Left-Back,right,,2022-10-07,Neco Williams,183,503680,['Wales'],17000000,: Ablöse €20.00m,23,2001-04-13,Nottingham Forest,,,False,
Left-Back,left,Inflammation in the knee - Return unknown,2023-01-09,Nuno Tavares,183,535955,"['Portugal', 'Cape Verde']",15000000,Arsenal FC,24,2000-01-26,SS Lazio,,,False,
Left-Back,left,Muscle injury - Return unknown,2022-07-20,Harry Toffolo,183,198516,"['England', 'Italy']",5000000,Huddersfield Town,28,1995-08-19,Charlotte FC,,,False,
Right-Back,right,,2023-07-22,Ola Aina,184,236490,"['Nigeria', 'England']",12000000,Torino FC,27,1996-08-10,Nottingham Forest,,,False,
Right-Back,right,,2023-08-23,Gonzalo Montiel,175,402733,"['Argentina', 'Spain']",10000000,Sevilla FC,27,1997-01-01,CA River Plate,,,False,
Right-Back,right,,2022-07-09,Serge Aurier,176,127032,"[""Cote d'Ivoire""]",3700000,Without Club,31,1992-12-24,Without Club,,,False,
Defensive Midfield,right,,2023-01-09,Ibrahim Sangaré,191,375885,"[""Cote d'Ivoire""]",30000000,PSV Eindhoven,26,1997-02-12,Nottingham Forest,,,False,
Defensive Midfield,right,,2022-07-31,Orel Mangala,178,289592,"['Belgium', 'DR Congo']",20000000,VfB Stuttgart,26,1998-03-18,Olympique Lyon,,,False,
Defensive Midfield,right,,2022-08-13,Cheikhou Kouyaté,189,66934,"['Senegal', 'Belgium']",1000000,Crystal Palace,34,1989-12-21,Retired,,,False,
Defensive Midfield,right,,,Jamie McDonnell,183,694901,['Northern Ireland'],200000,,20,2004-02-16,Oxford United,,,False,
Central Midfield,left,,2023-01-16,Danilo,177,808509,['Brazil'],28000000,Sociedade Esportiva Palmeiras,23,2001-04-29,Botafogo de Futebol e Regatas,,,False,
Central Midfield,right,,2023-01-09,Nicolás Domínguez,179,497291,"['Argentina', 'Italy']",17000000,Bologna FC 1909,26,1998-06-28,Nottingham Forest,,,False,
Central Midfield,right,,2023-08-25,Andrey Santos,180,743600,['Brazil'],15000000,: Ablöse ?,20,2004-03-05,Manchester United,,,False,
Central Midfield,right,Team captain,2016-01-07,Ryan Yates,190,425902,['England'],12000000,Nottingham Forest U18,26,1997-11-21,Nottingham Forest,,,False,
Central Midfield,right,,2022-08-14,Remo Freuler,181,148252,['Switzerland'],6500000,: Ablöse €8.30m,32,1992-04-15,Without Club,,,False,
Central Midfield,left,,2022-07-20,Lewis O'Brien,173,560694,['England'],5000000,Huddersfield Town,25,1998-10-14,Wrexham AFC,,,False,
Central Midfield,left,,2020-09-22,Harry Arter,177,55742,"['Ireland', 'England']",400000,AFC Bournemouth,34,1989-12-28,Precision FC,,,False,
Central Midfield,left,Cruciate ligament tear - Return unknown,2022-07-17,Brandon Aguilera,179,631996,['Costa Rica'],300000,LD Alajuelense,21,2003-06-28,Rio Ave FC,,,False,
Attacking Midfield,right,,2022-08-19,Morgan Gibbs-White,171,429014,"['England', 'Jamaica']",40000000,Wolverhampton Wanderers,24,2000-01-27,Nottingham Forest,,,False,
Attacking Midfield,right,,2024-01-31,Giovanni Reyna,187,504215,"['United States', 'Portugal']",18000000,Borussia Dortmund,21,2002-11-13,Borussia Mönchengladbach,,,False,
Attacking Midfield,both,,2022-08-26,Ui-jo Hwang,185,260166,"['Korea, South']",1800000,FC Girondins Bordeaux,31,1992-08-28,Alanyaspor,,,False,
Left Winger,right,,2023-01-09,Callum Hudson-Odoi,178,392768,"['England', 'Ghana']",18000000,: Ablöse €3.50m,23,2000-07-11,Nottingham Forest,,,False,
Left Winger,right,,2020-01-07,Alex Mighten,171,503988,"['England', 'United States']",600000,Nottingham Forest U18,22,2002-11-04,San Diego FC,,,False,
Right Winger,right,,2019-01-07,Brennan Johnson,186,470607,"['Wales', 'England']",48000000,Nottingham Forest U18,23,2001-05-23,Crystal Palace,,,False,
Right Winger,right,,2023-07-25,Anthony Elanga,178,583189,"['Sweden', 'Cameroon']",22000000,Manchester United,22,2002-04-27,Newcastle United,,,False,
Right Winger,left,,2022-01-09,Josh Bowler,184,506470,['England'],1500000,Blackpool FC,25,1999-05-03,Blackpool FC,,,False,
Centre-Forward,right,,2022-01-07,Taiwo Awoniyi,183,295313,['Nigeria'],28000000,1.FC Union Berlin,26,1997-12-08,Nottingham Forest,,,False,
Centre-Forward,right,,2023-01-07,Chris Wood,191,108725,['New Zealand'],7000000,Newcastle United,32,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,,2023-01-09,Divock Origi,189,148368,"['Belgium', 'Kenya']",5000000,AC Milan,29,1995-04-18,Retired,,,False,
Centre-Forward,right,,2022-08-13,Emmanuel Dennis,175,448854,['Nigeria'],4200000,Watford FC,26,1997-11-15,Bröndby IF,,,False,
Centre-Forward,right,,2024-01-02,Rodrigo Ribeiro,186,726701,['Portugal'],3000000,: Ablöse ?,19,2005-04-28,FC Augsburg,,,False,
Centre-Forward,right,,,Joe Gardner,181,921513,"['Ireland', 'England']",150000,,19,2005-06-06,Nottingham Forest U21,,,False,
Centre-Forward,right,,,Esapa Osong,,921532,"['England', 'Cameroon']",150000,,19,2004-09-21,Without Club,,,False,
