position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2022-02-08,Bernd Leno,190,72476,['Germany'],13000000,Arsenal FC,32,1992-04-03,Fulham FC,,,False,
Goalkeeper,right,,2019-01-07,Marek Rodák,194,186901,['Slovakia'],3000000,FC Fulham U23,27,1996-12-13,Al-Ettifaq FC,,,False,
Goalkeeper,right,,2023-08-30,Steven Benda,192,381469,['Germany'],1000000,Swansea City,25,1998-01-10,Without Club,,,False,
Centre-Back,right,,2020-05-10,Tosin Adarabioyo,197,258878,"['England', 'Nigeria']",20000000,Manchester City U23,26,1997-09-24,Chelsea FC,,,False,
Centre-Back,right,,2022-10-08,Issa Diop,194,272622,"['Morocco', 'France']",20000000,West Ham United,27,1997-09-01,Ipswich Town,,,False,
Centre-Back,left,,2023-07-28,Calvin Bassey,185,461883,"['Nigeria', 'England']",16000000,: Ablöse €22.50m,24,1999-12-31,Fulham FC,,,False,
Centre-Back,left,,2015-08-20,Tim Ream,186,145466,['United States'],800000,Bolton Wanderers,36,1987-05-10,Charlotte FC,,,False,
Centre-Back,right,,,Luc De Fougerolles,183,921995,"['Canada', 'England']",300000,,18,2005-12-10,Fulham FC U21,,,False,
Left-Back,left,,2020-08-20,Antonee Robinson,183,349701,"['United States', 'England']",25000000,Wigan Athletic,26,1997-08-08,Fulham FC,,,False,
Left-Back,left,,2023-01-09,Fodé Ballo-Touré,182,296422,"['Senegal', 'France']",3000000,AC Milan,27,1997-03-01,Without Club,,,False,
Right-Back,right,,2023-08-29,Timothy Castagne,185,262226,['Belgium'],17000000,Leicester City,28,1995-05-12,Fulham FC,,,False,
Right-Back,right,,2020-10-09,Kenny Tete,180,206746,"['Netherlands', 'Mozambique']",15000000,: Ablöse €3.20m,28,1995-09-10,Fulham FC,,,False,
Right-Back,right,,2022-07-27,Kevin Mbabu,184,183321,"['Switzerland', 'DR Congo']",4000000,: Ablöse €5.50m,29,1995-04-19,Without Club,,,False,
Right-Back,right,,,Devan Tanton,175,745452,"['Colombia', 'United States']",250000,,20,2004-03-01,Without Club,,,False,
Defensive Midfield,right,,2022-04-07,João Palhinha,190,257455,['Portugal'],55000000,: Ablöse €24.90m,28,1995-09-07,Bayern Munich,,,False,
Central Midfield,right,,2022-11-07,Andreas Pereira,178,203394,"['Brazil', 'Belgium']",20000000,Manchester United,28,1996-01-01,Sociedade Esportiva Palmeiras,,,False,
Central Midfield,right,,2020-08-30,Harrison Reed,181,226973,['England'],15000000,Southampton FC,29,1995-01-27,Fulham FC,,,False,
Central Midfield,right,,2023-01-31,Saša Lukić,182,245056,['Serbia'],10000000,Torino FC,27,1996-08-13,Fulham FC,,,False,
Central Midfield,left,Team captain,2015-01-07,Tom Cairney,185,123275,"['Scotland', 'England']",2000000,Blackburn Rovers,33,1991-01-20,Fulham FC,,,False,
Central Midfield,left,,2021-01-07,Tyrese Francois,173,528888,"['Australia', 'England']",600000,FC Fulham U23,23,2000-07-16,Without Club,,,False,
Central Midfield,right,,,Matt Dibley-Dias,183,817611,"['New Zealand', 'Brazil']",500000,,20,2003-10-29,Fulham FC U21,,,False,
Attacking Midfield,right,,2020-01-24,Bobby De Cordova-Reid,170,186186,"['Jamaica', 'England']",5000000,Cardiff City,31,1993-02-02,Leicester City,,,False,
Attacking Midfield,right,,,Luke Harris,177,817612,"['Wales', 'Jersey']",1000000,,19,2005-04-03,Fulham FC U21,,,False,
Attacking Midfield,right,,,Kristian Sekularac,188,539810,"['Switzerland', 'England']",200000,,20,2003-07-12,FK Zeleznicar Pancevo,,,False,
Attacking Midfield,right,,2024-01-07,Josh King,173,1011131,['England'],200000,Fulham FC U18,17,2007-03-01,Fulham FC,,,False,
Left Winger,right,,2023-01-09,Alex Iwobi,183,242631,"['Nigeria', 'England']",25000000,Everton FC,28,1996-03-05,Fulham FC,,,False,
Left Winger,right,,2025-06-02,Willian,175,52769,['Brazil'],3000000,Without Club,35,1988-09-08,Grêmio Foot-Ball Porto Alegrense,,,False,
Right Winger,left,,2021-07-24,Harry Wilson,173,279455,"['Wales', 'England']",17000000,: Ablöse €14.00m,27,1997-03-22,Leeds United,,,False,
Right Winger,right,,2023-12-08,Adama Traoré,178,204103,"['Spain', 'Mali']",9000000,Wolverhampton Wanderers,28,1996-01-25,Without Club,,,False,
Centre-Forward,right,,2018-07-30,Aleksandar Mitrović,189,51152,['Serbia'],28000000,Newcastle United,29,1994-09-16,Al-Rayyan SC,,,False,
Centre-Forward,right,,2024-01-02,Armando Broja,191,571743,"['Albania', 'England']",22000000,: Ablöse €4.70m,22,2001-10-09,Burnley FC,,,False,
Centre-Forward,right,,2021-08-20,Rodrigo Muniz,186,735571,['Brazil'],20000000,CR Flamengo,23,2001-04-05,Fulham FC,,,False,
Centre-Forward,right,,2023-07-25,Raúl Jiménez,188,206040,['Mexico'],5000000,Wolverhampton Wanderers,33,1991-05-05,Wolverhampton Wanderers,,,False,
Centre-Forward,left,Red card suspension – Copa Sudamericana – until 28/07/2026,2022-01-09,Carlos Vinícius,190,525287,['Brazil'],4000000,SL Benfica,29,1995-03-25,Grêmio Foot-Ball Porto Alegrense,,,False,
Centre-Forward,right,,2023-01-07,Jay Stansfield,187,696346,['England'],3500000,Fulham FC U21,21,2002-11-24,Birmingham City,,,False,
