position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1999-10-29,Michael Oakes,188,4237,['England'],,: Ablöse €750k,30,1973-10-30,Retired,,,False,
Goalkeeper,,,1998-01-07,Matt Murray,193,4234,['England'],,Wolverhampton Wanderers U18,23,1981-02-05,Retired,,,False,
Goalkeeper,right,,2004-01-29,Paul Jones,191,3684,['Wales'],,Southampton FC,37,1967-04-18,Retired,,,False,
Goalkeeper,right,,2003-12-11,Andy Marshall,188,13249,['England'],,Ipswich Town,29,1975-04-14,Retired,,,False,
Goalkeeper,right,,2004-01-07,Carl Ikeme,188,26412,"['Nigeria', 'England']",,Wolverhampton Wanderers U18,18,1986-08-06,Retired,,,False,
Centre-Back,left,,2000-01-07,Joleon Lescott,191,4241,['England'],,Wolverhampton Wanderers U18,21,1982-08-16,Retired,,,False,
Centre-Back,right,,2000-11-17,Paul Butler,191,4278,"['Ireland', 'England']",,Sunderland AFC,31,1972-02-11,Retired,,,False,
Centre-Back,right,,2003-07-31,Jody Craddock,183,4129,['England'],,Sunderland AFC,28,1975-07-25,Retired,,,False,
Centre-Back,left,,2002-01-07,Ívar Ingimarsson,188,7434,['Iceland'],,: Ablöse free transfer,26,1977-08-20,Retired,,,False,
Centre-Back,right,,2000-01-07,Mark Clyde,188,4279,['Northern Ireland'],,Wolverhampton Wanderers U18,21,1982-12-27,Retired,,,False,
Centre-Back,right,,2003-01-07,Isaac Okoronkwo,183,6176,['Nigeria'],,: Ablöse free transfer,26,1978-01-05,Retired,,,False,
Centre-Back,right,,2004-01-07,Keith Lowe,188,36928,['England'],,Wolverhampton Wanderers U18,18,1985-09-13,Without Club,,,False,
Left-Back,right,,2002-07-23,Denis Irwin,173,4280,['Ireland'],,Manchester United,38,1965-10-31,Retired,,,False,
Left-Back,left,,1997-01-08,Lee Naylor,178,4238,['England'],,Wolverhampton Wanderers U18,24,1980-03-19,Retired,,,False,
Right-Back,right,,2003-07-24,Oleg Luzhnyi,183,3196,['Ukraine'],,: Ablöse free transfer,35,1968-05-08,Retired,,,False,
Central Midfield,right,,2001-01-09,Alex Rae,177,4239,['Scotland'],,Sunderland AFC,34,1969-09-30,Retired,,,False,
Central Midfield,right,,2002-06-08,Paul Ince,178,3248,"['England', 'Barbados']",,: Ablöse free transfer,36,1967-10-21,Retired,,,False,
Central Midfield,right,,2001-01-07,Colin Cameron,173,4240,['Scotland'],,Heart of Midlothian FC,31,1972-10-23,Retired,,,False,
Central Midfield,right,,1997-09-26,Keith Andrews,183,8035,"['Ireland', 'England']",,Wolverhampton Wanderers U18,23,1980-09-13,Retired,,,False,
Central Midfield,right,,2003-01-08,Joey Gudjónsson,175,4065,['Iceland'],,Real Betis Balompié,24,1980-05-25,Retired,,,False,
Central Midfield,right,,2000-01-07,JJ Melligan,178,8737,['Ireland'],,Wolverhampton Wanderers U18,22,1982-11-02,Retired,,,False,
Central Midfield,right,Knee surgery - Return unknown,2003-01-07,Sammy Clingan,180,9161,['Northern Ireland'],,Wolverhampton Wanderers U18,20,1984-01-13,Retired,,,False,
Right Midfield,right,,2001-07-08,Shaun Newton,174,9171,['England'],,Charlton Athletic,28,1975-08-20,Retired,,,False,
Left Midfield,left,,2001-01-07,Mark Kennedy,180,3488,"['Ireland', 'England']",,: Ablöse €3.00m,28,1976-05-15,Retired,,,False,
Left Midfield,left,,2002-01-03,Kevin Cooper,173,9162,['England'],,: Ablöse €1.50m,29,1975-08-02,Retired,,,False,
Left Midfield,right,,2003-01-09,Hassan Kachloul,186,4066,['Morocco'],,: Ablöse free transfer,31,1973-02-19,Retired,,,False,
Attacking Midfield,left,,2003-01-07,Silas,178,3981,['Portugal'],,: Ablöse €2.25m,27,1976-01-09,Retired,,,False,
Second Striker,right,,2003-01-08,Steffen Iversen,185,3478,['Norway'],,: Ablöse free transfer,27,1976-10-11,Retired,,,False,
Centre-Forward,right,,2002-01-01,Nathan Blake,182,4229,['Wales'],,Blackburn Rovers,32,1972-01-27,Retired,,,False,
Centre-Forward,right,,1999-10-21,George Ndah,186,9169,"['England', 'Nigeria']",,Swindon Town,29,1974-12-23,Retired,,,False,
Centre-Forward,right,,2001-12-13,Kenny Miller,178,4750,['Scotland'],,: Ablöse €4.50m,24,1979-12-23,Retired,,,False,
Centre-Forward,both,,2003-01-08,Henri Camara,178,3900,"['Senegal', 'France']",,: Ablöse €2.25m,27,1977-10-05,Retired,,,False,
Centre-Forward,N/A,,2003-12-16,Ionel Ganea,,595,['Romania'],,Bursaspor,30,1973-10-08,Retired,,,False,
Centre-Forward,right,,2004-01-01,Carl Cort,193,3093,"['Guyana', 'England']",,Newcastle United,26,1977-01-11,Retired,,,False,
Centre-Forward,right,,2001-12-24,Dean Sturridge,173,4230,"['England', 'Jamaica']",,: Ablöse €1.13m,30,1973-07-26,Retired,,,False,
Centre-Forward,right,,2014-01-30,Leon Clarke,188,36859,['England'],,Coventry City,19,1985-10-02,Retired,,,False,
