position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,1999-05-25,Dean Kiely,185,3748,"['Ireland', 'England']",,Bury FC,33,1970-10-10,Retired,,,False,
Goalkeeper,right,,2003-01-07,Simon Royce,188,5162,['England'],,: Ablöse free transfer,32,1971-09-09,Retired,,,False,
Goalkeeper,right,,2003-01-07,Sérgio Leite,188,10372,['Portugal'],,Boavista FC,24,1979-08-16,Retired,,,False,
Centre-Back,right,,2000-08-11,Mark Fish,187,3087,['South Africa'],,: Ablöse €1.55m,30,1974-03-14,Retired,,,False,
Centre-Back,,,1995-01-07,Richard Rufus,185,4101,['England'],,Charlton Athletic U18,29,1975-12-01,Retired,,,False,
Centre-Back,right,,2002-01-07,Michael Turner,193,12127,['England'],,Charlton Athletic U18,20,1983-09-11,Retired,,,False,
Centre-Back,right,,2010-08-31,Jonathan Fortune,188,4103,['England'],,Sheffield United,23,1980-08-23,Retired,,,False,
Centre-Back,right,,2003-11-28,Chris Perry,175,4051,['England'],,: Ablöse €100k,31,1973-04-26,Retired,,,False,
Left-Back,left,,2007-01-07,Chris Powell,178,4100,"['England', 'Jamaica']",,Watford FC,34,1969-08-09,Retired,,,False,
Left-Back,left,,2003-03-27,Hermann Hreidarsson,185,3860,['Iceland'],,Ipswich Town,29,1974-11-07,Retired,,,False,
Left-Back,left,,1998-01-07,Paul Konchesky,178,3296,['England'],,Charlton Athletic U18,23,1981-05-15,Retired,,,False,
Right-Back,right,,2002-01-07,Gary Rowett,185,4102,['England'],,: Ablöse €5.25m,30,1974-06-03,Retired,,,False,
Right-Back,right,,2001-01-07,Luke Young,183,3271,['England'],,: Ablöse €6.00m,24,1979-07-19,Retired,,,False,
Right-Back,right,,2005-01-07,Osei Sankofa,183,4105,"['England', 'Jamaica']",,Charlton Athletic U21,19,1985-03-19,Retired,,,False,
Defensive Midfield,right,,2000-05-08,Radostin Kishishev,180,3001,['Bulgaria'],,: Ablöse €4.50m,29,1974-07-30,Retired,,,False,
Midfielder,,,2003-01-07,Adrian Deane,,12129,"['Ireland', 'England']",,Charlton Athletic U18,21,1983-02-24,Retired,,,False,
Central Midfield,right,,1997-01-08,Scott Parker,180,3785,['England'],,Charlton Athletic U18,23,1980-10-13,Retired,,,False,
Central Midfield,right,,2003-01-07,Matt Holland,175,3102,"['Ireland', 'England']",,Ipswich Town,30,1974-11-04,Retired,,,False,
Central Midfield,left,,2003-08-14,Stephen Hughes,183,10400,['England'],,Watford FC,27,1976-09-18,Retired,,,False,
Attacking Midfield,right,,2000-01-07,Claus Jensen,183,3099,['Denmark'],,: Ablöse €6.00m,27,1977-04-29,Retired,,,False,
Left Winger,,,2011-01-07,Jason Euell,180,3092,"['Jamaica', 'England']",,Blackpool FC,27,1977-06-02,Retired,,,False,
Left Winger,right,,2004-02-02,Jerome Thomas,177,3560,"['England', 'Guyana']",,Arsenal FC Reserves,21,1983-03-23,Retired,,,False,
Right Winger,right,,1999-03-25,Graham Stuart,175,3334,['England'],,Sheffield United,33,1970-10-24,Retired,,,False,
Right Winger,,,2002-01-07,Jamal Campbell-Ryce,170,4106,"['Jamaica', 'England']",,Charlton Athletic U18,21,1983-06-04,Retired,,,False,
Right Winger,right,,2003-01-07,Lloyd Sam,173,12131,"['Ghana', 'England']",,Charlton Athletic U18,19,1984-09-27,Retired,,,False,
Centre-Forward,both,,2003-11-08,Paolo Di Canio,178,3699,['Italy'],,: Ablöse free transfer,35,1968-09-07,Retired,,,False,
Centre-Forward,right,,1996-01-07,Kevin Lisbie,178,4097,"['Jamaica', 'England']",,Charlton Athletic U18,25,1978-10-17,Retired,,,False,
Centre-Forward,right,,2001-01-07,Shaun Bartlett,188,3089,['South Africa'],,: Ablöse €3.00m,31,1972-10-31,Retired,,,False,
Centre-Forward,right,,2000-01-07,Mathias Svensson,186,3861,['Sweden'],,: Ablöse €900k,29,1974-09-24,Retired,,,False,
Centre-Forward,both,,2000-01-07,Jonatan Johansson,184,3117,"['Finland', 'Sweden']",,: Ablöse €4.30m,28,1975-08-16,Retired,,,False,
Centre-Forward,right,,2003-08-20,Carlton Cole,191,3179,"['England', 'Sierra Leone']",,: Ablöse free transfer,20,1983-12-10,Retired,,,False,
