position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1998-01-07,Paul Robinson,193,3630,['England'],,Leeds United U18,24,1979-10-15,Retired,,,False,
Goalkeeper,right,,1996-07-26,Nigel Martyn,188,3629,['England'],,: Ablöse €3.35m,37,1966-11-08,Retired,,,False,
Goalkeeper,right,,2003-01-07,Scott Carson,188,14555,['England'],,Leeds United U18,18,1985-03-09,Retired,,,False,
Goalkeeper,right,,2000-01-03,Shaun Allaway,188,3203,['England'],,Reading FC,21,1983-02-16,Retired,,,False,
Centre-Back,right,,1994-05-09,Lucas Radebe,186,3088,['South Africa'],,Kaizer Chiefs,35,1969-12-04,Retired,,,False,
Centre-Back,right,,2003-01-07,Zoumana Camara,182,5474,"['France', 'Senegal']",,: Ablöse ?,25,1979-03-04,Retired,,,False,
Centre-Back,N/A,,2003-08-30,Roque Júnior,,5807,['Brazil'],,AC Milan,27,1976-08-31,Retired,,,False,
Centre-Back,right,,2004-01-02,Steven Caldwell,183,3462,['Scotland'],,Newcastle United,23,1980-12-09,Retired,,,False,
Centre-Back,both,,1999-07-29,Michael Duberry,185,3633,"['England', 'Montserrat']",,: Ablöse €7.00m,28,1975-10-14,Retired,,,False,
Centre-Back,,,2002-01-07,Matthew Kilgallon,185,4095,['England'],,Leeds United U18,20,1984-08-01,Retired,,,False,
Left-Back,left,,1995-01-07,Ian Harte,175,3634,['Ireland'],,Leeds United U18,26,1977-08-31,Retired,,,False,
Left-Back,left,,2000-08-18,Dominic Matteo,186,3765,"['Scotland', 'England']",,: Ablöse €7.13m,30,1974-04-28,Retired,,,False,
Left-Back,left,,2003-01-08,Didier Domi,179,3965,"['France', 'Martinique']",,: Ablöse ?,26,1978-02-05,Retired,,,False,
Right-Back,right,,1991-09-24,Gary Kelly,173,3631,['Ireland'],,Leeds United U18,29,1974-09-07,Retired,,,False,
Right-Back,right,,2001-01-07,Frazer Richardson,180,4094,['England'],,Leeds United U18,21,1982-10-29,Retired,,,False,
Defensive Midfield,right,,1998-09-12,David Batty,173,3295,['England'],,Newcastle United,35,1968-02-12,Retired,,,False,
Central Midfield,right,,2003-07-22,Jody Morris,165,3171,['England'],,: Ablöse free transfer,25,1978-12-22,Retired,,,False,
Central Midfield,right,,1998-01-07,Alan Smith,178,3768,['England'],,Leeds United U18,23,1980-10-28,Retired,,,False,
Central Midfield,right,,1999-05-25,Eirik Bakke,188,3284,['Norway'],,Sogndal IL,26,1977-09-13,Retired,,,False,
Central Midfield,left,,2001-01-10,Seth Johnson,179,3635,['England'],,: Ablöse €11.50m,25,1979-12-03,Retired,,,False,
Central Midfield,right,,2000-01-07,Jamie McMaster,178,3766,"['Australia', 'England']",,New South Wales Institute of Sport,21,1982-11-29,Retired,,,False,
Central Midfield,right,,2003-01-01,Paul Keegan,180,8068,['Ireland'],,Home Farm,19,1984-05-07,Retired,,,False,
Central Midfield,right,,2002-09-11,James Milner,175,3333,['England'],,Leeds United U18,18,1986-04-01,Retired,,,False,
Central Midfield,right,,2004-01-07,Jamie Winter,178,28977,['Scotland'],,Leeds United U18,18,1985-04-08,Retired,,,False,
Left Midfield,left,,2002-09-08,Nick Barmby,170,3222,['England'],,: Ablöse €4.50m,30,1974-11-02,Retired,,,False,
Left Midfield,left,,1997-01-07,Stephen McPhail,177,3764,"['Ireland', 'England']",,Leeds United U18,24,1979-09-12,Retired,,,False,
Left Midfield,left,,1999-12-17,Jason Wilcox,180,3320,['England'],,Blackburn Rovers,32,1971-07-15,Retired,,,False,
Left Midfield,left,,2003-08-31,Salomon Olembé,171,5326,"['Cameroon', 'France']",,: Ablöse free transfer,23,1980-08-12,Retired,,,False,
Left Midfield,left,,2000-01-07,Harpal Singh,170,3769,"['India', 'England']",,Leeds United U18,22,1981-09-15,Retired,,,False,
Left Winger,left,,2003-12-08,Lamine Sakho,178,8318,"['Senegal', 'France']",,: Ablöse ?,26,1977-09-28,Retired,,,False,
Right Winger,right,,2003-08-20,Jermaine Pennant,173,3195,"['England', 'Jamaica']",,: Ablöse free transfer,21,1983-01-15,Retired,,,False,
Right Winger,right,,2003-01-07,Aaron Lennon,165,14221,"['England', 'Ireland']",,Leeds United U18,17,1987-04-16,Retired,,,False,
Centre-Forward,right,,2011-01-08,Andy Keogh,183,29419,"['Ireland', 'Australia']",,Wolverhampton Wanderers,18,1986-05-16,Dianella White Eagles SC,,,False,
Centre-Forward,right,,1999-01-07,Michael Bridges,185,3767,['England'],,Sunderland AFC,25,1978-05-08,Retired,,,False,
Centre-Forward,both,,2000-07-21,Mark Viduka,188,3242,"['Australia', 'Croatia']",,: Ablöse €9.15m,28,1975-09-10,Retired,,,False,
Centre-Forward,left,,2003-08-31,Cyril Chapuis,182,5329,['France'],,: Ablöse free transfer,25,1979-03-21,Retired,,,False,
Centre-Forward,right,,2000-07-07,Simon Johnson,175,4093,['England'],,Leeds United U18,21,1983-09-03,Retired,,,False,
