position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1984-06-22,Steve Ogrizovic,196,109480,"['England', 'Serbia']",,: Ablöse €108k,38,1957-12-09,Retired,,,False,
Goalkeeper,,,1995-02-03,John Filan,188,13516,['Australia'],,: Ablöse €600k,26,1970-08-02,Retired,,,False,
Goalkeeper,,,1992-07-15,Jonathan Gould,185,13788,"['Scotland', 'England']",,: Ablöse free transfer,27,1968-07-18,Retired,,,False,
Goalkeeper,right,,1995-01-07,Peter Shilton,185,101383,['England'],,: Ablöse free transfer,46,1949-09-18,Retired,,,False,
Centre-Back,,,1995-06-08,Paul Williams,183,3323,['England'],,: Ablöse €1.10m,25,1971-03-26,Retired,,,False,
Centre-Back,,,1993-11-03,David Rennie,183,222532,['Scotland'],,: Ablöse €115k,31,1964-08-29,Retired,,,False,
Centre-Back,,,1992-01-14,David Busst,185,222492,['England'],,Moor Green FC (- 2007),29,1967-06-30,Retired,,,False,
Centre-Back,right,,1995-01-11,Richard Shaw,175,10034,['England'],,: Ablöse €1.50m,27,1968-11-09,Retired,,,False,
Centre-Back,,,1994-01-08,Gary Gillespie,188,145817,['Scotland'],,: Ablöse free transfer,35,1960-05-07,Retired,,,False,
Centre-Back,,,1996-02-24,Liam Daish,188,222496,"['Ireland', 'England']",,: Ablöse €1.80m,27,1968-10-23,Retired,,,False,
Centre-Back,,,1995-08-12,Chris Whyte,186,175891,['England'],,: Ablöse ?,34,1961-02-09,Retired,,,False,
Centre-Back,,,,Adam Willis,,322198,['England'],,,19,1976-09-21,Retired,,,False,
Left-Back,left,,1995-02-03,David Burrows,178,109481,['England'],,: Ablöse €1.65m,27,1968-10-25,Retired,,,False,
Left-Back,left,,2005-02-21,Marcus Hall,185,13578,['England'],,: Ablöse free transfer,20,1976-03-24,Retired,,,False,
Left-Back,,,1993-07-14,Steve Morgan,180,222522,['England'],,Plymouth Argyle,27,1968-09-19,Retired,,,False,
Right-Back,right,,1985-01-07,Brian Borrows,178,177179,['England'],,: Ablöse €120k,35,1960-12-20,Retired,,,False,
Right-Back,right,,1995-01-08,Paul Telfer,175,3362,['Scotland'],,: Ablöse €1.65m,24,1971-10-21,Retired,,,False,
Right-Back,,,1993-10-27,Ally Pickering,18,222528,['England'],,: Ablöse €95k,29,1967-06-22,Retired,,,False,
Defensive Midfield,right,,1992-04-11,Willie Boland,175,12684,['Ireland'],,Coventry City U18,20,1975-06-08,Retired,,,False,
Central Midfield,left,,1994-01-07,Paul Cook,182,39322,['England'],,: Ablöse €700k,29,1967-02-22,Retired,,,False,
Central Midfield,,,1995-02-16,Kevin Richardson,175,109495,['England'],,: Ablöse €450k,33,1962-04-12,Retired,,,False,
Central Midfield,,,1993-01-10,Julian Darby,183,222497,['England'],,: Ablöse €180k,28,1967-03-10,Retired,,,False,
Central Midfield,,,1995-01-07,Calita,,1476040,['Portugal'],,SC Farense,23,1972-12-20,Retired,,,False,
Central Midfield,,,1995-01-08,Lorcan Costello,175,229872,['Ireland'],,Coventry City U18,19,1976-11-11,Retired,,,False,
Central Midfield,right,,1996-01-03,Ronnie Ekelund,179,168498,['Denmark'],,: Ablöse ?,23,1972-08-21,Retired,,,False,
Right Midfield,right,,1995-03-22,Gordon Strachan,168,116156,['Scotland'],,: Ablöse free transfer,39,1957-09-02,Retired,,,False,
Left Midfield,left,,1995-07-08,John Salako,175,13423,"['England', 'Nigeria']",,: Ablöse free transfer,27,1969-11-02,Retired,,,False,
Left Winger,right,,1993-12-03,Leigh Jenkinson,183,157677,"['England', 'Wales']",,: Ablöse €450k,26,1969-09-07,Retired,,,False,
Left Winger,right,,1994-01-07,Andy Ducros,168,109483,['England'],,Coventry City U18,18,1977-09-16,Retired,,,False,
Left Winger,,,1995-10-31,Sam Shilton,178,16168,['England'],,Plymouth Argyle,17,1978-07-21,Retired,,,False,
Right Winger,N/A,,1995-01-08,Nii Lamptey,,853,['Ghana'],,: Ablöse free transfer,21,1974-10-12,Retired,,,False,
Second Striker,right,,1996-02-19,Eoin Jess,178,10009,['Scotland'],,Aberdeen FC,25,1970-12-13,Retired,,,False,
Centre-Forward,right,,1995-01-07,Isaías,178,176034,"['Brazil', 'Portugal']",,: Ablöse €565k,32,1963-11-17,Retired,,,False,
Centre-Forward,right,,1991-08-16,Peter Ndlovu,173,13534,['Zimbabwe'],,Highlanders FC,23,1973-02-25,Retired,,,False,
Centre-Forward,right,,1994-09-09,Dion Dublin,188,3763,['England'],,: Ablöse €3.00m,27,1969-04-22,Retired,,,False,
Centre-Forward,right,,1995-12-16,Noel Whelan,188,3315,['England'],,: Ablöse €3.00m,21,1974-12-30,Retired,,,False,
Centre-Forward,right,,1995-01-07,Iyseden Christie,183,98157,['England'],,Coventry City U18,19,1976-11-14,Retired,,,False,
Centre-Forward,,,,Jamie Barnwell-Edinboro,,230314,['England'],,,20,1975-12-26,Hull United AFC,,,False,
