position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,2006-10-10,Pavel Srnicek,188,5963,"['Czech Republic', 'France']",,Without Club,28,1968-10-03,---,,,False,
Goalkeeper,right,,1995-10-08,Shaka Hislop,193,4175,"['Trinidad and Tobago', 'England']",,Reading FC,27,1969-02-22,Retired,,,False,
Goalkeeper,,,1993-09-23,Mike Hooper,188,175869,['England'],,: Ablöse €628k,32,1964-10-02,Retired,,,False,
Goalkeeper,right,,1993-01-07,Steve Harper,188,3562,['England'],,Seaham Red Star,21,1975-03-14,Retired,,,False,
Goalkeeper,,,,Peter Keen,184,1004612,['England'],,,19,1976-11-16,Retired,,,False,
Centre-Back,left,,1994-10-08,Philippe Albert,190,27972,['Belgium'],,: Ablöse free transfer,28,1967-10-08,Retired,,,False,
Centre-Back,right,,1994-03-24,Darren Peacock,188,107099,['England'],,: Ablöse €5.00m,28,1968-03-02,Retired,,,False,
Centre-Back,right,,1989-01-07,Steve Howey,186,3138,['England'],,Newcastle United U18,24,1971-10-26,Retired,,,False,
Centre-Back,,,1996-01-07,Stuart Elliott,173,92574,['England'],,Newcastle United U18,18,1977-08-27,Retired,,,False,
Left-Back,left,,1992-02-07,John Beresford,168,109487,['England'],,: Ablöse €700k,29,1966-04-09,Retired,,,False,
Left-Back,left,,2001-01-07,Robbie Elliott,179,3577,['England'],,: Ablöse free transfer,22,1973-12-25,Retired,,,False,
Right-Back,right,,1995-01-07,Warren Barton,177,13238,['England'],,: Ablöse €4.50m,27,1969-03-19,Retired,,,False,
Right-Back,right,,1994-01-07,Marc Hottiger,176,15520,['Switzerland'],,: Ablöse €800k,28,1967-07-11,Retired,,,False,
Right-Back,right,,1990-01-11,Steve Watson,185,3309,['England'],,Newcastle United U18,22,1974-01-04,Retired,,,False,
Defensive Midfield,right,,1994-01-20,Chris Holland,177,34608,['England'],,: Ablöse €119k,20,1975-11-09,Retired,,,False,
Defensive Midfield,right,,1996-02-03,David Batty,173,3295,['England'],,Blackburn Rovers,27,1968-02-12,Retired,,,False,
Central Midfield,right,,1995-01-03,Jim Crawford,180,24551,"['Ireland', 'United States']",,Bohemian Football Club,23,1973-01-05,Retired,,,False,
Central Midfield,right,,1994-02-02,Ruel Fox,168,104904,"['Montserrat', 'England']",,: Ablöse €2.50m,28,1968-01-14,Retired,,,False,
Central Midfield,right,,1992-01-07,Rob Lee,178,14183,['England'],,Charlton Athletic,30,1966-01-02,Retired,,,False,
Central Midfield,right,,2005-02-08,Lee Clark,173,3477,['England'],,Fulham FC,23,1972-10-27,Retired,,,False,
Central Midfield,,,1993-01-08,Ritchie Appleby,,277693,['England'],,Newcastle United U18,20,1975-09-18,Retired,,,False,
Right Midfield,right,,1995-12-01,Keith Gillespie,177,3827,['Northern Ireland'],,: Ablöse €1.50m,21,1975-02-18,Retired,,,False,
Left Winger,left,,1993-09-03,Scott Sellars,173,175888,['England'],,: Ablöse €1.10m,30,1965-11-27,Retired,,,False,
Left Winger,right,,1995-01-07,David Ginola,186,104897,['France'],,: Ablöse €2.85m,29,1967-01-25,Retired,,,False,
Second Striker,right,,1993-07-16,Peter Beardsley,173,102030,['England'],,: Ablöse €1.70m,35,1961-01-18,Retired,,,False,
Centre-Forward,right,,1995-06-07,Les Ferdinand,180,3645,"['England', 'St. Lucia']",,: Ablöse €9.50m,29,1966-08-12,Retired,,,False,
Centre-Forward,right,,1996-01-01,Faustino Asprilla,176,102150,['Colombia'],,: Ablöse €7.60m,26,1969-10-11,Retired,,,False,
Centre-Forward,right,,1995-01-07,Darren Huckerby,178,3136,['England'],,: Ablöse €400k,20,1976-04-23,Retired,,,False,
Centre-Forward,,,1993-01-08,Malcolm Allen,,181599,['Wales'],,: Ablöse €350k,29,1967-03-21,Retired,,,False,
Centre-Forward,right,,1995-01-08,Paul Brayson,163,224845,['England'],,Newcastle United U18,18,1977-09-16,Retired,,,False,
Centre-Forward,,,1994-01-09,Paul Kitson,180,107813,['England'],,: Ablöse €3.38m,25,1971-09-01,Retired,,,False,
