position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1989-01-07,Andy Marriott,183,3738,"['Wales', 'England']",,: Ablöse €65k,22,1970-11-10,Retired,,,False,
Goalkeeper,right,,1987-02-07,Mark Crossley,191,4041,"['Wales', 'England']",,Nottingham Forest U18,24,1969-06-16,Retired,,,False,
Centre-Back,,,1986-08-28,Steve Chettle,185,168569,['England'],,Nottingham Forest U18,24,1968-09-27,Retired,,,False,
Centre-Back,right,,1991-01-07,Carl Tiler,188,198681,['England'],,Barnsley FC,23,1970-11-02,Retired,,,False,
Centre-Back,right,,1987-01-07,Terry Wilson,184,224053,['Scotland'],,Nottingham Forest U18,24,1969-08-02,Retired,,,False,
Left-Back,left,,1985-01-07,Stuart Pearce,178,101317,['England'],,Coventry City,31,1962-04-24,Retired,,,False,
Left-Back,,,1985-01-07,Brett Williams,,222544,['England'],,Nottingham Forest U18,25,1968-03-19,Retired,,,False,
Right-Back,right,,1987-07-11,Gary Charles,175,106810,['England'],,Clapton FC,23,1970-04-13,Retired,,,False,
Right-Back,,,1988-01-07,Brian Laws,178,222516,['England'],,: Ablöse €145k,31,1961-10-14,Retired,,,False,
Defensive Midfield,right,,1992-01-01,Thorvaldur Örlygsson,180,182790,['Iceland'],,Fram Reykjavík,26,1966-02-08,Retired,,,False,
Midfielder,,,1992-01-08,Ray McKinnon,178,224048,['Scotland'],,: Ablöse ?,22,1970-05-08,Retired,,,False,
Central Midfield,right,,1990-12-06,Roy Keane,179,3396,['Ireland'],,Cobh Ramblers FC,21,1971-10-08,Retired,,,False,
Central Midfield,right,,1990-05-01,Scot Gemmill,181,3617,['Scotland'],,Nottingham Forest U18,22,1971-02-01,Retired,,,False,
Right Midfield,right,,1989-05-20,Steve Stone,175,3364,['England'],,Nottingham Forest U18,21,1971-08-20,Retired,,,False,
Right Midfield,right,,1992-11-23,Neil Webb,183,101329,['England'],,: Ablöse €925k,29,1963-07-30,Retired,,,False,
Left Midfield,,,1991-02-09,Kingsley Black,178,222487,"['Northern Ireland', 'England']",,: Ablöse €1.80m,25,1968-06-22,Retired,,,False,
Attacking Midfield,,,1996-12-20,Nigel Clough,175,101322,['England'],,: Ablöse free transfer,27,1966-03-19,Retired,,,False,
Left Winger,left,,1990-01-03,Ian Woan,183,168600,['England'],,Runcorn FC Halton,25,1967-12-14,Retired,,,False,
Right Winger,,,1988-01-01,Gary Crosby,,222495,['England'],,Grantham Town,29,1964-08-05,Retired,,,False,
Centre-Forward,right,,1991-07-23,Teddy Sheringham,185,3392,['England'],,: Ablöse €1.65m,27,1966-02-04,Retired,,,False,
Centre-Forward,,,1992-01-08,Gary Bannister,170,222484,['England'],,: Ablöse free transfer,32,1960-07-22,Retired,,,False,
Centre-Forward,,,1987-01-07,Lee Glover,178,222504,"['Scotland', 'England']",,Nottingham Forest U18,23,1970-04-24,Retired,,,False,
Centre-Forward,,,1993-01-03,Robert Rosario,191,222535,['England'],,Coventry City,27,1966-04-03,Retired,,,False,
