position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1981-07-13,Neville Southall,185,135910,['Wales'],,Bury FC,34,1958-09-16,Retired,,,False,
Goalkeeper,right,,1988-10-31,Jason Kearton,180,225076,['Australia'],,Brisbane Lions,23,1969-09-07,Retired,,,False,
Centre-Back,right,,1992-01-14,Gary Ablett,188,145765,['England'],,: Ablöse €845k,27,1965-11-19,---,,,False,
Centre-Back,right,,1989-07-08,Martin Keown,185,3184,['England'],,: Ablöse €1.20m,26,1966-07-24,Retired,,,False,
Centre-Back,right,,1991-01-10,Matt Jackson,185,13519,['England'],,: Ablöse €900k,21,1971-10-19,Retired,,,False,
Centre-Back,right,,1986-08-22,Dave Watson,183,135911,['England'],,: Ablöse €1.85m,31,1961-11-20,Retired,,,False,
Centre-Back,,,1991-12-08,Alan Harper,183,226890,['England'],,: Ablöse €247k,32,1960-01-11,Retired,,,False,
Centre-Back,,,,Neil Moore,,235746,['England'],,,20,1972-09-21,Retired,,,False,
Left-Back,left,,1998-01-08,David Unsworth,187,3272,['England'],,: Ablöse €4.60m,19,1973-10-16,Retired,,,False,
Left-Back,left,,1990-01-07,Andy Hinchcliffe,178,106797,['England'],,: Ablöse €1.20m,24,1969-05-02,Retired,,,False,
Left-Back,left,,1993-02-02,Kenny Sansom,168,117195,['England'],,Coventry City,34,1958-09-26,Retired,,,False,
Right-Back,right,,1993-03-19,Paul Holmes,178,177266,['England'],,: Ablöse ?,25,1968-02-18,---,,,False,
Right-Back,right,,1991-01-07,Iain Jenkins,174,170392,"['Northern Ireland', 'England']",,: Ablöse -,20,1972-11-24,Retired,,,False,
Central Midfield,left,,1992-01-07,Preki,175,26847,"['United States', 'Serbia']",,St. Louis Storm (indoor),30,1963-06-24,Retired,,,False,
Central Midfield,,,1986-01-07,John Ebbrell,170,177250,['England'],,: Ablöse -,23,1969-01-10,Retired,,,False,
Central Midfield,right,,1987-01-16,Ian Snodin,178,177253,['England'],,: Ablöse €950k,29,1963-08-15,Retired,,,False,
Central Midfield,right,,1992-01-07,Barry Horne,178,177268,['Wales'],,Southampton FC,31,1962-05-18,Retired,,,False,
Central Midfield,,,1990-01-08,Billy Kenny,,237558,['England'],,: Ablöse -,19,1973-09-19,Retired,,,False,
Right Midfield,right,,1991-01-01,Robert Warzycha,175,177277,"['Poland', 'United States']",,Górnik Zabrze,29,1963-08-20,Retired,,,False,
Left Winger,left,,1998-01-03,Peter Beagrie,,138385,['England'],,Bradford City,27,1965-11-28,Retired,,,False,
Right Winger,,,1991-01-07,Mark Ward,168,177143,['England'],,: Ablöse ?,30,1962-10-10,Retired,,,False,
Second Striker,right,,1991-05-08,Peter Beardsley,173,102030,['England'],,: Ablöse €1.15m,32,1961-01-18,Retired,,,False,
Centre-Forward,left,,1991-11-20,Mo Johnston,180,29914,['Scotland'],,: Ablöse €2.25m,30,1963-04-13,Retired,,,False,
Centre-Forward,,,1988-02-08,Tony Cottee,170,107792,['England'],,: Ablöse €3.45m,27,1965-11-07,Retired,,,False,
Centre-Forward,,,1990-01-07,Stuart Barlow,178,177261,['England'],,Unknown,24,1968-07-16,Retired,,,False,
Centre-Forward,,,1992-08-14,Paul Rideout,180,177275,['England'],,: Ablöse €583k,28,1964-08-14,Retired,,,False,
