position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1990-01-07,John Lukic,193,28241,['England'],,: Ablöse €1.50m,32,1960-11-12,Retired,,,False,
Goalkeeper,right,,1993-04-22,Mark Beeney,193,107177,['England'],,: Ablöse €350k,25,1967-12-30,Retired,,,False,
Goalkeeper,,,1985-01-01,Mervyn Day,187,222734,['England'],,: Ablöse €50k,38,1955-06-26,Retired,,,False,
Centre-Back,right,,1991-01-07,David Wetherall,191,13615,['England'],,: Ablöse €180k,22,1971-03-14,Retired,,,False,
Centre-Back,right,,1991-01-07,Jon Newsome,188,107093,['England'],,: Ablöse €200k,22,1970-06-09,Retired,,,False,
Centre-Back,,,1989-01-07,Chris Fairclough,,175866,['England'],,: Ablöse ?,29,1964-12-04,Retired,,,False,
Centre-Back,,,1990-01-07,Chris Whyte,186,175891,['England'],,: Ablöse ?,31,1961-02-09,Retired,,,False,
Left-Back,left,,1992-10-20,Kevin Sharp,175,45489,"['England', 'Canada']",,AJ Auxerre U19,18,1974-09-19,Retired,,,False,
Left-Back,left,,1991-01-07,Tony Dorigo,175,101324,"['England', 'Australia']",,: Ablöse €1.48m,27,1965-12-31,Retired,,,False,
Left-Back,,,1989-01-02,Dylan Kerr,,170377,"['Malta', 'England']",,Unknown,26,1967-01-14,Retired,,,False,
Right-Back,,,1992-01-07,Rob Bowman,,176008,['England'],,Leeds United U18,17,1975-11-21,Retired,,,False,
Right-Back,right,,1993-11-03,David Kerslake,175,223238,['England'],,Swindon Town,27,1966-06-19,Retired,,,False,
Right-Back,right,,1989-01-07,Mel Sterland,177,223252,['England'],,: Ablöse ?,31,1961-01-10,Retired,,,False,
Right-Back,right,,1991-08-07,Ray Wallace,168,223257,['England'],,Southampton FC,23,1969-02-10,Retired,,,False,
Defensive Midfield,right,,1998-09-12,David Batty,173,3295,['England'],,Newcastle United,24,1968-02-12,Retired,,,False,
Central Midfield,left,,1988-06-13,Gary Speed,180,3459,['Wales'],,Leeds United U18,23,1969-08-09,---,,,False,
Central Midfield,both,,1990-02-07,Gary McAllister,186,10032,['Scotland'],,: Ablöse €100k,28,1964-12-25,Retired,,,False,
Central Midfield,right,,1992-01-07,Mark Tinkler,188,55427,['England'],,Leeds United U18,18,1974-10-24,Retired,,,False,
Central Midfield,left,,1991-01-07,Steve Hodge,185,101390,['England'],,: Ablöse €1.03m,30,1962-10-25,Retired,,,False,
Right Midfield,right,,1989-03-23,Gordon Strachan,168,116156,['Scotland'],,: Ablöse €200k,36,1957-09-02,Retired,,,False,
Attacking Midfield,,,1992-04-08,David Rocastle,175,175583,['England'],,: Ablöse €3.00m,26,1967-02-05,---,,,False,
Left Winger,left,,1992-01-07,Scott Sellars,173,175888,['England'],,Blackburn Rovers,27,1965-11-27,Retired,,,False,
Second Striker,right,,1992-06-02,Éric Cantona,187,12000,['France'],,: Ablöse €1.50m,27,1966-05-24,Retired,,,False,
Centre-Forward,right,,1992-10-20,Jamie Forrester,172,67378,['England'],,AJ Auxerre B,18,1974-01-11,Retired,,,False,
Centre-Forward,right,,1993-05-03,Noel Whelan,188,3315,['England'],,Leeds United U18,18,1974-12-30,Retired,,,False,
Centre-Forward,right,,1991-01-07,Rod Wallace,170,13803,['England'],,Southampton FC,23,1969-02-10,Retired,,,False,
Centre-Forward,right,,1993-01-01,Frank Strandli,186,172184,['Norway'],,: Ablöse €350k,21,1972-05-16,Retired,,,False,
Centre-Forward,,,1996-11-01,Lee Chapman,188,175862,['England'],,Ipswich Town,33,1959-05-12,Retired,,,False,
Centre-Forward,,,1989-01-07,Carl Shutt,180,175889,['England'],,: Ablöse free transfer,31,1961-10-10,Retired,,,False,
Centre-Forward,,,1990-08-02,Imre Varadi,175,223256,"['England', 'Hungary']",,: Ablöse €70k,33,1959-08-07,Retired,,,False,
