position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2008-01-07,Heurelho Gomes,191,19059,['Brazil'],2000000,: Ablöse €9.00m,31,1981-02-15,Retired,,,False,
Goalkeeper,right,,2011-01-07,Brad Friedel,191,3476,"['United States', 'England']",1000000,: Ablöse free transfer,41,1971-05-18,Retired,,,False,
Goalkeeper,right,,2009-01-26,Carlo Cudicini,185,3151,['Italy'],500000,: Ablöse free transfer,38,1973-06-09,Retired,,,False,
Centre-Back,right,,2010-01-01,Younès Kaboul,192,27114,"['France', 'Morocco']",15000000,: Ablöse €5.90m,26,1986-04-01,Retired,,,False,
Centre-Back,right,,2005-01-31,Michael Dawson,189,9988,['England'],11000000,: Ablöse €7.00m,28,1983-11-18,Retired,,,False,
Centre-Back,N/A,,2008-01-09,Vedran Corluka,,34393,['Croatia'],7500000,: Ablöse €13.75m,26,1986-05-02,Retired,,,False,
Centre-Back,left,,2009-06-08,Sébastien Bassong,187,33951,"['Cameroon', 'France']",4500000,Newcastle United,25,1986-09-07,Retired,,,False,
Centre-Back,right,,2009-01-07,Steven Caulker,191,121280,"['Sierra Leone', 'England']",4000000,: Ablöse -,20,1991-12-29,Retired,,,False,
Centre-Back,right,,2010-08-20,William Gallas,182,3156,"['France', 'Guadeloupe']",2500000,: Ablöse free transfer,34,1977-08-17,Retired,,,False,
Centre-Back,right,,1998-01-07,Ledley King,188,3360,"['England', 'Antigua and Barbuda']",2000000,: Ablöse -,31,1980-12-10,Retired,,,False,
Centre-Back,right,,2010-12-31,Bongani Khumalo,189,82215,"['South Africa', 'Eswatini']",1000000,: Ablöse €1.80m,25,1987-06-01,Retired,,,False,
Centre-Back,right,,2012-01-02,Ryan Nelsen,185,28878,['New Zealand'],750000,Blackburn Rovers,34,1977-10-18,Retired,,,False,
Left-Back,left,,2006-01-07,Benoît Assou-Ekotto,178,18310,"['Cameroon', 'France']",13000000,: Ablöse €5.00m,28,1984-03-24,Retired,,,False,
Left-Back,left,,2007-07-25,Danny Rose,173,50174,"['England', 'Jamaica']",3000000,Leeds United U18,21,1990-02-07,Retired,,,False,
Right-Back,right,,2009-07-22,Kyle Walker,183,95424,['England'],16000000,Sheffield United,22,1990-05-28,Burnley FC,,,False,
Right-Back,right,,2009-01-07,Kyle Naughton,181,66219,"['England', 'Ireland']",4000000,Sheffield United,23,1988-11-17,Without Club,,,False,
Right-Back,right,,2008-01-07,Adam Smith,174,61841,['England'],300000,: Ablöse -,21,1991-04-29,AFC Bournemouth,,,False,
