position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2010-01-07,Paddy Kenny,185,13524,"['Ireland', 'England']",1000000,Sheffield United,34,1978-05-17,Retired,,,False,
Goalkeeper,right,,2008-01-07,Radek Cerny,187,21010,['Czech Republic'],500000,: Ablöse free transfer,38,1974-02-18,Retired,,,False,
Goalkeeper,right,,2011-01-07,Brian Murphy,185,4190,['Ireland'],500000,Ipswich Town,29,1983-07-05,Retired,,,False,
Goalkeeper,right,,2009-01-07,Elvijs Putnins,188,120713,['Latvia'],50000,Queens Park Rangers U18,21,1991-12-06,Great Yarmouth Town FC,,,False,
Centre-Back,right,,2012-01-01,Nedum Onuoha,183,28810,"['England', 'Nigeria']",4000000,: Ablöse €4.70m,25,1986-12-11,Retired,,,False,
Centre-Back,right,,2011-08-31,Anton Ferdinand,185,3698,"['England', 'St. Lucia']",3500000,Sunderland AFC,27,1985-02-18,Retired,,,False,
Centre-Back,right,,2008-02-01,Matthew Connolly,188,34559,['England'],1500000,Arsenal FC Reserves,24,1987-09-24,Retired,,,False,
Centre-Back,left,,2008-01-07,Kaspars Gorkss,191,30379,['Latvia'],1000000,Blackpool FC,30,1981-06-11,Retired,,,False,
Centre-Back,left,,2010-01-07,Clint Hill,183,13583,['England'],750000,: Ablöse free transfer,33,1978-10-19,Retired,,,False,
Centre-Back,right,,2008-04-01,Fitz Hall,193,6580,['England'],750000,Wigan Athletic,31,1980-12-20,Retired,,,False,
Centre-Back,right,,2008-01-07,Peter Ramage,185,28801,"['England', 'Scotland']",750000,Newcastle United,28,1983-11-22,Retired,,,False,
Centre-Back,right,,2011-01-27,Danny Shittu,191,13736,['Nigeria'],750000,: Ablöse free transfer,31,1980-02-09,Retired,,,False,
Centre-Back,right,,2011-07-25,Danny Gabbidon,178,12709,"['Wales', 'Jamaica']",500000,: Ablöse free transfer,32,1979-08-08,Retired,,,False,
Centre-Back,right,,2011-01-08,Bruno Perone,191,67996,"['Brazil', 'Italy']",250000,Tombense Futebol Clube (MG),24,1987-06-07,Without Club,,,False,
Centre-Back,right,,2011-01-07,Michael Harriman,171,155233,"['Ireland', 'England']",,Queens Park Rangers U18,19,1992-10-23,Without Club,,,False,
Left-Back,left,,2012-01-24,Taye Taiwo,182,28922,['Nigeria'],6500000,AC Milan,27,1985-04-16,Retired,,,False,
Left-Back,left,,2011-01-08,Armand Traoré,184,33783,"['Senegal', 'France']",2500000,: Ablöse €1.35m,22,1989-08-10,Retired,,,False,
Right-Back,right,,2010-07-26,Bradley Orr,182,16091,['England'],1500000,: Ablöse ?,29,1982-01-11,Retired,,,False,
Right-Back,right,,2011-08-27,Luke Young,183,3271,['England'],1500000,: Ablöse €1.13m,32,1979-07-19,Retired,,,False,
Defensive Midfield,right,,2012-01-07,Samba Diakité,186,136589,"['Mali', 'France']",4500000,: Ablöse €4.00m,23,1989-01-24,Retired,,,False,
Defensive Midfield,right,,2010-01-07,Shaun Derry,177,14007,['England'],500000,: Ablöse free transfer,34,1977-06-12,Retired,,,False,
Central Midfield,right,,2010-05-08,Adel Taarabt,185,45287,"['Morocco', 'France']",7500000,: Ablöse €1.20m,23,1989-05-24,Sharjah FC,,,False,
Central Midfield,right,,2011-08-26,Joey Barton,180,3292,['England'],5000000,Newcastle United,29,1982-02-09,Retired,,,False,
Central Midfield,left,,2009-01-07,Alejandro Faurlín,185,88067,"['Argentina', 'Italy']",4500000,Instituto ACC,25,1986-09-08,Retired,,,False,
Central Midfield,right,,2007-10-30,Ákos Buzsáky,180,13878,['Hungary'],1000000,Plymouth Argyle,30,1982-07-05,Retired,,,False,
Central Midfield,both,,2003-01-07,Martin Rowlands,175,13734,"['Ireland', 'England']",750000,: Ablöse free transfer,33,1979-08-02,Retired,,,False,
Central Midfield,left,,2011-08-31,Jason Puncheon,173,47995,"['England', 'Jamaica']",750000,Southampton FC,26,1986-06-18,Retired,,,False,
Right Midfield,right,,2011-07-13,Kieron Dyer,170,3118,"['England', 'Antigua and Barbuda']",500000,: Ablöse free transfer,33,1978-12-29,Retired,,,False,
Left Midfield,left,,2008-02-01,Hogan Ephraim,175,31883,['England'],500000,: Ablöse €375k,24,1988-03-31,Retired,,,False,
Attacking Midfield,left,,2011-01-01,Petter Vaagan Moen,181,26422,['Norway'],950000,SK Brann,28,1984-05-02,Retired,,,False,
Left Winger,left,,2008-04-08,Lee Cook,177,13783,['England'],500000,Fulham FC,29,1982-03-08,Retired,,,False,
