position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2018-01-07,Rui Patrício,190,45026,['Portugal'],10000000,: Ablöse €18.00m,33,1988-02-15,Retired,,,False,
Goalkeeper,right,,2017-10-07,John Ruddy,192,29712,['England'],800000,: Ablöse free transfer,34,1986-10-24,Without Club,,,False,
Goalkeeper,right,,,Andreas Søndergaard,188,462820,['Denmark'],200000,,20,2001-01-17,Hobro IK,,,False,
Goalkeeper,right,,2020-07-27,Matija Sarkic,,293257,"['Montenegro', 'England']",100000,: Ablöse free transfer,23,1997-07-23,---,,,False,
Centre-Back,right,,2015-03-07,Conor Coady,185,128901,['England'],25000000,: Ablöse €2.80m,28,1993-02-25,Wrexham AFC,,,False,
Centre-Back,right,Knee injury - Return unknown,2018-01-07,Willy Boly,195,142310,"[""Cote d'Ivoire"", 'France']",14000000,FC Porto,30,1991-03-02,Without Club,,,False,
Centre-Back,left,,2016-08-30,Romain Saïss,188,204198,"['Morocco', 'France']",10000000,: Ablöse €4.00m,31,1990-03-26,Without Club,,,False,
Centre-Back,left,,2018-09-08,Maximilian Kilman,194,525247,"['England', 'Ukraine']",4500000,: Ablöse €4.75m,24,1997-05-23,West Ham United,,,False,
Centre-Back,right,,,Nigel Lonwijk,190,566043,"['Suriname', 'Netherlands']",,,18,2002-10-27,Maccabi Haifa,,,False,
Centre-Back,right,,,Christian Marques,188,539807,"['Portugal', 'Switzerland']",,,18,2003-01-15,CD Tondela,,,False,
Left-Back,left,,2021-09-07,Rayan Aït-Nouri,180,578391,"['Algeria', 'France']",18000000,Angers SCO,20,2001-06-06,Manchester City,,,False,
Left-Back,left,,2020-01-09,Marçal,178,137745,['Brazil'],1800000,: Ablöse €2.00m,32,1989-02-19,Botafogo de Futebol e Regatas,,,False,
Left-Back,left,,,Lewis Richards,182,571827,"['Ireland', 'England']",,,19,2001-10-15,Crawley Town,,,False,
Left-Back,left,,2022-01-07,Hugo Bueno,180,698678,['Spain'],,Wolverhampton Wanderers U21,18,2002-09-18,Wolverhampton Wanderers,,,False,
Right-Back,right,,2020-09-23,Nélson Semedo,179,231572,"['Portugal', 'Cape Verde']",28000000,FC Barcelona,27,1993-11-16,Fenerbahce,,,False,
Right-Back,both,,2019-01-31,Jonny Otto,175,175446,['Spain'],15000000,: Ablöse €21.00m,27,1994-03-03,Deportivo Alavés,,,False,
Right-Back,right,,2020-09-19,Ki-Jana Hoever,183,485583,"['Netherlands', 'Suriname']",7000000,: Ablöse €9.80m,19,2002-01-18,Wolverhampton Wanderers,,,False,
Right-Back,right,,2020-01-01,Oskar Buur,180,293283,['Denmark'],300000,Wolverhampton Wanderers U23,23,1998-03-31,Lyngby Boldklub,,,False,
Defensive Midfield,right,,2017-08-07,Rúben Neves,183,225161,['Portugal'],45000000,FC Porto,24,1997-03-13,Al-Hilal SFC,,,False,
Defensive Midfield,right,,2019-01-07,Leander Dendoncker,188,168157,['Belgium'],30000000,: Ablöse €13.80m,26,1995-04-15,Without Club,,,False,
Defensive Midfield,right,,2020-10-09,Vitinha,170,487469,['Portugal'],7000000,FC Porto,21,2000-02-13,Paris Saint-Germain,,,False,
Defensive Midfield,right,,2021-01-01,Owen Otasowie,191,511815,"['United States', 'England']",1500000,Wolverhampton Wanderers U23,20,2001-06-01,Without Club,,,False,
Central Midfield,right,,2018-07-24,João Moutinho,170,29364,['Portugal'],4000000,: Ablöse €5.60m,34,1986-08-09,SC Braga,,,False,
Central Midfield,right,,,Taylor Perry,180,502073,['England'],,,19,2001-07-15,Exeter City,,,False,
Central Midfield,right,,2021-01-07,Luke Cundle,171,532541,['England'],,Wolverhampton Wanderers U23,19,2002-04-26,Millwall FC,,,False,
Left Midfield,left,,2018-01-07,Rúben Vinagre,174,357158,['Portugal'],5000000,: Ablöse €2.25m,22,1999-09-04,Legia Warszawa,,,False,
Attacking Midfield,right,,2017-01-01,Morgan Gibbs-White,171,429014,"['England', 'Jamaica']",7000000,Wolverhampton Wanderers U18,21,2000-01-27,Nottingham Forest,,,False,
Attacking Midfield,right,,,Meritan Shabani,185,379980,['Germany'],300000,,22,1999-03-15,AC Bellinzona,,,False,
Left Winger,right,,2018-01-07,Diogo Jota,178,340950,['Portugal'],45000000,: Ablöse €14.00m,24,1996-04-12,---,,,False,
Left Winger,right,,2020-01-30,Daniel Podence,170,256977,['Portugal'],25000000,: Ablöse €19.60m,25,1995-10-21,Al-Shabab FC,,,False,
Right Winger,left,,2019-02-08,Pedro Neto,174,487465,['Portugal'],35000000,: Ablöse €17.90m,21,2000-09-03,Chelsea FC,,,False,
Right Winger,right,,2018-08-08,Adama Traoré,178,204103,"['Spain', 'Mali']",30000000,: Ablöse €20.00m,25,1996-01-25,Without Club,,,False,
Right Winger,left,,,Theo Corbeanu,190,568535,"['Canada', 'Romania']",500000,,19,2002-05-17,Toronto FC,,,False,
Centre-Forward,right,,2026-01-07,Raúl Jiménez,188,206040,['Mexico'],28000000,Fulham FC,30,1991-05-05,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2020-05-09,Fábio Silva,185,505653,['Portugal'],25000000,FC Porto,18,2002-07-19,Borussia Dortmund,,,False,
Centre-Forward,right,,2021-01-23,Willian José,186,122155,"['Brazil', 'Spain']",18000000,Real Sociedad,29,1991-11-23,Esporte Clube Bahia,,,False,
Centre-Forward,right,,2019-07-30,Patrick Cutrone,183,265078,['Italy'],9000000,AC Milan,23,1998-03-01,AC Monza,,,False,
Centre-Forward,right,,2019-06-08,Renat Dadashov,188,335461,"['Azerbaijan', 'Germany']",300000,GD Estoril Praia,22,1999-05-17,Without Club,,,False,
