position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2020-01-07,Robert Sánchez,197,403151,"['Spain', 'England']",8000000,Brighton & Hove Albion U23,23,1997-11-18,Chelsea FC,,,False,
Goalkeeper,right,,2017-01-07,Mathew Ryan,184,128969,"['Australia', 'Scotland']",6000000,Valencia CF,29,1992-08-04,Without Club,,,False,
Goalkeeper,right,,2018-01-07,Jason Steele,188,73564,"['England', 'Scotland']",800000,Sunderland AFC,30,1990-08-18,Brighton & Hove Albion,,,False,
Goalkeeper,left,,2014-01-07,Christian Walton,195,208379,['England'],800000,Brighton & Hove Albion U18,25,1995-09-11,Ipswich Town,,,False,
Goalkeeper,right,,2022-07-29,Tom McGill,185,406556,"['Canada', 'England']",,Brighton & Hove Albion U21,21,2000-03-25,Brighton & Hove Albion,,,False,
Centre-Back,right,Team captain,2010-01-07,Lewis Dunk,192,148153,['England'],25000000,: Ablöse -,29,1991-11-21,Brighton & Hove Albion,,,False,
Centre-Back,right,,2019-03-08,Adam Webster,190,212847,['England'],18000000,Bristol City,26,1995-04-01,Without Club,,,False,
Centre-Back,right,,2016-08-26,Shane Duffy,193,119269,"['Ireland', 'Northern Ireland']",5000000,Blackburn Rovers,29,1992-01-01,Without Club,,,False,
Centre-Back,left,,2018-09-08,Dan Burn,201,134270,['England'],5000000,Wigan Athletic,29,1992-09-05,Newcastle United,,,False,
Centre-Back,left,,2019-01-07,Matt Clarke,185,307497,['England'],3000000,Portsmouth FC,24,1996-09-22,Derby County,,,False,
Centre-Back,right,,2018-08-08,Leo Østigård,183,367284,['Norway'],3000000,Molde FK,21,1999-11-28,Genoa CFC,,,False,
Centre-Back,right,,,Lars Dendoncker,188,369098,['Belgium'],,,20,2001-03-04,Retired,,,False,
Left-Back,right,,2020-04-10,Michal Karbownik,175,401604,['Poland'],5000000,Legia Warszawa,20,2001-03-13,Basaksehir FK,,,False,
Left-Back,left,,2018-05-07,Bernardo,186,364258,['Brazil'],4000000,: Ablöse €10.00m,26,1995-05-14,TSG 1899 Hoffenheim,,,False,
Left-Back,left,,2021-01-07,Haydon Roberts,184,533523,['England'],500000,Brighton & Hove Albion U23,19,2002-10-05,Reading FC,,,False,
Left-Back,left,,,Alex Cochrane,173,392773,['England'],250000,,21,2000-04-21,Birmingham City,,,False,
Right-Back,right,,2018-01-07,Ben White,186,335721,['England'],28000000,Brighton & Hove Albion U23,23,1997-08-10,Arsenal FC,,,False,
Right-Back,right,,2020-01-31,Tariq Lamptey,163,504148,"['Ghana', 'England']",18000000,Chelsea FC U23,20,2000-09-30,Queens Park Rangers,,,False,
Right-Back,right,,2020-07-29,Joël Veltman,184,111195,['Netherlands'],6000000,: Ablöse €1.00m,29,1992-01-15,Without Club,,,False,
Right-Back,right,,,Romaric Yapi,180,536521,"['France', ""Cote d'Ivoire""]",,,20,2000-07-13,FC Lahti,,,False,
Defensive Midfield,right,,2018-07-17,Yves Bissouma,182,410425,"['Mali', ""Cote d'Ivoire""]",25000000,LOSC Lille,24,1996-08-30,Without Club,,,False,
