position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2016-07-19,Nick Pope,198,192080,['England'],15000000,Charlton Athletic,29,1992-04-19,Newcastle United,,,False,
Goalkeeper,left,,2019-02-08,Bailey Peacock-Farrell,194,410436,"['Northern Ireland', 'England']",1000000,Leeds United,24,1996-10-29,Blackpool FC,,,False,
Goalkeeper,left,,2020-08-14,Will Norris,195,285033,['England'],400000,Wolverhampton Wanderers,27,1993-12-08,Salford City,,,False,
Centre-Back,right,,2016-01-02,James Tarkowski,185,173504,"['England', 'Poland']",25000000,: Ablöse €4.00m,28,1992-11-19,Everton FC,,,False,
Centre-Back,left,,2018-05-08,Ben Gibson,185,128904,['England'],7000000,: Ablöse €16.90m,28,1993-01-15,Stoke City,,,False,
Centre-Back,left,,2012-01-17,Ben Mee,180,74810,['England'],6000000,: Ablöse ?,31,1989-09-21,Retired,,,False,
Centre-Back,right,,2010-01-01,Kevin Long,188,111114,['Ireland'],1000000,Cork City FC,30,1990-08-18,Waterford FC,,,False,
Centre-Back,right,Knee injury - Return unknown,2020-01-07,Jimmy Dunne,191,396174,"['Ireland', 'Northern Ireland']",600000,FC Burnley U23,23,1997-10-19,Queens Park Rangers,,,False,
Centre-Back,right,,,Richard Nartey,183,396861,"['England', 'Ghana']",200000,,22,1998-06-09,Without Club,,,False,
Centre-Back,right,,2021-01-07,Bobby Thomas,186,788283,['England'],200000,FC Burnley U23,20,2001-01-30,Coventry City,,,False,
Left-Back,left,,2017-06-07,Charlie Taylor,183,195633,['England'],4000000,Leeds United,27,1993-09-18,Derby County,,,False,
Left-Back,left,,2019-08-07,Erik Pieters,183,43763,['Netherlands'],1500000,: Ablöse €1.10m,32,1988-07-08,Retired,,,False,
Left-Back,left,,,Anthony Glennon,181,503683,['England'],250000,,21,1999-11-26,Without Club,,,False,
Right-Back,right,,2015-01-07,Matthew Lowton,180,102258,['England'],2500000,: Ablöse €1.40m,32,1989-09-06,Precision FC,,,False,
Right-Back,right,,2017-07-25,Phil Bardsley,180,15773,"['Scotland', 'England']",300000,: Ablöse €840k,36,1985-06-28,Retired,,,False,
Defensive Midfield,right,,2017-11-07,Jack Cork,185,40613,['England'],5000000,: Ablöse €9.10m,32,1989-06-25,Burnley FC U21,,,False,
Defensive Midfield,right,,2017-01-31,Ashley Westwood,174,91317,['England'],5000000,: Ablöse €5.80m,31,1990-01-04,Charlotte FC,,,False,
Central Midfield,right,,2020-01-30,Josh Brownhill,179,293569,['England'],7000000,Bristol City,25,1995-12-19,Al-Shabab FC,,,False,
Central Midfield,right,,2020-09-24,Dale Stephens,185,49755,['England'],2500000,Brighton & Hove Albion,32,1989-12-06,Retired,,,False,
Central Midfield,right,,2020-01-08,Josh Benson,175,397102,['England'],400000,FC Burnley U23,21,1999-05-12,Without Club,,,False,
Central Midfield,right,,,Mace Goodridge,180,382552,['England'],200000,,21,1999-09-13,Retired,,,False,
Right Midfield,right,,,Lewis Richardson,178,657863,['England'],200000,,18,2003-07-02,Boreham Wood FC,,,False,
Left Midfield,left,,2017-01-31,Robbie Brady,176,128229,['Ireland'],3000000,: Ablöse €15.10m,29,1992-01-14,Without Club,,,False,
Attacking Midfield,left,,,Anthony Gomez-Mancini,183,677311,"['France', 'Spain']",250000,,20,2001-06-04,Without Club,,,False,
Left Winger,left,,2018-01-07,Dwight McNeil,183,584769,"['England', 'Jamaica']",22000000,FC Burnley U23,21,1999-11-22,Everton FC,,,False,
Right Winger,left,,2016-07-19,Jóhann Berg Gudmundsson,186,89231,['Iceland'],3000000,Charlton Athletic,30,1990-10-27,Without Club,,,False,
Right Winger,right,,,Max Thompson,182,598958,['England'],,,19,2002-09-02,Without Club,,,False,
Centre-Forward,right,,2017-08-21,Chris Wood,191,108725,['New Zealand'],8000000,Leeds United,29,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,Ankle injury - Return unknown,2019-09-07,Jay Rodríguez,185,53360,"['England', 'Spain']",4000000,West Bromwich Albion,31,1989-07-29,Without Club,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],3500000,Norwich City,31,1989-10-30,Without Club,,,False,
Centre-Forward,right,,2018-07-08,Matej Vydra,180,101500,['Czech Republic'],3000000,Derby County,29,1992-01-05,FC Viktoria Plzen,,,False,
Centre-Forward,right,,,Joel Mumbongo,188,381156,"['Sweden', 'DR Congo']",300000,,22,1999-09-01,Without Club,,,False,
