position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2004-03-22,Maik Taylor,193,3723,"['Northern Ireland', 'Germany']",2750000,Fulham FC,36,1971-04-09,Retired,,,False,
Goalkeeper,right,,2003-01-07,Colin Doyle,196,28728,['Ireland'],700000,Birmingham City U18,23,1985-12-06,Retired,,,False,
Goalkeeper,right,,2007-01-07,Richard Kingston,183,7125,"['Ghana', 'Türkiye']",500000,: Ablöse free transfer,30,1978-06-13,Retired,,,False,
Goalkeeper,,,2015-01-07,Adam Legzdins,190,43858,"['England', 'Latvia']",100000,Leyton Orient,21,1986-11-28,Retired,,,False,
Centre-Back,both,,2007-03-08,Liam Ridgewell,188,4070,['England'],3750000,: Ablöse €3.00m,23,1984-07-21,Retired,,,False,
Centre-Back,left,,2007-01-08,Rafael,182,5640,"['Brazil', 'France']",3500000,: Ablöse €500k,27,1980-12-17,Retired,,,False,
Centre-Back,both,,2006-01-07,Radhi Jaïdi,192,19310,"['Tunisia', 'England']",1750000,: Ablöse €3.25m,32,1975-08-30,Retired,,,False,
Centre-Back,right,,2004-01-01,Martin Taylor,195,3822,['England'],1000000,Blackburn Rovers,28,1979-09-11,Retired,,,False,
Centre-Back,right,,2007-01-07,Krystian Pearce,185,62331,"['Barbados', 'England']",100000,Birmingham City U18,18,1990-05-01,Retired,,,False,
Left-Back,left,,2007-03-08,Franck Queudrue,183,3711,['France'],3250000,Fulham FC,29,1978-08-27,Retired,,,False,
Left-Back,left,,2008-01-01,David Murphy,185,3868,['England'],2250000,Hibernian FC,24,1984-01-03,Retired,,,False,
Right-Back,right,,2006-01-07,Stephen Kelly,184,12125,['Ireland'],2250000,: Ablöse €1.60m,24,1983-06-09,Retired,,,False,
Right-Back,right,,2007-01-07,Stuart Parnaby,178,3866,['England'],1500000,: Ablöse free transfer,25,1982-07-19,Retired,,,False,
Defensive Midfield,left,,2005-01-07,Mehdi Nafti,179,7862,"['Tunisia', 'France']",2500000,Racing Santander,29,1978-11-28,Retired,,,False,
Central Midfield,right,,2007-01-07,Fabrice Muamba,188,35586,"['England', 'DR Congo']",4500000,: Ablöse €6.00m,20,1988-06-04,Retired,,,False,
Central Midfield,right,,2007-01-31,Sebastian Larsson,178,31720,['Sweden'],4000000,: Ablöse €1.50m,23,1985-06-06,Retired,,,False,
Central Midfield,right,,2009-01-07,Jordon Mutch,184,57207,['England'],,Birmingham City U18,16,1991-02-12,Without Club,,,False,
Right Midfield,right,,2002-08-03,Damien Johnson,175,3940,['Northern Ireland'],1250000,Blackburn Rovers,29,1978-11-18,Retired,,,False,
Attacking Midfield,left,,2007-01-07,Olivier Kapo,184,5438,"['France', ""Cote d'Ivoire""]",4000000,: Ablöse €2.30m,27,1980-09-27,Retired,,,False,
Left Winger,left,,2008-01-18,James McFadden,178,9956,['Scotland'],8000000,: Ablöse €7.50m,25,1983-04-14,Retired,,,False,
Left Winger,left,,2006-08-16,Gary McSheffrey,173,25383,['England'],4250000,Coventry City,25,1982-08-13,Retired,,,False,
Left Winger,right,,2007-01-07,Daniël de Ridder,180,15894,"['Netherlands', 'Israel']",2000000,: Ablöse free transfer,24,1984-06-03,Retired,,,False,
Centre-Forward,right,,2006-01-07,Cameron Jerome,185,35855,"['England', 'Grenada']",5500000,: Ablöse €4.45m,21,1986-08-14,FC Newsome,,,False,
Centre-Forward,N/A,,2005-01-07,Mikael Forssell,,3127,"['Finland', 'Germany']",4750000,: Ablöse €4.50m,27,1981-03-15,Retired,,,False,
Centre-Forward,right,,2008-01-21,Mauro Zárate,175,26456,"['Argentina', 'Chile']",4000000,: Ablöse free transfer,21,1987-03-18,Retired,,,False,
Centre-Forward,right,,2007-01-07,Garry O'Connor,186,15708,['Scotland'],3250000,: Ablöse €4.00m,25,1983-07-05,Retired,,,False,
