position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2007-10-08,Scott Carson,188,14555,['England'],5250000,: Ablöse free transfer,22,1985-03-09,Retired,,,False,
Goalkeeper,right,,2003-01-07,Thomas Sörensen,196,3473,['Denmark'],2500000,Sunderland AFC,32,1976-12-06,Retired,,,False,
Goalkeeper,right,,2005-01-07,Stuart Taylor,198,3190,['England'],900000,: Ablöse free transfer,27,1980-11-28,Retired,,,False,
Centre-Back,right,,2001-07-18,Olof Mellberg,187,3098,['Sweden'],7500000,Racing Santander,30,1977-03-09,Retired,,,False,
Centre-Back,right,,2007-08-29,Zat Knight,198,4012,['England'],6500000,Fulham FC,28,1980-02-05,Retired,,,False,
Centre-Back,left,,2004-01-07,Martin Laursen,190,3503,['Denmark'],5250000,AC Milan,30,1977-07-26,Retired,,,False,
Centre-Back,right,,2008-03-07,Curtis Davies,188,18227,"['Sierra Leone', 'England']",3500000,West Bromwich Albion,23,1985-03-15,Retired,,,False,
Left-Back,left,,2005-08-30,Wilfred Bouma,181,4338,"['Netherlands', 'Suriname']",5250000,: Ablöse €4.70m,30,1978-06-15,Retired,,,False,
Left-Back,left,,2006-01-07,Stephen O'Halloran,180,54130,['Ireland'],200000,: Ablöse -,20,1987-11-29,Retired,,,False,
Right-Back,both,Hip flexor problems - Return unknown,2021-01-07,Ashley Young,175,14086,"['England', 'Jamaica']",9250000,Inter Milan,22,1985-09-07,Retired,,,False,
Defensive Midfield,left,,1998-01-07,Gareth Barry,184,3291,['England'],10500000,: Ablöse -,27,1981-02-23,Retired,,,False,
Central Midfield,right,,2007-05-07,Nigel Reo-Coker,175,14060,"['England', 'Sierra Leone']",9000000,: Ablöse €12.50m,24,1984-05-14,Retired,,,False,
Central Midfield,right,,2006-08-30,Stiliyan Petrov,180,3252,['Bulgaria'],7250000,: Ablöse €10.00m,28,1979-05-07,Retired,,,False,
Central Midfield,right,,2006-01-01,Craig Gardner,176,37171,['England'],2250000,: Ablöse -,21,1986-11-25,Retired,,,False,
Central Midfield,right,,2006-01-07,Isaiah Osbourne,188,45276,"['England', 'Jamaica']",500000,: Ablöse -,20,1987-05-11,Barwell FC,,,False,
Attacking Midfield,right,,2007-01-31,Shaun Maloney,171,9508,"['Scotland', 'England']",4250000,: Ablöse €1.50m,25,1983-01-24,Retired,,,False,
Attacking Midfield,N/A,,2005-01-07,Patrik Berger,,3218,['Czech Republic'],900000,: Ablöse free transfer,34,1973-10-11,Retired,,,False,
Attacking Midfield,right,,2007-01-08,Moustapha Salifou,180,1778,['Togo'],500000,FC Wil 1900,25,1983-01-06,FC Dreistern Neutrudering,,,False,
Left Winger,right,,2008-01-30,Wayne Routledge,170,14066,"['England', 'Jamaica']",1750000,: Ablöse €1.70m,23,1985-07-01,Retired,,,False,
Centre-Forward,right,,2005-01-07,Gabriel Agbonlahor,183,37148,"['England', 'Nigeria']",8750000,: Ablöse -,21,1986-10-13,Retired,,,False,
Centre-Forward,right,,2007-01-22,John Carew,196,3570,['Norway'],8250000,: Ablöse ?,28,1979-05-09,Retired,,,False,
Centre-Forward,,,2003-01-07,Luke Moore,180,4075,"['England', 'Jamaica']",3750000,: Ablöse -,22,1986-02-13,Retired,,,False,
Centre-Forward,right,,2007-07-17,Marlon Harewood,185,10011,"['England', 'Barbados']",3750000,: Ablöse €5.50m,28,1979-08-25,Retired,,,False,
Centre-Forward,right,,2008-01-07,Nathan Delfouneso,186,62642,"['England', 'Nigeria']",100000,: Ablöse -,17,1991-02-02,Retired,,,False,
