position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-10-01,Antti Niemi,186,3101,['Finland'],4750000,Southampton FC,36,1972-05-31,Retired,,,False,
Goalkeeper,N/A,,2007-08-23,Kasey Keller,,3608,['United States'],800000,Borussia Mönchengladbach,38,1969-11-29,Retired,,,False,
Goalkeeper,right,,2005-01-08,Tony Warner,193,10259,"['Trinidad and Tobago', 'England']",600000,: Ablöse free transfer,34,1974-11-05,Retired,,,False,
Goalkeeper,left,,2004-01-07,Ricardo Batista,192,24846,"['Angola', 'Portugal']",400000,Vitória Setúbal FC U19,21,1986-11-19,Casa Pia AC,,,False,
Centre-Back,right,,2008-01-18,Brede Hangeland,199,25553,"['Norway', 'United States']",4500000,: Ablöse €3.30m,27,1981-06-20,Retired,,,False,
Centre-Back,left,,2003-01-13,Carlos Bocanegra,183,15829,"['United States', 'Mexico']",4000000,: Ablöse free transfer,29,1979-05-25,Retired,,,False,
Centre-Back,right,,2007-01-07,Aaron Hughes,183,3580,['Northern Ireland'],2750000,: Ablöse €1.50m,28,1979-08-11,Retired,,,False,
Centre-Back,left,,2007-08-31,Dejan Stefanovic,180,4308,['Serbia'],1500000,: Ablöse €1.50m,33,1974-10-28,Retired,,,False,
Centre-Back,right,,2006-11-07,Gabriel Zakuani,186,41990,"['DR Congo', 'England']",600000,Leyton Orient,22,1986-05-31,Retired,,,False,
Centre-Back,right,,2004-01-23,Ian Pearce,191,3879,['England'],600000,: Ablöse €590k,34,1974-07-05,Retired,,,False,
Centre-Back,left,,2008-01-01,Toni Kallio,194,37181,['Finland'],600000,BSC Young Boys,29,1978-09-08,Retired,,,False,
Centre-Back,right,,2007-01-08,Adrian Leijer,190,43163,"['Australia', 'England']",500000,Melbourne Victory,22,1986-03-25,Retired,,,False,
Centre-Back,right,,2005-01-07,Philippe Christanval,189,6741,"['France', 'Guadeloupe']",400000,: Ablöse free transfer,29,1978-08-31,Retired,,,False,
Left-Back,left,,2007-07-13,Paul Konchesky,178,3296,['England'],3000000,: Ablöse €4.00m,27,1981-05-15,Retired,,,False,
Left-Back,left,,2007-01-08,Nathan Ashton,175,34065,['England'],100000,Charlton Athletic,21,1987-01-30,Without Club,,,False,
Right-Back,right,,2004-01-01,Moritz Volz,179,4048,['Germany'],3000000,: Ablöse €1.00m,25,1983-01-21,Retired,,,False,
Right-Back,right,,2006-01-08,Elliot Omozusi,179,47844,"['England', 'Nigeria']",1000000,Fulham FC U18,19,1988-12-15,Without Club,,,False,
Defensive Midfield,right,,2007-01-27,Aleksey Smertin,174,5379,['Russia'],4000000,: Ablöse free transfer,33,1975-01-05,Retired,,,False,
Defensive Midfield,right,,2016-02-18,Chris Baird,185,4115,['Northern Ireland'],3500000,Derby County,26,1982-02-25,Retired,,,False,
Defensive Midfield,right,,2006-01-01,Simon Elliott,183,26831,['New Zealand'],250000,: Ablöse free transfer,34,1974-10-06,Retired,,,False,
Central Midfield,right,,2007-01-07,Steven Davis,172,28973,['Northern Ireland'],4500000,: Ablöse €5.90m,23,1985-01-01,Retired,,,False,
Central Midfield,N/A,,2008-01-22,Leon Andreasen,,22837,['Denmark'],4000000,SV Werder Bremen,25,1983-04-23,Retired,,,False,
Central Midfield,right,,2006-01-07,Jimmy Bullard,178,13510,"['England', 'Germany']",3500000,Wigan Athletic,29,1978-10-23,Retired,,,False,
Central Midfield,right,,2007-08-31,Danny Murphy,177,3221,['England'],2500000,: Ablöse free transfer,31,1977-03-18,Retired,,,False,
Central Midfield,left,,2004-01-07,Michael Timlin,177,28951,"['Ireland', 'England']",250000,Fulham FC U18,23,1985-03-19,Retired,,,False,
Right Midfield,right,,2007-01-24,Simon Davies,178,4056,['Wales'],3500000,: Ablöse free transfer,28,1979-10-23,Retired,,,False,
Attacking Midfield,both,,2008-01-31,Jari Litmanen,182,4675,['Finland'],400000,Malmö FF,37,1971-02-20,Kalev Tallinn III,,,False,
Attacking Midfield,right,,2007-01-07,Wayne Brown,175,61566,['England'],,Fulham FC U18,19,1988-06-08,Colliers Wood United,,,False,
Left Winger,left,,2007-07-19,Lee Cook,177,13783,['England'],2000000,: Ablöse €3.75m,25,1982-03-08,Retired,,,False,
Right Winger,both,,2007-01-07,Diomansy Kamara,184,6053,"['Senegal', 'France']",5000000,West Bromwich Albion,27,1980-08-11,Retired,,,False,
Right Winger,left,,2007-08-08,Hamer Bouazza,178,36793,"['Algeria', 'France']",4250000,Watford FC,23,1985-02-22,Retired,,,False,
Right Winger,both,,2007-01-08,Ki-hyeon Seol,187,9606,"['Korea, South']",2250000,Reading FC,29,1979-08-01,Retired,,,False,
Second Striker,right,,2014-01-01,Clint Dempsey,185,27577,['United States'],4250000,: Ablöse ?,25,1983-09-03,Retired,,,False,
Centre-Forward,right,,2007-07-13,David Healy,173,14021,['Northern Ireland'],3500000,Leeds United,28,1979-05-08,Retired,,,False,
Centre-Forward,right,,2008-01-23,Eddie Johnson,183,38773,['United States'],2500000,: Ablöse €2.50m,24,1984-03-31,Retired,,,False,
Centre-Forward,right,,2008-01-31,Erik Nevland,178,13711,['Norway'],2500000,: Ablöse €3.00m,30,1977-10-11,Retired,,,False,
Centre-Forward,right,,2004-01-01,Collins John,185,4694,"['Netherlands', 'Liberia']",1500000,: Ablöse €3.50m,22,1985-10-17,Retired,,,False,
Centre-Forward,right,,2004-01-20,Brian McBride,183,3469,['United States'],800000,: Ablöse €800k,36,1972-06-19,Retired,,,False,
