position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,N/A,,1997-02-21,Mark Schwarzer,,3357,"['Australia', 'Germany']",3750000,Bradford City,35,1972-06-10,Retired,,,False,
Goalkeeper,right,,2003-01-07,Ross Turnbull,193,29159,['England'],650000,Middlesbrough FC U18,23,1985-04-01,Retired,,,False,
Goalkeeper,left,,2000-01-07,Brad Jones,194,4042,"['Australia', 'England']",450000,Middlesbrough FC U18,26,1982-03-19,Retired,,,False,
Centre-Back,left,,2005-01-07,Emanuel Pogatetz,191,1094,['Austria'],5000000,Bayer 04 Leverkusen,25,1983-01-16,Retired,,,False,
Centre-Back,N/A,,2006-08-31,Robert Huth,,2998,['Germany'],4000000,: Ablöse €8.90m,23,1984-08-18,Retired,,,False,
Centre-Back,right,,2003-01-31,Chris Riggott,183,3782,['England'],2750000,: Ablöse €2.23m,27,1980-01-09,Retired,,,False,
Centre-Back,right,,2006-01-01,David Wheater,196,29199,['England'],2500000,Middlesbrough FC U18,21,1987-02-14,Retired,,,False,
Centre-Back,right,,2004-01-07,Matthew Bates,178,29149,['England'],500000,Middlesbrough FC U18,21,1986-10-12,Retired,,,False,
Centre-Back,right,,2006-01-07,Seb Hines,188,47839,"['England', 'United States']",200000,Middlesbrough FC U18,20,1988-05-29,Retired,,,False,
Centre-Back,left,,2007-01-07,Jonathan Grounds,185,57490,['England'],200000,Middlesbrough FC U18,20,1988-02-02,Retired,,,False,
Left-Back,left,,2005-01-07,Andrew Taylor,178,29158,['England'],2000000,Middlesbrough FC U18,21,1986-01-08,Retired,,,False,
Right-Back,right,,2007-07-26,Luke Young,183,3271,['England'],4750000,Charlton Athletic,28,1979-07-19,Retired,,,False,
Right-Back,right,,2004-01-07,Tony McMahon,180,29154,['England'],250000,Middlesbrough FC U18,22,1986-03-24,Retired,,,False,
Defensive Midfield,right,,2002-05-08,George Boateng,176,3358,"['Netherlands', 'Ghana']",5250000,: Ablöse €6.90m,32,1975-05-09,Retired,,,False,
Defensive Midfield,right,,2006-01-01,Lee Cattermole,178,37363,['England'],2000000,Middlesbrough FC U18,20,1988-03-21,Retired,,,False,
Defensive Midfield,both,,2007-01-08,Mohamed Shawky,181,38176,['Egypt'],950000,: Ablöse €950k,26,1981-05-10,Retired,,,False,
Central Midfield,right,,2007-08-31,Gary O'Neil,174,3995,['England'],6000000,: Ablöse €7.50m,25,1983-05-18,Retired,,,False,
Central Midfield,right,,2005-01-09,Fábio Rochemback,181,7606,['Brazil'],5000000,FC Barcelona,26,1981-10-12,Retired,,,False,
Central Midfield,left,,2006-07-26,Julio Arca,175,3280,"['Argentina', 'Italy']",3000000,Sunderland AFC,27,1981-01-31,Retired,,,False,
Central Midfield,right,,2008-01-01,Josh Walker,180,39930,['England'],50000,Middlesbrough FC U18,19,1989-02-21,Retired,,,False,
Right Midfield,right,,2004-01-07,Gaizka Mendieta,173,7603,['Spain'],400000,: Ablöse free transfer,34,1974-03-27,Retired,,,False,
Left Midfield,left,,2015-07-16,Stewart Downing,180,4063,['England'],9000000,: Ablöse €7.90m,23,1984-07-22,Retired,,,False,
Left Winger,N/A,,2007-01-07,Tuncay Şanlı,,6934,['Türkiye'],9000000,Fenerbahce,26,1982-01-16,Retired,,,False,
Right Winger,left,Suspended – cross-competition,2005-01-07,Adam Johnson,182,31579,['England'],1500000,Middlesbrough FC U18,20,1987-07-14,Retired,,,False,
Right Winger,both,,2007-01-07,Graeme Owens,178,47840,['England'],100000,Middlesbrough FC U18,20,1988-01-05,Retired,,,False,
Centre-Forward,right,,2008-01-01,Afonso Alves,185,18758,['Brazil'],13000000,: Ablöse €17.00m,27,1981-01-30,Retired,,,False,
Centre-Forward,both,,2007-01-08,Mido,188,4329,['Egypt'],5750000,: Ablöse €8.80m,25,1983-02-23,Retired,,,False,
Centre-Forward,right,,2007-01-07,Jérémie Aliadière,183,3266,"['France', 'Algeria']",3750000,: Ablöse €3.00m,25,1983-03-30,Retired,,,False,
Centre-Forward,right,,2007-01-01,Dong-gook Lee,185,688,"['Korea, South']",1500000,Pohang Steelers,29,1979-04-29,Retired,,,False,
Centre-Forward,right,,2006-01-01,Tom Craddock,178,39926,['England'],300000,Middlesbrough FC U18,21,1986-10-14,Retired,,,False,
