position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2021-07-15,José Sá,192,249994,['Portugal'],7000000,: Ablöse €8.00m,32,1993-01-17,Wolverhampton Wanderers,,,False,
Goalkeeper,right,,2024-08-30,Sam Johnstone,193,110864,['England'],6000000,Crystal Palace,32,1993-03-25,Wolverhampton Wanderers,,,False,
Goalkeeper,,,2023-01-25,Daniel Bentley,193,136401,['England'],1500000,Bristol City,31,1993-07-13,Wolverhampton Wanderers,,,False,
Goalkeeper,right,,2023-03-07,Tom King,194,215810,"['Wales', 'England']",200000,Northampton Town,30,1995-09-03,Everton FC,,,False,
Centre-Back,left,Team captain,2020-02-09,Toti,187,606718,"['Portugal', 'Guinea-Bissau']",28000000,GD Estoril Praia,26,1999-01-16,Wolverhampton Wanderers,,,False,
Centre-Back,right,,2025-09-01,Emmanuel Agbadou,185,683895,"[""Cote d'Ivoire""]",20000000,Stade Reims,28,1997-06-17,Besiktas JK,,,False,
Centre-Back,right,,2023-08-31,Santiago Bueno,191,438001,"['Uruguay', 'Italy']",10000000,Girona FC,26,1998-09-11,Wolverhampton Wanderers,,,False,
Centre-Back,right,,2025-03-02,Nasser Djiga,192,862297,"['Burkina Faso', 'Serbia']",10000000,Red Star Belgrade,22,2002-11-15,Wolverhampton Wanderers,,,False,
Centre-Back,right,,2021-01-07,Yerson Mosquera,188,716276,['Colombia'],8000000,Atlético Nacional,24,2001-02-05,Wolverhampton Wanderers,,,False,
Centre-Back,left,,,Bastien Meupiyou,191,955253,"['France', 'Cameroon']",2500000,,19,2006-03-19,FC Alverca,,,False,
Centre-Back,right,,2023-01-22,Craig Dawson,188,121477,['England'],1500000,West Ham United,35,1990-06-05,Without Club,,,False,
Right-Back,right,,2020-09-23,Nélson Semedo,179,231572,"['Portugal', 'Cape Verde']",9000000,FC Barcelona,31,1993-11-16,Fenerbahce,,,False,
Right-Back,right,,2024-01-07,Pedro Lima,174,1193867,['Brazil'],5000000,Sport Club do Recife,18,2006-01-07,Wolverhampton Wanderers,,,False,
Right-Back,right,,2023-07-20,Matt Doherty,185,171679,['Ireland'],2000000,: Ablöse free transfer,33,1992-01-16,Sheffield United,,,False,
Defensive Midfield,right,,2024-08-30,André,176,800176,['Brazil'],28000000,Fluminense Football Club,23,2001-07-16,Wolverhampton Wanderers,,,False,
Defensive Midfield,right,,2023-01-07,Boubacar Traoré,183,649020,['Mali'],5000000,FC Metz,23,2001-08-20,Wolverhampton Wanderers,,,False,
Defensive Midfield,right,,2022-01-07,Joe Hodge,172,503975,"['Ireland', 'England']",1000000,Wolverhampton Wanderers U21,22,2002-09-14,CD Tondela,,,False,
Central Midfield,right,,2023-01-30,João Gomes,176,735570,['Brazil'],40000000,CR Flamengo,24,2001-12-02,Aston Villa,,,False,
Central Midfield,right,,2023-01-09,Jean-Ricner Bellegarde,170,450050,"['Haiti', 'France']",18000000,RC Strasbourg Alsace,27,1998-06-27,Wolverhampton Wanderers,,,False,
Central Midfield,right,,2025-03-02,Marshall Munetsi,188,414908,['Zimbabwe'],15000000,Stade Reims,29,1996-06-22,Wolverhampton Wanderers,,,False,
Central Midfield,right,,2024-01-07,Tommy Doyle,172,433183,['England'],10000000,Manchester City,23,2001-10-17,Wolverhampton Wanderers,,,False,
Left Midfield,right,,2024-01-07,Rodrigo Gomes,175,667121,['Portugal'],15000000,SC Braga,21,2003-07-07,Wolverhampton Wanderers,,,False,
Attacking Midfield,left,,2023-01-17,Pablo Sarabia,174,74230,['Spain'],5000000,: Ablöse €5.00m,33,1992-11-05,Al-Arabi SC,,,False,
Attacking Midfield,right,,2024-01-01,Tawanda Chirewa,181,724783,"['Zimbabwe', 'England']",500000,Wolverhampton Wanderers U21,21,2003-12-10,Wolverhampton Wanderers,,,False,
Attacking Midfield,right,,2025-01-07,Mateus Mané,175,1230661,"['Portugal', 'England']",200000,Wolverhampton Wanderers U18,17,2007-09-16,Wolverhampton Wanderers,,,False,
Left Winger,right,,2022-08-08,Gonçalo Guedes,179,225122,['Portugal'],11000000,Valencia CF,28,1996-11-29,Real Sociedad,,,False,
Left Winger,left,Knee injury - Return unknown,2023-08-31,Enso González,169,1060740,['Paraguay'],4000000,Club Libertad Asunción,20,2005-01-20,Wolverhampton Wanderers,,,False,
Left Winger,right,,2022-01-07,Chem Campbell,180,614603,"['Wales', 'England']",900000,Wolverhampton Wanderers U21,22,2002-12-30,Stevenage FC,,,False,
Right Winger,left,,2024-08-30,Carlos Forbs,169,742451,"['Portugal', 'Guinea-Bissau']",8000000,: Ablöse €2.50m,21,2004-03-19,Club Brugge KV,,,False,
Centre-Forward,right,,2023-01-07,Matheus Cunha,183,517894,['Brazil'],60000000,: Ablöse €50.00m,26,1999-05-27,Manchester United,,,False,
Centre-Forward,right,,2025-01-07,Jørgen Strand Larsen,193,429983,['Norway'],30000000,Celta de Vigo,25,2000-06-02,Crystal Palace,,,False,
Centre-Forward,right,,2022-01-07,Hee-chan Hwang,177,292246,"['Korea, South']",12000000,RB Leipzig,29,1996-01-26,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2022-08-31,Sasa Kalajdzic,200,369567,['Austria'],4000000,VfB Stuttgart,27,1997-07-07,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2024-01-01,Nathan Fraser,188,863741,"['Ireland', 'England']",600000,Wolverhampton Wanderers U21,20,2005-02-22,Wolverhampton Wanderers,,,False,
