position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2024-08-30,Aaron Ramsdale,190,427568,['England'],16000000,Arsenal FC,27,1998-05-14,Southampton FC,,,False,
Goalkeeper,right,unknown injury - Return unknown,2022-01-07,Gavin Bazunu,188,585550,"['Ireland', 'Nigeria']",9000000,Manchester City U21,23,2002-02-20,Southampton FC,,,False,
Goalkeeper,right,,2023-07-08,Joe Lumley,190,336367,['England'],500000,: Ablöse free transfer,30,1995-02-15,Sheffield Wednesday,,,False,
Goalkeeper,right,Wrist injury - Return unknown,2016-01-08,Alex McCarthy,193,95976,['England'],350000,Crystal Palace,35,1989-03-12,Leicester City,,,False,
Centre-Back,right,,2024-01-07,Taylor Harwood-Bellis,188,503977,['England'],22000000,Manchester City,23,2002-01-30,Southampton FC,,,False,
Centre-Back,right,,2017-01-07,Jan Bednarek,189,243028,['Poland'],9000000,Lech Poznan,29,1996-12-04,FC Porto,,,False,
Centre-Back,right,,2022-01-07,Armel Bella-Kotchap,190,467563,"['Germany', 'Cameroon']",9000000,VfL Bochum,23,2001-11-12,Venezia FC,,,False,
Centre-Back,right,,2024-05-07,Nathan Wood,188,503990,"['England', 'Jamaica']",3500000,Swansea City,23,2002-05-31,Southampton FC,,,False,
Centre-Back,right,Team captain,2013-01-07,Jack Stephens,185,163744,['England'],1500000,Southampton FC U21,31,1994-01-27,Southampton FC,,,False,
Centre-Back,right,,2025-09-01,Joachim Kayi Sanda,186,986298,"['France', 'DR Congo']",1500000,Valenciennes FC,18,2006-11-29,Southampton FC,,,False,
Left-Back,left,,2022-01-09,Juan Larios,170,646738,['Spain'],3500000,Manchester City U21,21,2004-12-01,Southampton FC,,,False,
Left-Back,left,unknown injury - Return unknown,2023-11-07,Ryan Manning,173,262300,['Ireland'],3000000,Swansea City,29,1996-06-14,Southampton FC,,,False,
Left-Back,left,,2025-01-01,Welington,170,729264,['Brazil'],3000000,São Paulo Futebol Clube,24,2001-02-19,Southampton FC,,,False,
Left-Back,left,,2024-01-07,Charlie Taylor,183,195633,['England'],2200000,Burnley FC,31,1993-09-18,Derby County,,,False,
Right-Back,right,,2020-11-08,Kyle Walker-Peters,173,341051,"['England', 'Antigua and Barbuda']",15000000,: Ablöse €13.30m,28,1997-04-13,West Ham United,,,False,
Right-Back,right,Red card suspension – Bundesliga – until 31/08/2026,2024-07-14,Yukinari Sugawara,179,405385,['Japan'],11000000,AZ Alkmaar,25,2000-06-28,Southampton FC,,,False,
Right-Back,right,,2023-01-26,James Bree,182,324223,['England'],2500000,Luton Town,27,1997-11-12,Southampton FC,,,False,
Defensive Midfield,right,,2024-08-16,Lesley Ugochukwu,190,711999,"['France', 'Nigeria']",18000000,: Ablöse ?,21,2004-03-26,Galatasaray,,,False,
Defensive Midfield,right,,2024-07-16,Flynn Downes,178,506189,['England'],13000000,West Ham United,26,1999-01-20,Southampton FC,,,False,
Defensive Midfield,right,,2023-12-07,Shea Charles,189,747951,"['Northern Ireland', 'England']",10000000,Manchester City U21,21,2003-05-11,Southampton FC,,,False,
Central Midfield,right,,2024-08-20,Mateus Fernandes,180,880245,['Portugal'],15000000,: Ablöse €18.35m,20,2004-10-07,Tottenham Hotspur,,,False,
Central Midfield,left,,2022-09-07,Joe Aribo,183,468198,"['Nigeria', 'England']",6000000,: Ablöse €8.20m,28,1996-07-21,Without Club,,,False,
Central Midfield,right,,2020-01-01,Will Smallbone,183,444211,"['Ireland', 'England']",6000000,Southampton FC U23,25,2000-02-21,Without Club,,,False,
Attacking Midfield,right,,2025-01-21,Albert Grønbaek,181,503866,['Denmark'],11000000,Stade Rennais FC,24,2001-05-23,Hamburger SV,,,False,
Attacking Midfield,both,,2024-01-07,Adam Lallana,172,43530,['England'],750000,Brighton & Hove Albion,37,1988-10-05,Retired,,,False,
Left Winger,right,,2023-01-31,Kamaldeen Sulemana,174,746695,['Ghana'],13000000,Stade Rennais FC,23,2002-02-15,Atalanta BC,,,False,
Left Winger,right,,2022-01-09,Samuel Edozie,181,680806,"['England', 'Nigeria']",6000000,Manchester City U21,22,2003-01-28,Southampton FC,,,False,
Left Winger,right,,2024-08-30,Ryan Fraser,163,146795,['Scotland'],2000000,Newcastle United,31,1994-02-24,Without Club,,,False,
Left Winger,right,,2025-01-07,Jay Robinson,176,1045124,['England'],,Southampton FC U21,18,2007-03-15,Southampton FC,,,False,
Right Winger,left,,2024-01-07,Tyler Dibling,178,866655,['England'],25000000,Southampton FC U21,19,2006-02-17,Everton FC,,,False,
Centre-Forward,right,,2021-10-08,Adam Armstrong,173,250426,['England'],12000000,Blackburn Rovers,28,1997-10-02,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2024-08-16,Cameron Archer,175,533662,"['England', 'Jamaica']",12000000,Aston Villa,23,2001-09-12,Southampton FC,,,False,
Centre-Forward,right,,2024-07-30,Ben Brereton Díaz,185,426192,"['Chile', 'England']",7500000,Villarreal CF,26,1999-04-18,Southampton FC,,,False,
Centre-Forward,right,,2023-01-31,Paul Onuachu,201,272855,['Nigeria'],6000000,KRC Genk,31,1994-05-28,Trabzonspor,,,False,
Centre-Forward,right,,2023-01-09,Ross Stewart,188,447995,['Scotland'],4000000,Sunderland AFC,28,1996-11-07,Without Club,,,False,
