position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2023-03-07,Bart Verbruggen,193,565093,['Netherlands'],30000000,RSC Anderlecht,22,2002-08-18,Brighton & Hove Albion,,,False,
Goalkeeper,left,,2023-01-07,Carl Rushworth,191,646353,['England'],3000000,Brighton & Hove Albion U21,23,2001-02-07,Brighton & Hove Albion,,,False,
Goalkeeper,right,,2018-01-07,Jason Steele,188,73564,"['England', 'Scotland']",1500000,Sunderland AFC,34,1990-08-18,Brighton & Hove Albion,,,False,
Goalkeeper,right,,2022-07-29,Tom McGill,185,406556,"['Canada', 'England']",600000,Brighton & Hove Albion U21,25,2000-03-25,Brighton & Hove Albion,,,False,
Centre-Back,right,,2020-10-09,Jan Paul van Hecke,189,576314,['Netherlands'],32000000,NAC Breda,25,2000-08-06,Tottenham Hotspur,,,False,
Centre-Back,left,,2023-07-26,Igor Julio,188,380350,['Brazil'],20000000,ACF Fiorentina,27,1998-07-02,Brighton & Hove Albion,,,False,
Centre-Back,right,,2019-03-08,Adam Webster,190,212847,['England'],11000000,Bristol City,30,1995-04-01,Without Club,,,False,
Centre-Back,left,,2025-01-31,Eiran Cashin,184,581330,"['Ireland', 'England']",8000000,Derby County,23,2001-09-11,Brighton & Hove Albion,,,False,
Centre-Back,right,Team captain,2010-01-07,Lewis Dunk,192,148153,['England'],6000000,: Ablöse -,33,1991-11-21,Brighton & Hove Albion,,,False,
Centre-Back,right,,2024-01-07,Odeluga Offiah,187,567597,"['England', 'Nigeria']",600000,Brighton & Hove Albion U21,22,2002-10-26,Preston North End,,,False,
Left-Back,left,,2022-08-16,Pervis Estupiñán,175,349599,"['Ecuador', 'Spain']",30000000,Villarreal CF,27,1998-01-21,AC Milan,,,False,
Left-Back,right,,2024-08-24,Ferdi Kadıoğlu,174,369316,"['Türkiye', 'Netherlands']",25000000,Fenerbahce,25,1999-07-10,Brighton & Hove Albion,,,False,
Right-Back,right,,2024-05-07,Mats Wieffer,189,415381,['Netherlands'],25000000,Feyenoord Rotterdam,25,1999-11-16,Brighton & Hove Albion,,,False,
Right-Back,right,,2020-01-31,Tariq Lamptey,163,504148,"['Ghana', 'England']",11000000,Chelsea FC U23,24,2000-09-30,Queens Park Rangers,,,False,
Right-Back,right,,2020-07-29,Joël Veltman,184,111195,['Netherlands'],4000000,: Ablöse €1.00m,33,1992-01-15,Without Club,,,False,
Defensive Midfield,left,,2023-08-29,Carlos Baleba,179,973085,['Cameroon'],40000000,LOSC Lille,21,2004-03-01,Brighton & Hove Albion,,,False,
Defensive Midfield,right,,2023-01-07,Jack Hinshelwood,182,867688,['England'],24000000,Brighton & Hove Albion U21,20,2005-11-04,Brighton & Hove Albion,,,False,
Central Midfield,right,,2023-01-30,Yasin Ayari,172,667287,"['Sweden', 'Tunisia']",22000000,AIK,21,2003-06-10,Brighton & Hove Albion,,,False,
Central Midfield,left,,2024-08-26,Matt O'Riley,189,406634,"['Denmark', 'England']",22000000,: Ablöse €29.50m,24,2000-11-21,Brighton & Hove Albion,,,False,
Central Midfield,right,,2024-12-07,Malick Yalcouyé,169,1178758,"[""Cote d'Ivoire"", 'Mali']",17000000,IFK Göteborg,19,2005-11-18,Brighton & Hove Albion,,,False,
Central Midfield,right,,2025-01-01,Diego Gómez,183,996897,['Paraguay'],14000000,Inter Miami CF,22,2003-03-27,Brighton & Hove Albion,,,False,
Central Midfield,right,,2023-01-07,James Milner,175,3333,['England'],1000000,: Ablöse free transfer,39,1986-04-01,Retired,,,False,
Attacking Midfield,left,,2024-08-14,Brajan Gruda,178,700106,"['Germany', 'Albania']",25000000,1.FSV Mainz 05,21,2004-05-31,RB Leipzig,,,False,
Left Winger,right,,2021-10-08,Kaoru Mitoma,178,504849,['Japan'],40000000,Kawasaki Frontale,28,1997-05-20,Brighton & Hove Albion,,,False,
Left Winger,right,,2022-01-07,Simon Adingra,175,658536,"[""Cote d'Ivoire""]",28000000,FC Nordsjaelland,23,2002-01-01,Sunderland AFC,,,False,
Left Winger,right,,2021-02-07,Jeremy Sarmiento,178,568005,"['Ecuador', 'England']",7000000,SL Benfica U19,23,2002-06-16,Middlesbrough FC,,,False,
Right Winger,left,,2024-01-07,Yankuba Minteh,180,1012534,['The Gambia'],30000000,Newcastle United,20,2004-07-22,Brighton & Hove Albion,,,False,
Right Winger,left,,2013-01-07,Solly March,180,209212,['England'],6000000,Brighton & Hove Albion U18,30,1994-07-20,Without Club,,,False,
Right Winger,left,,2024-07-07,Amario Cozier-Duberry,170,878150,"['England', 'Montserrat']",2000000,Arsenal FC U21,20,2005-05-29,Brighton & Hove Albion,,,False,
Centre-Forward,right,,2023-01-07,João Pedro,186,626724,['Brazil'],50000000,Watford FC,23,2001-09-26,Chelsea FC,,,False,
Centre-Forward,left,,2024-08-19,Georginio Rutter,182,538977,"['France', 'Martinique']",32000000,Leeds United,23,2002-04-20,Brighton & Hove Albion,,,False,
Centre-Forward,right,,2022-01-07,Evan Ferguson,188,648046,"['Ireland', 'England']",25000000,Brighton & Hove Albion U21,20,2004-10-19,Brighton & Hove Albion,,,False,
Centre-Forward,right,,2020-10-18,Danny Welbeck,185,67063,"['England', 'Ghana']",5000000,Watford FC,34,1990-11-26,Brighton & Hove Albion,,,False,
