position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-02-07,Allan McGregor,183,9422,['Scotland'],2000000,: Ablöse €1.75m,32,1982-01-31,Retired,,,False,
Goalkeeper,right,,2012-09-07,Eldin Jakupović,191,2857,"['Switzerland', 'Bosnia-Herzegovina']",500000,: Ablöse free transfer,29,1984-02-10,Chattanooga FC,,,False,
Goalkeeper,right,,2013-07-15,Steve Harper,188,3562,['England'],250000,Newcastle United,39,1975-03-14,Retired,,,False,
Goalkeeper,right,,2008-01-08,Mark Oxley,190,67232,['England'],150000,: Ablöse €195k,23,1990-09-28,Harrogate Town,,,False,
Centre-Back,right,,2013-01-07,Curtis Davies,188,18227,"['Sierra Leone', 'England']",4000000,: Ablöse €2.65m,29,1985-03-15,Retired,,,False,
Centre-Back,right,,2011-07-01,James Chester,177,73482,"['Wales', 'England']",2500000,Manchester United Reserves,25,1989-01-23,Retired,,,False,
Centre-Back,right,,2009-08-31,Paul McShane,183,24636,['Ireland'],1500000,Sunderland AFC,28,1986-06-01,Retired,,,False,
Centre-Back,right,,2012-07-30,Alex Bruce,180,37957,"['Northern Ireland', 'Ireland']",1000000,Leeds United,29,1984-09-28,Retired,,,False,
Centre-Back,right,,2012-07-21,Abdoulaye Faye,187,6107,"['Senegal', 'France']",250000,: Ablöse free transfer,36,1978-02-26,Retired,,,False,
Left-Back,left,,2013-01-07,Maynor Figueroa,182,62240,['Honduras'],4000000,Wigan Athletic,31,1983-02-05,Retired,,,False,
Left-Back,left,,2011-01-07,Joe Dudgeon,178,73492,"['Northern Ireland', 'England']",500000,Manchester United,23,1990-11-26,Retired,,,False,
Left-Back,left,Cruciate ligament tear - Return unknown,2011-01-07,Conor Townsend,183,146509,['England'],,Hull City U18,21,1993-04-03,Without Club,,,False,
Right-Back,right,,2013-01-07,Ahmed El Mohamady,182,66333,['Egypt'],3500000,Sunderland AFC,26,1987-09-09,Retired,,,False,
Right-Back,right,,2010-01-10,Liam Rosenior,178,15166,"['England', 'Sierra Leone']",1500000,Without Club,29,1984-09-07,Retired,,,False,
Defensive Midfield,right,,2021-08-17,Tom Huddlestone,188,13465,['England'],6000000,Without Club,27,1986-12-28,Retired,,,False,
Defensive Midfield,right,,2014-01-07,Jake Livermore,180,61832,['England'],2500000,: Ablöse €7.00m,24,1989-11-14,Retired,,,False,
Central Midfield,right,,2013-08-01,David Meyler,189,68183,['Ireland'],3000000,Sunderland AFC,25,1989-05-29,Retired,,,False,
Central Midfield,left,,2012-08-31,Stephen Quinn,168,43266,['Ireland'],2000000,Sheffield United,28,1986-01-04,Without Club,,,False,
Central Midfield,left,,2013-09-24,Conor Henderson,183,91330,"['Ireland', 'England']",,Without Club,22,1991-08-09,Retired,,,False,
Left Midfield,left,,2013-08-01,Robbie Brady,176,128229,['Ireland'],3000000,Manchester United U21,22,1992-01-14,Without Club,,,False,
Attacking Midfield,right,,2010-01-07,Robert Koren,176,26946,['Slovenia'],1000000,West Bromwich Albion,33,1980-09-20,Retired,,,False,
Left Winger,left,,2013-01-07,George Boyd,186,45623,"['Scotland', 'England']",1500000,: Ablöse free transfer,28,1985-02-10,Wythenshawe Town FC,,,False,
Left Winger,right,,2011-01-31,Cameron Stewart,172,73566,"['England', 'Scotland']",500000,Manchester United Reserves,23,1991-08-04,Retired,,,False,
Right Winger,left,,2012-07-25,Sone Aluko,173,42198,"['Nigeria', 'England']",3500000,: Ablöse free transfer,25,1989-02-19,Retired,,,False,
Right Winger,,,2013-01-07,Calaum Jahraldo-Martin,175,264406,"['Antigua and Barbuda', 'England']",,: Ablöse free transfer,21,1993-04-27,Retired,,,False,
Centre-Forward,both,,2014-01-17,Shane Long,180,37304,['Ireland'],7000000,West Bromwich Albion,27,1987-01-22,Retired,,,False,
Centre-Forward,both,,2014-01-15,Nikica Jelavic,188,25742,['Croatia'],6500000,: Ablöse €7.80m,28,1985-08-27,Retired,,,False,
Centre-Forward,right,,2013-07-19,Danny Graham,183,29152,['England'],3000000,Sunderland AFC,28,1985-12-08,Retired,,,False,
Centre-Forward,right,,2013-07-26,Yannick Sagbo,183,60591,"[""Cote d'Ivoire"", 'France']",2500000,: Ablöse €1.80m,26,1988-12-04,Retired,,,False,
Centre-Forward,right,,2013-02-09,Gedo,184,104941,['Egypt'],1500000,: Ablöse €200k,29,1984-10-30,Retired,,,False,
Centre-Forward,right,,2011-01-01,Matty Fryatt,178,14013,['England'],1500000,Leicester City,28,1986-05-03,Retired,,,False,
Centre-Forward,right,,2012-07-18,Nick Proschwitz,192,31535,['Germany'],1000000,SC Paderborn 07,27,1986-11-28,Retired,,,False,
Centre-Forward,right,,2011-01-01,Aaron McLean,171,45631,"['England', 'Jamaica']",500000,: Ablöse €1.30m,31,1983-05-25,Retired,,,False,
