position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-01-07,Maarten Stekelenburg,197,4311,['Netherlands'],5000000,: Ablöse €5.60m,31,1982-09-22,Retired,,,False,
Goalkeeper,right,,2008-01-07,David Stockdale,190,67339,['England'],2000000,Darlington FC (- 2012),28,1985-09-20,Retired,,,False,
Goalkeeper,right,,2011-01-01,Neil Etheridge,188,61694,"['Philippines', 'England']",500000,Fulham FC Reserves,24,1990-07-02,Buriram United,,,False,
Centre-Back,left,,2013-01-07,Fernando Amorebieta,191,35548,"['Venezuela', 'Spain']",6000000,Athletic Bilbao,29,1985-03-29,Retired,,,False,
Centre-Back,N/A,,2014-01-31,John Heitinga,,4315,['Netherlands'],3500000,: Ablöse free transfer,30,1983-11-15,Retired,,,False,
Centre-Back,right,,2008-01-18,Brede Hangeland,199,25553,"['Norway', 'United States']",3000000,: Ablöse €3.30m,33,1981-06-20,Retired,,,False,
Centre-Back,right,,2010-01-07,Philippe Senderos,189,4277,"['Switzerland', 'Spain']",2500000,: Ablöse free transfer,29,1985-02-14,Retired,,,False,
Centre-Back,left,,2011-01-07,Matthew Briggs,183,51318,"['Guyana', 'England']",1000000,Fulham FC Reserves,23,1991-06-03,Retired,,,False,
Centre-Back,right,,2007-01-07,Aaron Hughes,183,3580,['Northern Ireland'],700000,: Ablöse €1.50m,34,1979-08-11,Retired,,,False,
Centre-Back,left,,2011-01-07,Dan Burn,201,134270,['England'],500000,Darlington FC (- 2012),22,1992-09-05,Newcastle United,,,False,
Left-Back,left,,2012-08-31,Kieran Richardson,177,3548,['England'],2500000,Sunderland AFC,29,1984-10-21,Retired,,,False,
Left-Back,left,,2011-07-13,John Arne Riise,185,3220,['Norway'],1000000,: Ablöse €2.63m,33,1980-09-24,Retired,,,False,
Right-Back,N/A,,2013-01-07,Sascha Riether,,1662,['Germany'],3000000,1.FC Köln,31,1983-03-23,Retired,,,False,
Right-Back,right,,2013-02-09,Elsad Zverotic,179,25542,"['Montenegro', 'Switzerland']",1000000,BSC Young Boys,27,1986-10-31,Retired,,,False,
Right-Back,right,,,Josh Passley,183,196562,"['England', 'Jamaica']",,,19,1994-11-21,Ebbsfleet United,,,False,
Defensive Midfield,N/A,,2014-01-30,William Kvist,,36787,['Denmark'],4500000,: Ablöse ?,29,1985-02-24,Retired,,,False,
Defensive Midfield,N/A,,2013-01-07,Derek Boateng,,18091,['Ghana'],1500000,Dnipro Dnipropetrovsk (- 2020),31,1983-02-05,Retired,,,False,
Defensive Midfield,right,,2014-03-26,Mahamadou Diarra,182,5352,['Mali'],750000,Without Club,33,1981-05-18,Retired,,,False,
Central Midfield,left,,2014-01-31,Lewis Holtby,176,55508,"['Germany', 'England']",7500000,: Ablöse free transfer,23,1990-09-18,Retired,,,False,
Central Midfield,right,,2013-07-08,Adel Taarabt,185,45287,"['Morocco', 'France']",6000000,: Ablöse ?,25,1989-05-24,Sharjah FC,,,False,
