position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-03-07,Vito Mannone,188,33781,['Italy'],3000000,Arsenal FC,26,1988-02-03,Crawley Town,,,False,
Goalkeeper,left,,2011-01-07,Keiren Westwood,188,15164,"['Ireland', 'England']",1500000,Coventry City,29,1984-10-23,Retired,,,False,
Goalkeeper,right,,2014-01-21,Óscar Ustari,183,3755,"['Argentina', 'Italy']",750000,UD Almería,27,1986-03-07,Without Club,,,False,
Goalkeeper,left,,2013-01-07,Jordan Pickford,185,130164,['England'],250000,Sunderland AFC U21,20,1994-07-03,Everton FC,,,False,
Centre-Back,right,,2013-12-08,Ondrej Celustka,187,70131,['Czech Republic'],2500000,: Ablöse €150k,25,1989-06-18,Retired,,,False,
Centre-Back,left,,2013-01-07,Valentin Roberge,189,87422,"['Cyprus', 'France']",2500000,CS Marítimo,27,1987-09-06,Unknown,,,False,
Centre-Back,right,,2013-01-07,Modibo Diakité,192,41749,"['France', 'Mali']",2000000,: Ablöse free transfer,27,1987-02-03,Without Club,,,False,
Centre-Back,left,,2014-01-01,Marcos Alonso,188,112515,['Spain'],2000000,: Ablöse ?,23,1990-12-28,Celta de Vigo,,,False,
Centre-Back,right,,2011-07-07,John O'Shea,192,3540,['Ireland'],2000000,Manchester United,33,1981-04-30,Retired,,,False,
Centre-Back,right,,2012-02-07,Carlos Cuéllar,190,16576,['Spain'],1500000,: Ablöse free transfer,32,1981-08-23,Retired,,,False,
Centre-Back,right,,2015-01-07,Santiago Vergini,191,94783,"['Argentina', 'Italy']",1000000,: Ablöse €2.85m,25,1988-03-08,Retired,,,False,
Centre-Back,right,,2011-07-07,Wes Brown,185,3405,['England'],750000,Manchester United,34,1979-10-13,Retired,,,False,
Right-Back,right,,2008-01-22,Phil Bardsley,180,15773,"['Scotland', 'England']",3000000,Manchester United,29,1985-06-28,Retired,,,False,
Right-Back,right,,2013-08-22,Charalampos Mavrias,178,136647,['Greece'],2500000,: Ablöse €3.00m,20,1994-02-21,Panetolikos,,,False,
Right-Back,right,,,Liam Marrs,175,121335,['England'],,,21,1992-11-26,Without Club,,,False,
Defensive Midfield,right,,2013-08-31,Sung-yueng Ki,188,81796,"['Korea, South']",6500000,: Ablöse ?,25,1989-01-24,Pohang Steelers,,,False,
Defensive Midfield,right,,2013-09-01,Alfred N'Diaye,189,77737,"['Senegal', 'France']",5000000,Bursaspor,24,1990-06-03,Retired,,,False,
Defensive Midfield,left,,2009-01-07,Jack Colback,177,61644,['England'],4500000,Sunderland AFC Reserves,24,1989-10-24,Retired,,,False,
Defensive Midfield,right,,2014-01-30,Liam Bridcutt,175,40612,"['Scotland', 'England']",4500000,Brighton & Hove Albion,25,1989-08-05,Retired,,,False,
Defensive Midfield,right,,2009-12-08,Lee Cattermole,178,37363,['England'],3500000,Wigan Athletic,26,1988-03-21,Retired,,,False,
Defensive Midfield,left,,2011-08-07,David Vaughan,171,14178,['Wales'],1700000,Blackpool FC,31,1983-02-18,Retired,,,False,
Defensive Midfield,right,,2013-01-07,Cabral,180,33046,"['Switzerland', 'Cape Verde']",1000000,: Ablöse free transfer,25,1988-10-22,Retired,,,False,
Central Midfield,right,,2011-01-07,Sebastian Larsson,178,31720,['Sweden'],5000000,: Ablöse free transfer,29,1985-06-06,Retired,,,False,
Central Midfield,right,,2011-01-07,Craig Gardner,176,37171,['England'],4500000,: Ablöse €6.60m,27,1986-11-25,Retired,,,False,
Central Midfield,right,,2013-10-07,El-Hadji Ba,183,169090,"['Mauritania', 'France']",,AC Le Havre B,21,1993-05-03,Without Club,,,False,
Left Midfield,right,,2013-07-16,Emanuele Giaccherini,167,84835,['Italy'],8500000,: Ablöse €7.50m,29,1985-05-05,Retired,,,False,
Left Midfield,left,,2013-02-09,Andrea Dossena,180,21863,['Italy'],1500000,: Ablöse free transfer,32,1981-11-09,Retired,,,False,
Attacking Midfield,right,,2011-01-28,Stéphane Sessègnon,172,37157,['Benin'],7000000,: Ablöse €7.00m,30,1984-01-06,Retired,,,False,
Right Winger,left,Suspended – cross-competition,2012-08-24,Adam Johnson,182,31579,['England'],7500000,: Ablöse €12.60m,26,1987-07-14,Retired,,,False,
Right Winger,left,,2013-01-07,David Moberg Karlsson,179,63422,['Sweden'],1000000,: Ablöse €1.75m,20,1994-03-20,Without Club,,,False,
Right Winger,right,,2015-01-07,Duncan Watmore,175,248045,['England'],50000,Sunderland AFC U21,20,1994-08-03,Retired,,,False,
Centre-Forward,left,,2012-08-24,Steven Fletcher,185,35099,"['Scotland', 'England']",9000000,Wolverhampton Wanderers,27,1987-03-26,Retired,,,False,
Centre-Forward,right,,2015-08-31,Fabio Borini,180,96754,['Italy'],8500000,: Ablöse €10.70m,23,1991-03-29,Without Club,,,False,
Centre-Forward,right,,2013-09-07,Jozy Altidore,185,39378,"['United States', 'Haiti']",6000000,AZ Alkmaar,24,1989-06-11,Retired,,,False,
Centre-Forward,right,,2011-01-07,Connor Wickham,189,95435,"['England', 'Northern Ireland']",5000000,Ipswich Town,21,1993-03-31,Dubai City FC,,,False,
Centre-Forward,right,,2014-01-30,Ignacio Scocco,176,51088,"['Argentina', 'Italy']",4500000,Sport Club Internacional,29,1985-05-29,Retired,,,False,
Centre-Forward,right,Ankle problems - Return unknown,2011-01-07,Dong-won Ji,187,164265,"['Korea, South']",2000000,: Ablöse €2.40m,23,1991-05-28,Without Club,,,False,
