position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2020-07-27,Illan Meslier,197,542586,['France'],20000000,FC Lorient,22,2000-02-03,Arsenal FC,,,False,
Goalkeeper,left,,2021-07-31,Kristoffer Klaesson,189,418561,['Norway'],2000000,Vålerenga Fotball Elite,21,2000-11-27,Retired,,,False,
Centre-Back,right,,2020-09-24,Diego Llorente,186,246291,['Spain'],18000000,Real Sociedad,28,1993-08-16,Real Betis Balompié,,,False,
Centre-Back,right,,2020-08-29,Robin Koch,192,328784,['Germany'],16000000,SC Freiburg,25,1996-07-17,Eintracht Frankfurt,,,False,
Centre-Back,left,,2020-01-01,Pascal Struijk,190,410708,"['Netherlands', 'Belgium']",15000000,Leeds United U23,22,1999-11-08,Brighton & Hove Albion,,,False,
Centre-Back,left,,2014-08-13,Liam Cooper,186,75067,"['Scotland', 'England']",7000000,Chesterfield FC,30,1991-08-30,Sheffield Wednesday,,,False,
Centre-Back,right,,2021-01-07,Charlie Cresswell,190,597659,['England'],3000000,Leeds United U23,19,2002-08-17,FC Toulouse,,,False,
Centre-Back,left,,2021-08-27,Leo Hjelde,190,661208,"['Norway', 'England']",800000,: Ablöse ?,18,2003-08-26,Sunderland AFC,,,False,
Centre-Back,right,,,Kris Moore,,746067,['England'],,,18,2003-11-13,Greenock Morton FC,,,False,
Left-Back,left,,2021-06-07,Junior Firpo,184,374139,"['Dominican Republic', 'Spain']",12000000,FC Barcelona,25,1996-08-22,Real Betis Balompié,,,False,
Left-Back,left,,2018-04-07,Leif Davis,182,596446,['England'],800000,: Ablöse ?,22,1999-12-31,Ipswich Town,,,False,
Left-Back,left,,2019-01-07,Liam McCarron,175,614082,"['Scotland', 'England']",500000,Carlisle United,21,2001-07-03,Without Club,,,False,
Right-Back,right,,2016-11-08,Luke Ayling,183,67420,['England'],4000000,: Ablöse €870k,30,1991-08-25,Middlesbrough FC,,,False,
Right-Back,right,,2021-01-07,Cody Drameh,181,531957,"['England', 'The Gambia']",3000000,Leeds United U23,20,2001-08-12,Hull City,,,False,
Right-Back,right,Foot injury - Return unknown,2018-01-07,Jamie Shackleton,168,534700,['England'],2500000,Leeds United U23,22,1999-08-10,Sheffield United,,,False,
Defensive Midfield,right,,2015-01-07,Kalvin Phillips,179,351749,"['England', 'Jamaica']",50000000,Leeds United U21,26,1995-02-12,Manchester City,,,False,
Defensive Midfield,right,,2017-01-07,Mateusz Klich,183,92738,['Poland'],3000000,FC Twente Enschede,32,1990-06-13,Cracovia,,,False,
Defensive Midfield,right,,,Jack Jenkins,190,734375,['England'],150000,,20,2002-03-23,Spennymoor Town,,,False,
Defensive Midfield,left,,,Nohan Kenneh,190,581677,"['Liberia', 'England']",,,19,2003-10-01,Maccabi Ahi Nazareth,,,False,
Defensive Midfield,right,,2023-01-07,Archie Gray,187,922693,"['England', 'Scotland']",,Leeds United U18,16,2006-12-03,Tottenham Hotspur,,,False,
Central Midfield,right,,2018-01-18,Adam Forshaw,175,121257,['England'],2000000,: Ablöse €5.10m,30,1991-08-10,Blackburn Rovers,,,False,
Central Midfield,left,,,Lewis Bate,170,587003,['England'],1000000,,19,2002-10-28,Stockport County,,,False,
Left Midfield,right,,2015-04-08,Stuart Dallas,183,158764,['Northern Ireland'],4000000,: Ablöse €1.90m,31,1991-04-19,Retired,,,False,
Left Midfield,right,,,Stuart McKinstry,179,592474,['Scotland'],200000,,19,2002-09-18,Hamilton Academical FC,,,False,
Attacking Midfield,right,,2022-01-01,Sam Greenwood,180,532178,['England'],2500000,Leeds United U23,20,2002-01-26,Bristol City,,,False,
Left Winger,left,,2020-05-10,Raphinha,176,411295,"['Brazil', 'Italy']",45000000,Stade Rennais FC,25,1996-12-14,FC Barcelona,,,False,
Left Winger,left,,2021-02-07,Jack Harrison,175,417346,['England'],18000000,Manchester City,25,1996-11-20,Leeds United,,,False,
Left Winger,right,,2021-01-07,Crysencio Summerville,172,474701,"['Netherlands', 'Suriname']",2000000,Leeds United U23,20,2001-10-30,West Ham United,,,False,
Right Winger,right,,2021-08-31,Daniel James,171,319301,"['Wales', 'England']",18000000,Manchester United,24,1997-10-11,Leeds United,,,False,
Right Winger,left,No eligibility – cross-competition,2020-01-07,Hélder Costa,179,173900,"['Angola', 'Portugal']",5000000,Wolverhampton Wanderers,28,1994-12-01,CA Petróleos Luanda,,,False,
Right Winger,left,,2020-01-24,Ian Poveda,167,392763,"['Colombia', 'England']",2000000,Manchester City U23,22,2000-09-02,Without Club,,,False,
Second Striker,right,,2018-01-31,Tyler Roberts,180,296986,"['Wales', 'England']",8000000,West Bromwich Albion U23,23,1999-12-01,Mansfield Town,,,False,
Centre-Forward,left,,2018-07-31,Patrick Bamford,185,183334,"['England', 'Ireland']",16000000,: Ablöse €7.90m,28,1993-05-09,Sheffield United,,,False,
Centre-Forward,left,,2020-08-29,Rodrigo,182,131505,"['Spain', 'Brazil']",12000000,Valencia CF,31,1991-06-03,Lusail SC,,,False,
Centre-Forward,left,,2020-10-08,Joe Gelhardt,179,503980,['England'],6000000,Wigan Athletic,20,2002-04-05,Leeds United,,,False,
