position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2021-07-15,José Sá,192,249994,['Portugal'],18000000,: Ablöse €8.00m,29,1993-01-17,Wolverhampton Wanderers,,,False,
Goalkeeper,right,,2020-07-27,Matija Sarkic,,293257,"['Montenegro', 'England']",1800000,: Ablöse free transfer,24,1997-07-23,---,,,False,
Goalkeeper,right,,2017-10-07,John Ruddy,192,29712,['England'],300000,: Ablöse free transfer,35,1986-10-24,Without Club,,,False,
Goalkeeper,right,,,Louie Moulden,190,444641,['England'],200000,,20,2002-06-01,Accrington Stanley,,,False,
Goalkeeper,right,,,Andreas Søndergaard,188,462820,['Denmark'],200000,,21,2001-01-17,Hobro IK,,,False,
Goalkeeper,right,,,James Storer,196,838367,"['Ireland', 'England']",,,17,2004-04-10,Plymouth Argyle,,,False,
Centre-Back,right,,2015-03-07,Conor Coady,185,128901,['England'],25000000,: Ablöse €2.80m,29,1993-02-25,Wrexham AFC,,,False,
Centre-Back,left,,2018-09-08,Maximilian Kilman,194,525247,"['England', 'Ukraine']",16000000,: Ablöse €4.75m,25,1997-05-23,West Ham United,,,False,
Centre-Back,left,,2016-08-30,Romain Saïss,188,204198,"['Morocco', 'France']",8000000,: Ablöse €4.00m,32,1990-03-26,Without Club,,,False,
Centre-Back,right,Knee injury - Return unknown,2018-01-07,Willy Boly,195,142310,"[""Cote d'Ivoire"", 'France']",6000000,FC Porto,31,1991-03-02,Without Club,,,False,
Centre-Back,right,,2021-01-07,Yerson Mosquera,188,716276,['Colombia'],3000000,Atlético Nacional,21,2001-02-05,Wolverhampton Wanderers,,,False,
Centre-Back,left,Team captain,2020-02-09,Toti,187,606718,"['Portugal', 'Guinea-Bissau']",1500000,GD Estoril Praia,23,1999-01-16,Wolverhampton Wanderers,,,False,
Centre-Back,right,,,Dion Sanderson,188,495993,['England'],600000,,22,1999-12-15,Derby County,,,False,
Centre-Back,right,,,Christian Marques,188,539807,"['Portugal', 'Switzerland']",200000,,19,2003-01-15,CD Tondela,,,False,
Left-Back,left,,2021-09-07,Rayan Aït-Nouri,180,578391,"['Algeria', 'France']",20000000,Angers SCO,21,2001-06-06,Manchester City,,,False,
Left-Back,left,,2018-01-07,Ryan Giles,183,504581,['England'],3000000,Wolverhampton Wanderers U18,22,2000-01-26,Hull City,,,False,
Left-Back,left,,2020-01-09,Marçal,178,137745,['Brazil'],1500000,: Ablöse €2.00m,33,1989-02-19,Botafogo de Futebol e Regatas,,,False,
Left-Back,left,,2022-01-07,Hugo Bueno,180,698678,['Spain'],,Wolverhampton Wanderers U21,19,2002-09-18,Wolverhampton Wanderers,,,False,
Right-Back,right,,2020-09-23,Nélson Semedo,179,231572,"['Portugal', 'Cape Verde']",22000000,FC Barcelona,28,1993-11-16,Fenerbahce,,,False,
Right-Back,both,,2019-01-31,Jonny Otto,175,175446,['Spain'],15000000,: Ablöse €21.00m,28,1994-03-03,Deportivo Alavés,,,False,
Right-Back,right,,2020-09-19,Ki-Jana Hoever,183,485583,"['Netherlands', 'Suriname']",6000000,: Ablöse €9.80m,20,2002-01-18,Wolverhampton Wanderers,,,False,
Right-Back,right,,,Dexter Lembikisa,180,712099,"['Jamaica', 'England']",,,18,2003-04-11,Without Club,,,False,
Defensive Midfield,right,,2017-08-07,Rúben Neves,183,225161,['Portugal'],40000000,FC Porto,25,1997-03-13,Al-Hilal SFC,,,False,
Defensive Midfield,right,,2019-01-07,Leander Dendoncker,188,168157,['Belgium'],28000000,: Ablöse €13.80m,27,1995-04-15,Without Club,,,False,
Defensive Midfield,right,,2019-02-08,Bruno Jordão,180,415646,['Portugal'],1600000,: Ablöse €8.90m,23,1998-12-10,CSKA Sofia,,,False,
Central Midfield,right,,2018-07-24,João Moutinho,170,29364,['Portugal'],2500000,: Ablöse €5.60m,35,1986-08-09,SC Braga,,,False,
Central Midfield,right,,2021-01-07,Luke Cundle,171,532541,['England'],800000,Wolverhampton Wanderers U23,20,2002-04-26,Millwall FC,,,False,
Central Midfield,right,,2017-01-01,Connor Ronan,171,337787,"['Ireland', 'England']",750000,Wolverhampton Wanderers U23,24,1998-06-03,Aberdeen FC,,,False,
Attacking Midfield,right,,2017-01-01,Morgan Gibbs-White,171,429014,"['England', 'Jamaica']",11000000,Wolverhampton Wanderers U18,22,2000-01-27,Nottingham Forest,,,False,
Left Winger,right,,2020-01-30,Daniel Podence,170,256977,['Portugal'],20000000,: Ablöse €19.60m,26,1995-10-21,Al-Shabab FC,,,False,
Left Winger,right,,2022-01-17,Chiquinho,179,695454,"['Portugal', 'Cape Verde']",3000000,GD Estoril Praia,22,2000-05-02,FC Alverca,,,False,
Left Winger,right,,2022-01-07,Chem Campbell,180,614603,"['Wales', 'England']",,Wolverhampton Wanderers U21,19,2002-12-30,Stevenage FC,,,False,
Right Winger,left,,2019-02-08,Pedro Neto,174,487465,['Portugal'],32000000,: Ablöse €17.90m,22,2000-09-03,Chelsea FC,,,False,
Right Winger,left,,2021-04-07,Francisco Trincão,184,412669,['Portugal'],20000000,FC Barcelona,22,1999-12-29,Al-Ahli SFC,,,False,
Right Winger,right,,2018-08-08,Adama Traoré,178,204103,"['Spain', 'Mali']",20000000,: Ablöse €20.00m,26,1996-01-25,Without Club,,,False,
Centre-Forward,right,,2026-01-07,Raúl Jiménez,188,206040,['Mexico'],18000000,Fulham FC,31,1991-05-05,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2022-01-07,Hee-chan Hwang,177,292246,"['Korea, South']",16000000,RB Leipzig,26,1996-01-26,Wolverhampton Wanderers,,,False,
Centre-Forward,right,,2020-05-09,Fábio Silva,185,505653,['Portugal'],15000000,FC Porto,19,2002-07-19,Borussia Dortmund,,,False,
